country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	69.8111	71.58	72.3433	73.0817	73.7928	74.4507	75.0381	75.5906	76.1337	76.6712	77.1875	77.6885	78.1686	78.6468	79.1215	79.5976
1834	Sub-Saharan Africa	58.7591	60.5436	61.4487	62.2977	63.105	63.8771	64.6161	65.3344	66.0326	66.7151	67.3783	68.0357	68.6896	69.3482	70.0027	70.6629
1833	Northern Africa and Western Asia	70.689	72.3947	73.2458	74.1108	74.9308	75.6853	76.374	77.0208	77.6386	78.2386	78.8327	79.435	80.0592	80.6976	81.3482	81.9968
1831	Central and Southern Asia	67.9891	70.6799	71.6491	72.5813	73.495	74.4029	75.2866	76.156	77.0093	77.8519	78.6644	79.4688	80.2336	80.9588	81.6398	82.3065
1832	Eastern and South-Eastern Asia	74.4347	75.6352	76.5104	77.3629	78.2016	78.9825	79.6759	80.3174	80.9466	81.5676	82.1756	82.7675	83.3471	83.9384	84.5423	85.1351
1830	Latin America and the Caribbean	70.9247	73.5906	74.5921	75.5888	76.5756	77.5467	78.5047	79.4199	80.2829	81.0812	81.8265	82.5321	83.2003	83.8412	84.462	85.0701
1835	Oceania (excluding Australia and New Zealand)	65.1942	65.9286	66.5491	67.1196	67.6548	68.1708	68.6817	69.1999	69.7351	70.2945	70.893	71.5333	72.2116	72.9193	73.6549	74.4199
1836	Australia/New Zealand	82.1967	82.5103	83.2154	83.8577	84.4704	85.0852	85.6827	86.2744	86.8652	87.4507	88.0266	88.6026	89.177	89.7584	90.3411	90.9135
1829	Europe and Northern America	75.3645	77.6979	78.5919	79.4619	80.309	81.1134	81.8711	82.608	83.3336	84.0454	84.735	85.3907	86.013	86.6078	87.1895	87.7786
901	More developed regions	76.1503	78.2694	79.1208	79.9508	80.764	81.5422	82.2808	82.9976	83.7024	84.3955	85.07	85.7154	86.3313	86.923	87.5035	88.0884
902	Less developed regions	68.5735	70.3286	71.1352	71.9196	72.6719	73.3658	73.9831	74.5568	75.114	75.6617	76.1848	76.6896	77.1711	77.652	78.1297	78.6062
941	Least developed countries	62.7493	64.3287	65.1795	65.96	66.7012	67.4118	68.0951	68.7565	69.4036	70.0273	70.6282	71.2178	71.7955	72.3751	72.9645	73.5739
934	Less developed regions, excluding least developed countries	69.8297	71.6823	72.5166	73.3428	74.1487	74.9011	75.5744	76.2069	76.8263	77.446	78.045	78.6254	79.1783	79.7236	80.2562	80.7785
948	Less developed regions, excluding China	66.6217	68.702	69.494	70.2581	70.9933	71.7052	72.3873	73.0478	73.6865	74.3036	74.8907	75.4645	76.0192	76.563	77.095	77.6284
1636	Land-locked Developing Countries (LLDC)	62.1226	63.9499	64.7693	65.5409	66.2828	66.9964	67.6842	68.3607	69.032	69.6937	70.3518	71.0081	71.6734	72.3516	73.0373	73.7319
1637	Small Island Developing States (SIDS)	69.565	71.0574	71.8597	72.5738	73.2146	73.7981	74.3394	74.8478	75.3485	75.8513	76.3484	76.8519	77.3636	77.9007	78.4603	79.0484
1503	High-income countries	78.4574	79.9868	80.7843	81.5486	82.2892	82.9906	83.6494	84.2766	84.8943	85.5187	86.1407	86.747	87.3393	87.9187	88.4884	89.0553
1517	Middle-income countries	69.121	71.0846	71.9513	72.8023	73.6295	74.4036	75.0981	75.7522	76.3908	77.0224	77.6279	78.2115	78.7639	79.3065	79.8376	80.3597
1502	Upper-middle-income countries	73.3597	75.2151	76.2588	77.2766	78.2631	79.1822	80.0098	80.7619	81.4679	82.1365	82.7733	83.3724	83.9239	84.4745	85.0298	85.5761
1501	Lower-middle-income countries	66.2482	68.459	69.2704	70.0634	70.8408	71.6144	72.3683	73.117	73.8524	74.5752	75.2673	75.9454	76.5958	77.2209	77.818	78.4035
1500	Low-income countries	60.967	62.69	63.544	64.3042	65.0106	65.6796	66.3239	66.9537	67.5777	68.1969	68.814	69.4347	70.0564	70.6894	71.3304	71.9878
1518	No income group available	67.6488	69.5948	70.521	71.4612	72.4207	73.382	74.366	75.3611	76.3601	77.3734	78.3645	79.3002	80.1597	80.9278	81.6362	82.3013
903	Africa	60.6418	62.3127	63.1577	63.9685	64.7402	65.4754	66.1739	66.8503	67.5049	68.1426	68.7604	69.3747	69.9925	70.6214	71.2519	71.8867
910	Eastern Africa	61.5737	63.5234	64.4802	65.3471	66.1511	66.9204	67.6666	68.3972	69.1202	69.8373	70.5623	71.3031	72.0624	72.8453	73.6474	74.4699
108	Burundi	60.2598	61.7122	62.4402	63.1276	63.7901	64.4207	65.0043	65.5685	66.1265	66.657	67.1888	67.7112	68.2366	68.7971	69.361	69.9275
174	Comoros	62.1813	63.7872	64.7381	65.6093	66.4041	67.1558	67.857	68.5319	69.1965	69.8797	70.5646	71.2792	72.0222	72.8035	73.6041	74.4253
262	Djibouti	60.6668	62.4753	63.4436	64.3425	65.1856	65.9693	66.7215	67.4183	68.1102	68.8021	69.5021	70.1988	70.9297	71.7048	72.5018	73.3289
232	Eritrea	65.119	67.311	68.3866	69.349	70.2463	71.1166	71.988	72.8677	73.7601	74.665	75.589	76.5344	77.4689	78.4118	79.3659	80.3259
231	Ethiopia	63.0975	65.274	66.4042	67.3841	68.2707	69.1395	69.9849	70.8251	71.6975	72.5491	73.4209	74.3244	75.2366	76.178	77.1275	78.0755
404	Kenya	60.3614	62.4086	63.3056	64.1398	64.9038	65.6183	66.2962	66.9547	67.5774	68.1986	68.8329	69.4896	70.1823	70.9	71.6254	72.4059
450	Madagascar	63.4755	65.5976	66.6103	67.5187	68.3406	69.0944	69.8339	70.5848	71.3179	72.0867	72.8506	73.6487	74.4601	75.3036	76.1443	77.024
454	Malawi	60.217	62.3036	63.2988	64.2031	65.029	65.8023	66.5453	67.2749	67.9891	68.725	69.4742	70.2587	71.0471	71.8542	72.7023	73.5488
480	Mauritius	71.6534	73.4261	74.2126	75.0141	75.8395	76.6975	77.594	78.5036	79.4255	80.3255	81.1477	81.9124	82.6162	83.2714	83.909	84.5267
175	Mayotte	72.9682	75.7461	76.8763	77.993	79.0997	80.1178	81.0374	81.8494	82.6024	83.2999	83.9508	84.5967	85.2314	85.8537	86.4563	87.0541
508	Mozambique	58.007	60.5843	61.7892	62.8746	63.8435	64.741	65.572	66.343	67.086	67.8045	68.5079	69.2234	69.9477	70.7044	71.4778	72.2621
638	Réunion	79.4635	80.725	81.4667	82.1466	82.7799	83.3986	84.0033	84.5902	85.1606	85.7439	86.3335	86.9126	87.4716	88.0406	88.582	89.1225
646	Rwanda	64.7011	65.836	66.6817	67.4498	68.1605	68.8286	69.4955	70.1495	70.8226	71.5169	72.2481	73.0079	73.801	74.6076	75.4404	76.2985
690	Seychelles	69.4052	72.2134	73.3927	74.5087	75.6339	76.7477	77.8841	78.9078	79.8688	80.7283	81.4889	82.1884	82.8638	83.566	84.1844	84.7822
706	Somalia	54.5379	56.76	57.7202	58.6288	59.5282	60.3938	61.2122	62.0111	62.7669	63.4993	64.1943	64.8606	65.5089	66.1458	66.7882	67.4156
728	South Sudan	54.4529	56.2904	57.332	58.3312	59.3125	60.2328	61.0973	61.9433	62.761	63.5505	64.2757	64.9613	65.6184	66.2548	66.8721	67.5029
800	Uganda	61.3137	62.4906	63.3202	64.0798	64.7931	65.4491	66.0899	66.6883	67.2656	67.8444	68.4134	68.9751	69.571	70.1945	70.8347	71.5185
834	United Republic of Tanzania	64.9932	66.6001	67.4863	68.3273	69.0985	69.8513	70.598	71.3584	72.1347	72.9369	73.7639	74.5944	75.4517	76.3307	77.2541	78.1941
894	Zambia	59.7087	61.4696	62.2092	62.8993	63.5593	64.1748	64.78	65.3626	65.9456	66.5196	67.097	67.6676	68.2458	68.8509	69.4738	70.1275
716	Zimbabwe	57.8384	59.7822	60.4303	61.0696	61.6851	62.2675	62.8437	63.4024	63.9381	64.4807	65.0228	65.5406	66.0796	66.6061	67.1434	67.6999
911	Middle Africa	57.9961	59.5866	60.3545	61.0691	61.7495	62.3942	63.013	63.6084	64.1883	64.7541	65.2956	65.834	66.3607	66.8943	67.4225	67.9629
24	Angola	59.9549	61.4632	62.2883	63.041	63.7475	64.4147	65.0453	65.6371	66.2096	66.7709	67.3182	67.8771	68.4326	68.9989	69.5747	70.1858
120	Cameroon	59.7522	61.5639	62.2816	62.9373	63.5431	64.1013	64.6412	65.1573	65.6488	66.1244	66.6014	67.0689	67.5439	68.0126	68.4777	68.9587
140	Central African Republic	52.792	54.7057	55.6648	56.5699	57.4269	58.2368	58.9958	59.721	60.4053	61.0462	61.6705	62.2787	62.8379	63.3904	63.9247	64.4612
148	Chad	51.5933	52.997	53.7683	54.5233	55.2572	55.9707	56.6546	57.3219	57.9593	58.6004	59.2102	59.7699	60.3255	60.885	61.3944	61.9166
178	Congo	61.9419	62.4132	63.1037	63.6691	64.2021	64.7168	65.2189	65.712	66.1826	66.6443	67.106	67.5821	68.0543	68.5238	69.0294	69.5571
180	Democratic Republic of the Congo	58.0183	59.7167	60.5171	61.2571	61.9579	62.614	63.2387	63.8365	64.4213	64.9881	65.5173	66.0478	66.5576	67.0752	67.5888	68.1093
226	Equatorial Guinea	59.6556	61.2514	61.9558	62.6245	63.27	63.877	64.4448	64.9925	65.5245	66.0362	66.5557	67.0736	67.5776	68.0769	68.6015	69.1306
266	Gabon	64.0685	65.5827	66.1302	66.6484	67.1226	67.5981	68.0645	68.5383	69.0322	69.5342	70.0622	70.6276	71.2201	71.8495	72.5021	73.1892
678	Sao Tome and Principe	65.781	66.475	66.8674	67.267	67.6878	68.1254	68.5956	69.12	69.6644	70.2331	70.8429	71.4719	72.1576	72.8715	73.5968	74.349
912	Northern Africa	69.4544	70.8932	71.6306	72.3794	73.1129	73.8265	74.5156	75.2026	75.8806	76.558	77.2261	77.8891	78.5597	79.2232	79.8888	80.5368
12	Algeria	75.2866	76.9436	77.9127	78.8797	79.8371	80.7945	81.7408	82.6541	83.5173	84.3021	85.012	85.6642	86.2905	86.8836	87.4699	88.0572
818	Egypt	68.6001	70.2976	71.0256	71.7556	72.4966	73.2722	74.0588	74.8799	75.7088	76.5778	77.4633	78.3686	79.2827	80.1877	81.0684	81.8872
434	Libya	70.0296	71.0315	71.942	72.8574	73.774	74.7064	75.6349	76.5864	77.5637	78.5439	79.5205	80.4611	81.3388	82.1311	82.8565	83.5356
504	Morocco	72.6701	74.0443	75.0835	76.1119	77.1344	78.1654	79.2089	80.2382	81.2444	82.1857	83.0433	83.815	84.5134	85.183	85.8223	86.4381
729	Sudan	63.3224	64.2309	64.6855	65.1422	65.6065	66.0789	66.5557	67.0347	67.5281	68.0459	68.5867	69.1476	69.7518	70.3753	71.0542	71.7695
788	Tunisia	72.369	74.8836	76.0504	77.2004	78.3499	79.465	80.5127	81.4566	82.2891	83.0504	83.755	84.414	85.0647	85.6914	86.3032	86.8957
732	Western Sahara	69.4034	70.2852	71.0769	71.8319	72.5777	73.3295	74.0668	74.8371	75.6359	76.4754	77.3044	78.1605	79.0341	79.9065	80.776	81.5896
913	Southern Africa	60.068	63.2924	63.9247	64.5287	65.1237	65.6906	66.2515	66.8135	67.3972	68.0167	68.6423	69.2862	69.9456	70.6485	71.3779	72.1279
72	Botswana	62.3651	64.0188	64.5979	65.156	65.6835	66.201	66.7261	67.2355	67.7341	68.2553	68.7859	69.343	69.9293	70.5506	71.2109	71.8914
748	Eswatini	54.7018	58.7044	59.6679	60.5725	61.4129	62.2037	62.9592	63.689	64.3942	65.0852	65.7449	66.4136	67.0941	67.7832	68.5079	69.2562
426	Lesotho	51.3945	52.8515	53.7002	54.5318	55.326	56.084	56.8369	57.5721	58.2747	58.9626	59.5962	60.2584	60.8819	61.4909	62.0781	62.6459
516	Namibia	56.9758	60.9771	61.8196	62.6074	63.3429	64.0444	64.7281	65.3989	66.0443	66.6921	67.3608	68.0344	68.7187	69.4413	70.1937	70.9719
710	South Africa	60.6146	63.9364	64.5417	65.1242	65.7042	66.2553	66.8022	67.3552	67.9349	68.5526	69.1787	69.8267	70.4923	71.203	71.94	72.6987
914	Western Africa	56.417	57.9255	58.9047	59.845	60.7457	61.6019	62.4024	63.1696	63.9019	64.607	65.2735	65.9225	66.5588	67.1841	67.7865	68.3797
