country_code	country	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	72.319	73.986	74.369	74.556	74.749	74.946	75.151	75.346	75.563	75.743	75.952	76.14	76.324	76.497	76.681	76.867	77.031	77.195	77.368	77.535	77.719	77.869	78.05	78.148	78.298	78.413	78.599	78.717	78.848	79.03	79.163	79.292	79.373	79.527	79.653	79.783	79.884	80	80.109	80.22	80.333	80.469	80.587	80.683	80.812	80.899	81.006	81.141	81.218	81.381	81.428	81.572	81.627	81.713	81.83	81.925	82.04	82.177	82.254	82.387	82.48	82.594	82.634	82.72	82.847	82.896	83.013	83.09	83.164	83.248	83.389	83.512	83.625	83.718	83.808	83.9	83.942	84.142	84.189
1834	Sub-Saharan Africa	61.038	62.079	62.92	63.272	63.504	63.797	64.092	64.318	64.601	64.884	65.11	65.385	65.623	65.926	66.177	66.406	66.604	66.819	67.12	67.399	67.574	67.746	68.019	68.201	68.41	68.637	68.883	68.983	69.126	69.436	69.614	69.845	70.035	70.114	70.375	70.565	70.787	70.952	71.091	71.28	71.551	71.709	71.869	72.087	72.301	72.451	72.692	72.889	73.078	73.138	73.284	73.377	73.483	73.683	73.786	73.996	74.164	74.369	74.505	74.729	74.809	74.949	75.106	75.284	75.412	75.542	75.654	75.755	75.95	76.084	76.181	76.35	76.486	76.676	76.785	76.901	77.049	77.257	77.373
1833	Northern Africa and Western Asia	73.731	74.425	75.19	75.435	75.647	75.875	76.124	76.342	76.556	76.744	76.989	77.199	77.417	77.641	77.845	77.986	78.195	78.373	78.571	78.783	78.989	79.142	79.33	79.515	79.619	79.847	80.025	80.13	80.354	80.47	80.656	80.859	80.994	81.154	81.314	81.49	81.616	81.739	81.925	81.97	82.089	82.222	82.378	82.58	82.721	82.834	83.008	83.151	83.27	83.348	83.465	83.574	83.739	83.88	84.003	84.144	84.287	84.392	84.515	84.708	84.811	84.91	85.057	85.258	85.307	85.422	85.522	85.715	85.912	85.978	86.128	86.297	86.348	86.526	86.631	86.754	86.866	87.032	87.228
1831	Central and Southern Asia	70.022	73.229	73.808	74.063	74.456	74.795	75.14	75.444	75.79	76.14	76.395	76.699	76.947	77.33	77.617	77.862	78.078	78.379	78.628	78.821	79.046	79.354	79.567	79.822	80.039	80.299	80.524	80.793	80.988	81.158	81.326	81.624	81.841	82.096	82.146	82.448	82.677	82.784	83.049	83.119	83.305	83.535	83.672	83.766	83.921	84.14	84.26	84.368	84.573	84.716	84.8	84.971	85.182	85.253	85.502	85.472	85.739	86.02	86.002	86.197	86.352	86.387	86.578	86.853	86.895	86.883	87.147	87.447	87.551	87.606	87.818	88.018	88.02	88.187	88.292	88.424	88.603	88.829	88.954
1832	Eastern and South-Eastern Asia	78.129	78.834	79.168	79.442	79.734	79.959	80.232	80.472	80.782	80.898	81.18	81.415	81.592	81.851	82.029	82.308	82.446	82.646	82.762	82.905	83.098	83.259	83.525	83.714	83.833	84.034	84.273	84.412	84.471	84.616	84.842	84.983	85.138	85.327	85.558	85.649	85.799	85.923	86.172	86.218	86.398	86.499	86.638	86.763	86.942	87.016	87.131	87.361	87.421	87.597	87.792	87.965	88.114	88.177	88.309	88.432	88.622	88.667	88.841	88.92	89.158	89.333	89.372	89.538	89.571	89.724	89.909	90.027	90.173	90.442	90.601	90.755	90.895	90.982	91.074	91.263	91.412	91.558	91.65
1830	Latin America and the Caribbean	74.578	76.646	76.993	77.248	77.567	77.786	78.075	78.322	78.527	78.745	79.006	79.275	79.491	79.707	79.895	80.07	80.265	80.477	80.667	80.845	81.056	81.289	81.482	81.693	81.808	82.03	82.275	82.42	82.598	82.76	83.004	83.166	83.335	83.468	83.626	83.75	83.934	84.124	84.272	84.442	84.601	84.772	84.832	85.042	85.203	85.326	85.447	85.634	85.78	85.873	85.996	86.19	86.324	86.539	86.689	86.831	86.948	87.102	87.249	87.38	87.516	87.605	87.752	87.805	87.916	88.039	88.189	88.301	88.495	88.614	88.751	88.875	89.016	89.191	89.338	89.415	89.603	89.737	89.926
1835	Oceania (excluding Australia and New Zealand)	69.535	69.914	70.361	70.698	71.058	71.439	71.704	71.963	72.364	72.703	73.047	73.177	73.43	73.722	74.029	74.206	74.18	74.469	74.752	74.994	75.061	75.46	75.657	75.652	75.874	76.132	76.435	76.58	76.911	77.036	77.278	77.533	77.775	77.925	78.097	78.099	78.398	78.59	78.745	78.903	79.168	79.32	79.52	79.749	79.915	80.142	80.378	80.559	80.76	80.92	81.023	81.065	81.295	81.482	81.67	81.903	82.005	82.235	82.208	82.355	82.671	82.712	82.922	83.209	83.495	83.493	83.769	83.819	83.944	84.186	84.298	84.456	84.574	84.612	84.804	84.87	85.088	85.321	85.551
1836	Australia/New Zealand	84.56	84.93	85.243	85.447	85.755	85.989	86.248	86.43	86.764	86.959	87.253	87.435	87.662	87.892	88.116	88.287	88.477	88.655	88.904	89.176	89.201	89.322	89.608	89.696	89.9	90.058	90.356	90.609	90.833	90.874	91.106	91.309	91.448	91.664	91.866	92.1	92.262	92.433	92.662	92.786	92.805	93.051	93.335	93.535	93.654	93.86	94.034	94.066	94.41	94.497	94.662	94.807	95.026	95.103	95.138	95.514	95.716	95.823	96.165	96.258	96.384	96.619	96.888	96.947	97.037	97.198	97.301	97.498	97.786	97.899	98.101	98.32	98.273	98.598	98.705	98.741	98.817	98.914	99.05
1829	Europe and Northern America	78.145	80.22	80.692	80.916	81.147	81.367	81.573	81.762	81.957	82.165	82.405	82.594	82.798	82.933	83.129	83.298	83.484	83.676	83.88	84.071	84.228	84.379	84.547	84.711	84.891	85.074	85.212	85.352	85.551	85.66	85.807	85.961	86.094	86.266	86.421	86.592	86.729	86.875	87.025	87.144	87.279	87.447	87.642	87.757	87.946	88.071	88.26	88.413	88.59	88.708	88.951	89.07	89.19	89.352	89.49	89.692	89.842	90.044	90.207	90.333	90.443	90.554	90.608	90.868	91.02	91.156	91.329	91.483	91.607	91.79	91.911	92.031	92.15	92.268	92.457	92.559	92.72	92.832	93.042
901	More developed regions	78.951	80.825	81.264	81.489	81.673	81.91	82.107	82.281	82.464	82.673	82.899	83.086	83.271	83.441	83.594	83.79	83.904	84.082	84.258	84.415	84.607	84.759	84.895	85.074	85.237	85.393	85.534	85.739	85.884	86.009	86.185	86.301	86.471	86.628	86.754	86.937	87.049	87.198	87.323	87.46	87.627	87.743	87.908	88.063	88.23	88.325	88.506	88.7	88.883	89.013	89.178	89.265	89.412	89.576	89.714	89.89	90.064	90.217	90.38	90.51	90.633	90.769	90.896	91.082	91.216	91.334	91.458	91.636	91.79	91.951	92.067	92.225	92.331	92.431	92.61	92.747	92.853	93.046	93.215
902	Less developed regions	70.996	72.636	73.029	73.252	73.475	73.724	73.918	74.135	74.428	74.634	74.837	75.044	75.264	75.4	75.68	75.884	76.032	76.259	76.393	76.565	76.781	76.98	77.097	77.239	77.427	77.514	77.666	77.848	77.991	78.148	78.261	78.421	78.566	78.746	78.875	79.005	79.097	79.243	79.332	79.377	79.511	79.661	79.806	79.908	79.985	80.093	80.264	80.379	80.423	80.566	80.652	80.737	80.876	80.965	81.07	81.17	81.3	81.45	81.444	81.611	81.695	81.789	81.9	81.944	82.037	82.127	82.224	82.28	82.408	82.504	82.634	82.741	82.86	82.962	83.035	83.116	83.181	83.286	83.378
941	Least developed countries	65.468	66.322	66.916	67.152	67.396	67.698	67.928	68.237	68.455	68.668	68.878	69.076	69.282	69.45	69.722	69.934	70.168	70.394	70.623	70.786	71.04	71.194	71.435	71.61	71.748	71.969	72.171	72.318	72.496	72.656	72.881	73.057	73.162	73.332	73.577	73.748	73.922	74.084	74.2	74.341	74.502	74.685	74.791	74.922	75.044	75.172	75.292	75.41	75.532	75.693	75.812	75.981	76.099	76.228	76.418	76.54	76.651	76.797	76.867	77.06	77.172	77.331	77.451	77.47	77.613	77.799	77.881	77.978	78.096	78.183	78.301	78.43	78.578	78.762	78.921	79.066	79.172	79.338	79.436
934	Less developed regions, excluding least developed countries	72.279	74.053	74.453	74.704	74.973	75.178	75.396	75.653	75.923	76.192	76.443	76.652	76.905	77.085	77.325	77.49	77.668	77.86	78.081	78.292	78.481	78.657	78.809	78.976	79.11	79.271	79.454	79.622	79.794	79.993	80.16	80.301	80.453	80.648	80.825	80.953	81.088	81.206	81.347	81.407	81.552	81.698	81.836	82.005	82.087	82.249	82.349	82.447	82.58	82.729	82.835	82.908	83.036	83.194	83.308	83.455	83.54	83.738	83.79	83.96	83.979	84.116	84.211	84.275	84.501	84.582	84.673	84.711	84.827	85.003	85.149	85.223	85.324	85.478	85.596	85.681	85.738	85.855	86.086
