country_code	country	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	68.736	70.327	70.557	70.619	70.705	70.8	70.897	71.061	71.173	71.297	71.424	71.525	71.618	71.76	71.916	72.044	72.118	72.272	72.42	72.52	72.62	72.749	72.855	72.958	73.097	73.206	73.312	73.387	73.493	73.573	73.668	73.824	73.875	73.992	74.096	74.207	74.269	74.359	74.501	74.607	74.725	74.82	74.918	75.018	75.115	75.165	75.3	75.372	75.441	75.569	75.621	75.748	75.813	75.897	76.046	76.126	76.184	76.266	76.312	76.37	76.504	76.592	76.65	76.778	76.829	76.935	77.002	77.114	77.183	77.297	77.376	77.48	77.6	77.67	77.746	77.802	77.903	78.011	78.108
1834	Sub-Saharan Africa	57.694	58.496	59.115	59.222	59.328	59.429	59.524	59.701	59.813	59.967	60.084	60.173	60.33	60.46	60.648	60.725	60.801	60.907	61.01	61.123	61.218	61.377	61.532	61.6	61.759	61.878	62.004	62.14	62.333	62.399	62.577	62.752	62.852	62.959	63.076	63.172	63.282	63.408	63.554	63.691	63.852	63.939	64.099	64.196	64.335	64.439	64.553	64.662	64.738	64.848	64.991	65.106	65.237	65.333	65.515	65.619	65.677	65.828	65.923	66.064	66.212	66.331	66.418	66.503	66.63	66.752	66.89	66.986	67.111	67.233	67.299	67.421	67.604	67.731	67.86	67.916	68.086	68.17	68.327
1833	Northern Africa and Western Asia	70.109	70.584	71.214	71.299	71.388	71.467	71.627	71.737	71.844	71.994	72.089	72.266	72.402	72.519	72.68	72.815	72.974	73.125	73.257	73.4	73.538	73.674	73.816	73.942	74.091	74.155	74.313	74.421	74.547	74.629	74.692	74.822	74.96	75.027	75.152	75.235	75.327	75.38	75.526	75.576	75.626	75.732	75.858	75.988	76.09	76.14	76.258	76.313	76.46	76.582	76.606	76.791	76.914	76.996	77.128	77.215	77.316	77.403	77.496	77.607	77.71	77.79	77.886	78.032	78.09	78.161	78.351	78.471	78.572	78.653	78.713	78.825	78.927	79.048	79.122	79.257	79.316	79.427	79.535
1831	Central and Southern Asia	65.334	68.564	68.644	68.678	68.838	68.91	69.031	69.122	69.201	69.317	69.446	69.454	69.596	69.765	69.871	69.949	69.98	70.141	70.232	70.376	70.457	70.555	70.686	70.888	71.056	71.132	71.214	71.32	71.529	71.506	71.647	71.89	72.055	72.187	72.289	72.476	72.525	72.658	72.758	72.852	72.909	73.022	73.192	73.372	73.503	73.653	73.756	74.047	74.104	74.3	74.444	74.461	74.488	74.624	74.858	74.932	75.08	75.257	75.352	75.418	75.521	75.725	75.802	75.971	76.241	76.284	76.486	76.677	76.848	76.974	77.207	77.231	77.367	77.52	77.656	77.842	78.065	78.166	78.268
1832	Eastern and South-Eastern Asia	73.583	73.954	74.037	74.085	74.149	74.247	74.423	74.492	74.654	74.723	74.808	74.879	74.945	75.049	75.145	75.306	75.343	75.558	75.667	75.81	76.026	75.991	76.242	76.339	76.467	76.661	76.793	76.868	76.919	77.079	77.202	77.354	77.443	77.619	77.689	77.852	77.948	78.084	78.226	78.306	78.4	78.543	78.716	78.84	78.99	79.018	79.143	79.222	79.387	79.508	79.688	79.746	79.827	79.94	80.02	80.105	80.195	80.28	80.379	80.49	80.556	80.549	80.69	80.796	80.925	81.015	81.068	81.28	81.231	81.423	81.595	81.628	81.825	81.94	82.045	82.043	82.203	82.317	82.361
1830	Latin America and the Caribbean	70.055	72.043	72.248	72.378	72.48	72.632	72.764	72.966	73.085	73.234	73.454	73.577	73.738	73.932	74.126	74.248	74.438	74.602	74.714	74.806	74.946	75.09	75.293	75.504	75.71	75.909	76.055	76.267	76.446	76.582	76.761	76.955	77.111	77.291	77.471	77.665	77.779	77.927	78.076	78.246	78.457	78.578	78.703	78.887	79.035	79.188	79.292	79.446	79.631	79.784	79.93	80.082	80.216	80.342	80.485	80.613	80.724	80.896	81.017	81.16	81.313	81.441	81.629	81.698	81.812	81.961	82.122	82.227	82.359	82.504	82.66	82.787	82.919	83.022	83.101	83.319	83.38	83.513	83.617
1835	Oceania (excluding Australia and New Zealand)	63.834	63.711	63.726	63.723	63.589	63.6	63.54	63.644	63.675	63.62	63.753	63.789	63.689	63.695	63.751	63.708	63.614	63.674	63.812	63.882	64.131	64.028	64.071	63.991	64.024	64.049	64.092	64.178	64.316	64.386	64.466	64.446	64.511	64.682	64.623	64.859	64.883	65.021	64.866	64.992	65.026	65.139	65.11	65.221	65.235	65.203	65.209	65.33	65.406	65.556	65.719	65.747	65.791	65.919	66.004	66.082	66.088	66.203	66.276	66.4	66.565	66.392	66.424	66.545	66.818	66.95	66.966	67.06	67.047	67.26	67.418	67.449	67.672	67.582	67.597	67.768	67.832	67.824	67.971
1836	Australia/New Zealand	80.934	81.014	81.048	81.108	81.116	81.194	81.293	81.349	81.374	81.451	81.543	81.609	81.656	81.714	81.875	81.901	82.008	82.163	82.177	82.241	82.394	82.45	82.48	82.549	82.645	82.722	82.825	82.959	83.032	83.16	83.18	83.222	83.321	83.403	83.5	83.461	83.536	83.62	83.672	83.856	83.94	83.958	83.963	84.077	84.163	84.265	84.352	84.489	84.589	84.598	84.604	84.748	84.848	84.905	84.969	85.057	85.195	85.196	85.281	85.371	85.406	85.431	85.532	85.675	85.66	85.719	85.704	85.888	86.004	86.114	86.204	86.189	86.265	86.374	86.433	86.49	86.6	86.543	86.627
1829	Europe and Northern America	74.258	76.313	76.663	76.796	76.908	77.053	77.178	77.354	77.478	77.612	77.735	77.912	78.066	78.214	78.289	78.437	78.542	78.725	78.866	79.028	79.159	79.312	79.444	79.586	79.747	79.865	80.003	80.118	80.258	80.372	80.457	80.588	80.714	80.859	80.994	81.151	81.298	81.422	81.524	81.639	81.799	81.926	82.052	82.171	82.3	82.412	82.598	82.714	82.814	82.948	83.067	83.14	83.324	83.401	83.51	83.626	83.791	83.868	84.008	84.078	84.213	84.319	84.418	84.536	84.635	84.702	84.857	84.97	85.112	85.225	85.379	85.424	85.534	85.645	85.72	85.857	85.952	86.076	86.155
901	More developed regions	75.133	76.966	77.294	77.435	77.546	77.686	77.804	77.958	78.084	78.203	78.342	78.489	78.642	78.785	78.891	79.043	79.126	79.292	79.472	79.596	79.712	79.861	79.982	80.119	80.259	80.385	80.527	80.636	80.77	80.867	80.977	81.072	81.213	81.338	81.481	81.578	81.743	81.858	82.005	82.116	82.251	82.394	82.529	82.653	82.764	82.891	83.033	83.185	83.304	83.431	83.543	83.633	83.772	83.874	84.009	84.162	84.271	84.359	84.458	84.582	84.73	84.804	84.903	85.026	85.114	85.222	85.356	85.46	85.532	85.676	85.81	85.873	85.923	86.052	86.164	86.258	86.404	86.499	86.59
