country_code	country	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	2.314228	2.311814	2.307501	2.303099	2.297539	2.292919	2.286939	2.280767	2.27343	2.265212	2.259039	2.250423	2.242358	2.234316	2.225983	2.220799	2.216177	2.209409	2.204554	2.20062	2.196847	2.192657	2.188224	2.183274	2.178294	2.172993	2.166051	2.157293	2.149289	2.138676	2.13251	2.121795	2.112965	2.103415	2.094831	2.085806	2.076574	2.064791	2.057081	2.049488	2.042986	2.033972	2.027075	2.016574	2.008797	2.003315	1.995162	1.988291	1.980544	1.974304	1.969633	1.964063	1.95761	1.951487	1.944704	1.937999	1.93311	1.929223	1.923841	1.918908	1.915967	1.911571	1.907107	1.901258	1.89506	1.890539	1.887681	1.881638	1.876898	1.87071	1.867435	1.861942	1.859748	1.854691	1.850707	1.845606	1.842485	1.839646	1.835377
1834	Sub-Saharan Africa	4.51932	4.451881	4.382497	4.313898	4.247794	4.183415	4.118929	4.056952	3.988992	3.92711	3.866124	3.804018	3.746958	3.685631	3.623629	3.569206	3.514184	3.458965	3.406439	3.356503	3.302462	3.258494	3.210679	3.164917	3.119273	3.078856	3.037128	2.996631	2.955997	2.913833	2.879357	2.842432	2.806186	2.772719	2.740698	2.710301	2.676691	2.644129	2.616732	2.592227	2.56921	2.539819	2.519581	2.490675	2.468607	2.45005	2.426264	2.404613	2.382542	2.362366	2.346887	2.328171	2.309158	2.290685	2.272104	2.253862	2.242583	2.228032	2.214775	2.201668	2.189062	2.175752	2.164315	2.151812	2.137611	2.1262	2.11678	2.102049	2.092709	2.08144	2.073798	2.0633	2.05643	2.044701	2.036369	2.025707	2.019415	2.012019	2.004315
1833	Northern Africa and Western Asia	2.781379	2.751564	2.722677	2.694274	2.670691	2.643423	2.618324	2.592796	2.56701	2.540805	2.521975	2.499891	2.479973	2.455568	2.434825	2.414382	2.393139	2.374439	2.356662	2.343338	2.326457	2.311999	2.293162	2.282528	2.273223	2.261823	2.245694	2.235176	2.225896	2.209786	2.204925	2.191073	2.178203	2.167708	2.159248	2.147816	2.136057	2.12411	2.114101	2.102155	2.091347	2.078005	2.067324	2.055878	2.048779	2.040062	2.03267	2.022277	2.0139	2.010087	2.00309	1.99385	1.985522	1.98124	1.97253	1.962787	1.955093	1.949799	1.945265	1.943215	1.938951	1.933154	1.926974	1.922633	1.916779	1.913505	1.907028	1.90314	1.897286	1.89156	1.885802	1.883238	1.877781	1.873349	1.871026	1.865184	1.862956	1.857153	1.8539
1831	Central and Southern Asia	2.228611	2.211209	2.190929	2.175456	2.154234	2.141903	2.125283	2.110577	2.09926	2.083572	2.075273	2.062234	2.053034	2.043401	2.033198	2.025782	2.021061	2.01021	2.004047	1.997159	1.994389	1.986605	1.979442	1.974549	1.968063	1.959354	1.955432	1.943382	1.938111	1.930178	1.925741	1.913562	1.910626	1.905716	1.9007	1.894463	1.889946	1.881152	1.877278	1.870163	1.86802	1.864017	1.859081	1.852814	1.846518	1.842679	1.838247	1.835587	1.829015	1.82166	1.817457	1.81817	1.812291	1.808707	1.805316	1.799838	1.792901	1.793044	1.788621	1.782464	1.786612	1.786698	1.783847	1.77942	1.774445	1.773359	1.776178	1.774591	1.771103	1.765786	1.762704	1.758192	1.75943	1.758764	1.753316	1.752132	1.748162	1.749699	1.747991
1832	Eastern and South-Eastern Asia	1.504131	1.512525	1.522395	1.528582	1.535868	1.542688	1.549477	1.555781	1.559685	1.563819	1.566745	1.568021	1.564525	1.56704	1.567988	1.572649	1.579244	1.581773	1.585547	1.590025	1.59771	1.601624	1.610513	1.612887	1.619742	1.625474	1.627633	1.629401	1.629932	1.629297	1.631073	1.631908	1.629053	1.624773	1.622823	1.620452	1.621922	1.617632	1.617177	1.620189	1.618953	1.619309	1.617634	1.614895	1.614265	1.615795	1.611446	1.612675	1.613556	1.616048	1.619918	1.618864	1.623215	1.622509	1.621212	1.623732	1.624533	1.626751	1.625848	1.628968	1.630049	1.627656	1.629053	1.626421	1.626892	1.625907	1.625422	1.623798	1.623248	1.619339	1.623325	1.619136	1.623073	1.620598	1.621049	1.620905	1.62196	1.622643	1.616904
1830	Latin America and the Caribbean	1.84742	1.838293	1.830001	1.82344	1.820624	1.810829	1.805594	1.801106	1.798302	1.791953	1.786578	1.781471	1.778245	1.772734	1.77049	1.765497	1.759509	1.755276	1.752121	1.745542	1.741339	1.736505	1.736416	1.736083	1.734459	1.733856	1.729822	1.726521	1.723829	1.721745	1.721526	1.721088	1.718655	1.715889	1.712972	1.713281	1.712292	1.707684	1.709024	1.706729	1.706072	1.703991	1.702363	1.699446	1.695212	1.694803	1.692941	1.692748	1.692628	1.692824	1.689327	1.686262	1.685861	1.683532	1.685184	1.684066	1.683915	1.684586	1.68216	1.681709	1.680152	1.683378	1.682655	1.681542	1.682752	1.681928	1.683543	1.683294	1.681945	1.679847	1.679977	1.680561	1.678665	1.678227	1.68068	1.680158	1.678669	1.679473	1.67743
1835	Oceania (excluding Australia and New Zealand)	3.100946	3.046015	3.007283	2.975555	2.94288	2.900925	2.872258	2.841421	2.811852	2.789836	2.764769	2.731392	2.701502	2.67651	2.651304	2.627878	2.604075	2.575011	2.556143	2.530692	2.504946	2.489592	2.452205	2.44629	2.429079	2.410052	2.391251	2.370639	2.354551	2.33527	2.321831	2.307989	2.290295	2.269556	2.255088	2.250961	2.234152	2.21593	2.203439	2.186272	2.175072	2.161494	2.161007	2.147764	2.132553	2.128535	2.116909	2.111	2.108724	2.098441	2.085637	2.07394	2.064531	2.056872	2.042121	2.027957	2.024187	2.015805	2.011323	2.010085	1.997506	1.993857	1.985575	1.97766	1.968001	1.963846	1.951134	1.948359	1.946822	1.943794	1.944661	1.936441	1.928905	1.919706	1.917477	1.905981	1.904429	1.900175	1.890881
1836	Australia/New Zealand	1.626343	1.626563	1.627493	1.629951	1.632483	1.636251	1.638698	1.636591	1.640036	1.641661	1.640036	1.643303	1.648031	1.646665	1.648177	1.652868	1.650155	1.651038	1.652655	1.651802	1.657091	1.659473	1.661107	1.660581	1.661142	1.661525	1.659102	1.659187	1.658877	1.657342	1.661475	1.668809	1.667245	1.665751	1.666143	1.673951	1.669253	1.668937	1.667088	1.672149	1.671057	1.671804	1.671441	1.673505	1.674848	1.669801	1.678176	1.681596	1.678271	1.67349	1.672444	1.676202	1.678774	1.680483	1.680517	1.677567	1.681778	1.682571	1.688522	1.68661	1.684989	1.685214	1.688102	1.694548	1.686673	1.687105	1.683364	1.680779	1.684322	1.685298	1.682883	1.689978	1.686597	1.684454	1.691808	1.685424	1.680928	1.688327	1.685691
1829	Europe and Northern America	1.546389	1.556494	1.562725	1.569107	1.576178	1.582579	1.590669	1.595633	1.600721	1.607218	1.612133	1.618017	1.618681	1.621675	1.623256	1.625651	1.624588	1.625831	1.624097	1.627583	1.630761	1.632806	1.63562	1.636505	1.639536	1.643549	1.643346	1.647189	1.647729	1.648234	1.651672	1.652356	1.657212	1.656676	1.659253	1.659216	1.660198	1.659149	1.659641	1.661205	1.662662	1.666732	1.666793	1.666956	1.666901	1.668121	1.671237	1.668372	1.668193	1.673387	1.673508	1.6735	1.672367	1.673914	1.67255	1.674551	1.674587	1.675664	1.6754	1.675451	1.675729	1.679011	1.67993	1.679949	1.681651	1.681263	1.682561	1.683519	1.682485	1.684558	1.684694	1.685059	1.684211	1.685354	1.687623	1.683432	1.684372	1.681254	1.681183
901	More developed regions	1.528352	1.538411	1.54529	1.5515	1.559186	1.566085	1.574066	1.579183	1.584459	1.590975	1.595884	1.602021	1.603556	1.6066	1.608386	1.611304	1.610941	1.612935	1.61206	1.615798	1.61916	1.621026	1.624163	1.625192	1.628342	1.632228	1.632126	1.635927	1.636681	1.637389	1.641139	1.642034	1.645926	1.645298	1.64801	1.64822	1.649188	1.647992	1.648511	1.650568	1.652107	1.655615	1.655692	1.655924	1.656365	1.657335	1.661261	1.658671	1.658877	1.663433	1.663777	1.663704	1.663446	1.664864	1.663672	1.665669	1.665779	1.66678	1.666933	1.667346	1.667322	1.67041	1.671658	1.671933	1.673107	1.672719	1.674056	1.674687	1.674376	1.676099	1.676153	1.676838	1.676195	1.677446	1.679501	1.675881	1.676838	1.674064	1.674061
902	Less developed regions	2.426425	2.420732	2.413575	2.406563	2.398121	2.390975	2.382189	2.373652	2.363795	2.352772	2.344308	2.332851	2.322616	2.312158	2.301496	2.29423	2.288052	2.279158	2.272886	2.267121	2.261731	2.256157	2.250257	2.244137	2.237808	2.23111	2.223138	2.212691	2.203499	2.191422	2.183969	2.171798	2.1614	2.150759	2.14082	2.130705	2.12029	2.107294	2.098646	2.089962	2.08256	2.072141	2.064456	2.052739	2.044011	2.037763	2.028203	2.02079	2.012082	2.004561	1.999247	1.99299	1.985783	1.978772	1.971335	1.963655	1.958216	1.953811	1.947863	1.942407	1.939224	1.934111	1.929136	1.922749	1.915889	1.911055	1.90788	1.901263	1.896182	1.889282	1.885774	1.879738	1.877484	1.871851	1.86731	1.86213	1.85864	1.855854	1.85118
