country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
638	Réunion	52.6671	56.1756	60.1063	64.1797	68.1902	70.9503	74.0237	77.1464	78.4383	79.6994	80.8142	82.2343	83.8058	84.7155	2021
646	Rwanda	44.098	45.7574	47.661	48.4144	46.6237	45.9019	51.5771	52.8909	31.9274	43.3561	52.0819	61.057	65.6751	68.0418	2021
690	Seychelles	54.957	56.2813	57.7446	60.2452	63.9626	68.0155	71.5803	74.0587	76.2218	75.0974	75.554	76.9521	78.145	78.3584	2021
706	Somalia	43.1634	44.2551	45.3066	46.4168	46.8448	47.4757	49.3355	49.7691	40.4882	51.9283	52.0989	52.587	54.5845	57.9663	2021
728	South Sudan	34.8947	33.4895	32.5263	30.8059	34.5817	37.8969	37.9766	25.9452	31.1255	32.0375	49.5513	53.759	56.726	57.2662	2021
800	Uganda	41.7148	45.2577	49.3033	51.5744	50.6675	48.7244	47.9891	49.5219	48.6474	49.4	51.628	56.526	60.7448	64.21	2021
834	United Republic of Tanzania	42.936	43.7023	44.5329	46.5051	49.3835	51.8882	53.8215	54.0139	53.1171	52.3827	55.1899	58.8794	64.2376	68.2186	2021
894	Zambia	46.8518	48.8811	50.8216	51.9759	53.8789	56.0323	55.359	51.7931	47.9771	46.2436	48.3566	54.1064	60.7847	64.6022	2021
716	Zimbabwe	52.3224	54.11	56.0479	58.026	59.1482	59.5292	62.1977	64.4136	58.9063	50.2008	44.7938	47.1046	57.1239	62.9141	2021
911	Middle Africa	38.9532	40.776	42.0762	43.9597	45.9708	47.026	48.3315	49.4767	50.7254	51.6508	53.1094	55.6327	58.6498	61.2362	2021
24	Angola	38.2407	39.1468	40.3231	41.9838	43.8293	44.7243	45.6751	45.3464	46.3421	48.0149	50.4946	55.7722	60.8782	64.1023	2021
120	Cameroon	36.5	40.3812	43.3454	46.4376	49.9717	51.4315	53.3529	55.6486	55.744	54.4597	55.0324	56.5649	59.2192	62.1988	2021
140	Central African Republic	37.2826	39.2074	41.4723	44.3445	47.4866	50.1898	51.9452	52.2176	50.6437	48.0541	46.5952	48.5101	51.8948	55.9941	2021
148	Chad	38.0996	39.2673	40.4266	41.6051	43.1199	44.2661	46.1528	47.4474	47.5005	48.0922	48.9346	49.904	51.7629	53.913	2021
178	Congo	43.7573	47.9153	52.0089	54.917	57.1881	58.691	60.0434	59.8328	55.754	53.3922	55.8862	60.4402	63.5403	64.8259	2021
180	Democratic Republic of the Congo	39.9723	41.3897	41.8772	43.4053	44.9766	45.7508	46.7958	48.292	50.728	52.6262	54.3682	56.459	59.0144	61.2982	2021
226	Equatorial Guinea	41.2121	42.5181	43.8014	41.9267	40.3469	39.7099	50.0609	51.7828	52.6675	53.716	55.7731	58.17	60.5856	62.7992	2021
266	Gabon	42.377	46.0155	49.3468	52.46	55.1879	57.8229	59.8825	61.3745	61.7277	61.7531	62.6285	64.2296	66.6331	68.4952	2021
678	Sao Tome and Principe	40.6805	40.4586	46.772	54.6838	59.7394	60.6605	61.2885	61.6344	63.5012	63.3499	64.5459	67.0771	68.5732	71.051	2021
912	Northern Africa	40.9053	44.3287	46.8667	49.0395	51.5814	55.2486	58.9862	62.1533	65.189	67.2743	69.3526	70.8738	72.5283	73.8304	2021
12	Algeria	43.4588	43.7038	43.2639	43.1268	45.0095	50.2315	59.0604	67.1411	69.1044	70.7957	72.4257	73.9053	75.6633	77.1686	2021
818	Egypt	39.0137	44.7745	48.6369	51.5429	52.8987	56.2854	59.9377	63.9388	66.8616	69.1054	70.6117	71.741	72.7825	73.708	2021
434	Libya	34.2015	37.3219	44.9855	52.9275	59.112	65.065	68.7476	70.8548	72.5488	73.3355	73.5088	74.4626	74.8781	75.7025	2021
504	Morocco	40.5908	42.7284	44.9578	48.1882	50.8079	53.8311	58.2067	62.1961	65.0649	67.3438	69.3026	71.3825	73.5637	75.7233	2021
729	Sudan	47.3368	47.8394	48.7154	47.8389	52.3753	54.9296	53.0588	49.8072	54.1653	56.8024	61.4064	63.5432	66.3836	67.9652	2021
788	Tunisia	39.652	42.8051	46.6798	51.6776	57.4499	63.2026	67.7321	71.0697	73.3536	75.5503	76.8611	78.0974	78.7704	79.2317	2021
732	Western Sahara	37.0793	38.955	40.8816	42.7984	45.0908	48.3122	52.8014	57.1734	60.5257	63.0257	65.6806	68.0915	70.2488	71.956	2021
913	Southern Africa	45.3192	51.481	55.0944	56.8021	58.88	61.5309	64.0903	65.9069	66.3522	62.9486	57.0583	56.5351	63.2523	67.5408	2021
72	Botswana	48.2396	51.1238	53.8002	56.2096	58.7805	61.7757	64.4117	65.4284	61.7557	55.8149	52.7484	57.0252	63.584	67.8564	2021
748	Eswatini	45.0158	46.4587	48.0719	50.76	53.4962	57.1596	60.4025	63.7384	63.5672	54.8599	46.4978	44.938	52.0122	61.4698	2021
426	Lesotho	48.9353	52.2803	53.5237	53.8114	55.5905	58.7034	62.3708	64.2763	63.0007	56.8858	47.9762	45.7157	50.4785	55.7233	2021
516	Namibia	44.4309	47.5402	50.8867	53.9192	56.8813	60.3465	62.8571	64.7582	64.0046	57.7963	53.2033	56.1452	60.8669	65.6424	2021
710	South Africa	45.0792	51.7336	55.5628	57.225	59.248	61.8133	64.2884	66.0765	66.7938	63.8597	58.0466	57.2584	64.1138	68.2216	2021
914	Western Africa	37.0015	38.176	39.3524	40.4413	42.451	46.1869	48.2028	48.94	49.4921	49.9899	51.7432	53.895	55.7775	57.1654	2021
204	Benin	36.2269	37.8927	39.7604	42.0094	44.2251	47.8689	51.3886	54.4015	56.6247	57.6309	58.1815	58.9677	59.9477	61.194	2021
854	Burkina Faso	34.6264	35.9792	37.6962	39.4718	41.4795	45.4305	48.676	49.9773	50.3716	50.9395	52.902	55.9357	58.9604	61.243	2021
132	Cabo Verde	49.6417	50.9572	51.9614	53.4752	56.5694	60.1377	62.2378	64.5123	66.9371	68.5433	73.9586	76.7923	78.8377	79.9715	2021
384	Côte d'Ivoire	34.9653	37.6737	40.9265	43.8969	47.3031	51.9895	55.1034	55.3315	54.4609	53.3351	52.2887	54.1616	57.3593	59.7146	2021
270	Gambia	33.2093	34.6577	37.1573	39.6193	42.2708	44.8879	47.8301	51.0119	54.9693	58.3774	59.1632	60.7915	62.8536	64.3626	2021
288	Ghana	46.2735	48.4349	49.649	49.8666	50.3451	52.1827	53.3947	55.6681	57.3142	58.4387	59.8989	61.6829	63.797	65.9916	2021
324	Guinea	36.9412	37.3461	38.2914	39.544	40.9676	42.8489	45.2161	47.1566	48.9395	51.8275	53.6881	56.4113	58.605	60.0857	2021
624	Guinea-Bissau	37.796	38.7123	39.7372	41.3441	42.9759	44.733	46.2667	47.7335	49.7106	50.8872	53.3322	56.0928	59.7023	62.162	2021
430	Liberia	40.505	40.3629	40.124	41.1383	43.1342	45.1286	46.6096	45.8776	44.7434	49.3622	55.3016	59.6602	60.8215	61.6679	2021
466	Mali	29.072	30.1674	30.706	31.9863	34.7308	39.1428	42.3385	45.0873	47.843	48.8207	52.5879	55.7657	58.1136	60.2144	2021
478	Mauritania	40.2283	43.2008	46.6554	50.265	53.1228	55.1066	57.9478	60.1435	61.5485	62.0683	62.9488	63.9516	65.3314	66.9349	2021
562	Niger	36.5788	36.6505	37.0108	37.1302	36.218	38.3856	40.0252	40.3083	43.238	47.6108	51.0017	56.0646	60.3221	63.055	2021
566	Nigeria	37.4214	38.1645	39.0919	39.8827	42.0629	46.1902	47.6085	47.4623	47.3359	47.3368	49.1045	50.7469	51.8917	52.6064	2021
654	Saint Helena	67.903	69.0875	69.8267	70.6405	71.0321	71.7297	72.7421	73.5317	74.7042	77.4098	79.0105	79.4846	79.659	79.5904	2021
686	Senegal	37.1569	39.1428	39.9278	40.2092	42.1971	46.9516	52.0178	56.7868	59.1077	58.1423	59.5283	63.8661	67.5825	70.1017	2021
694	Sierra Leone	31.7591	33.84	36.1581	38.6822	41.0128	43.3722	44.8768	45.082	44.7226	44.7641	47.1538	51.0869	56.2018	60.1091	2021
768	Togo	42.3497	43.2392	44.4325	45.9941	48.2609	50.9064	53.6901	55.8596	55.6573	55.4022	56.0505	56.8417	58.2847	60.439	2021
935	Asia	45.1016	47.5109	48.6635	53.4377	56.3613	59.4282	62.4273	64.8493	66.6478	68.4016	70.7103	72.7969	74.6418	76.2997	2021
5500	Central Asia	58.3129	59.7101	61.1314	62.6349	64.1983	65.277	66.3663	67.6162	67.6811	67.865	69.3579	70.8872	72.585	73.8157	2021
398	Kazakhstan	61.2845	62.6057	63.7377	65.0419	66.3493	67.2248	68.3741	69.2851	69.3595	69.4821	70.1299	71.3782	73.4843	74.9261	2021
417	Kyrgyzstan	56.8047	58.1185	59.5729	60.9671	62.5672	63.6552	65.3316	67.1422	67.8079	68.8743	69.9223	71.0884	72.9595	74.4285	2021
762	Tajikistan	53.6877	54.977	56.6283	58.1857	59.961	61.5042	62.0495	63.6905	63.1077	63.7146	67.2645	69.8411	71.0793	72.4599	2021
795	Turkmenistan	54.5026	56.1967	58.1896	60.0669	61.9905	63.3681	65.005	66.4269	67.3397	67.6544	69.1986	70.5428	71.9302	72.2688	2021
860	Uzbekistan	57.7226	59.3802	61.009	62.8635	64.5915	65.6761	66.6366	67.9259	67.9872	68.0226	69.6863	71.0548	72.5459	73.7133	2021
906	Eastern Asia	48.3179	50.1577	49.858	58.4097	62.2667	66.4018	69.3497	71.2658	72.5888	74.348	76.8624	78.7748	80.2066	81.5013	2021
156	China	47.0611	48.0509	47.1895	56.4682	60.4438	64.7251	67.8303	69.8005	71.0567	73.0411	75.5853	77.5025	79.016	80.3933	2021
344	China, Hong Kong SAR	65.3878	68.5758	71.5247	73.9722	76.2411	77.0071	78.5576	79.7999	81.0774	82.8605	84.2908	85.2501	86.5453	87.8711	2021
446	China, Macao SAR	62.4066	64.9976	67.5526	69.6956	71.9369	74.2898	76.3824	78.3658	80.5414	82.8791	84.1493	85.5195	86.5334	87.2486	2021
158	China, Taiwan Province of China	59.3341	63.0128	66.3234	69.4562	72.4264	74.2161	75.2345	76.4069	77.5715	78.5429	80.1815	81.6593	82.8681	83.7754	2021
408	Dem. People's Republic of Korea	32.5087	53.7297	56.8403	60.4035	64.0192	67.1414	70.1081	72.8081	74.8351	64.2026	67.3015	72.5728	74.7185	75.6368	2021
392	Japan	63.9317	68.4736	71.4866	73.9394	75.7653	77.8822	79.6395	81.3053	82.4187	83.6462	85.1262	85.9105	86.3918	87.2485	2021
496	Mongolia	42.3167	44.1835	49.0659	52.7034	55.9556	57.6793	58.4451	60.1388	62.4254	63.9714	68.1231	70.8686	72.5093	74.9885	2021
410	Republic of Korea	41.78	54.0377	58.3418	64.375	67.7284	69.9835	72.4169	74.7063	77.324	79.0669	81.0628	83.0761	85.0114	86.4032	2021
5501	Southern Asia	40.3207	42.8669	44.9318	46.2672	48.43	51.9548	55.3182	58.139	60.3848	62.5364	65.2098	67.6052	69.7743	71.8445	2021
4	Afghanistan	29.2351	31.7429	34.3033	36.7258	39.323	41.4515	40.8971	43.5736	51.0248	55.0554	58.0051	60.8971	63.5161	65.8523	2021
50	Bangladesh	39.3944	42.8489	45.6273	47.5469	42.9331	49.8462	51.6479	53.9457	56.0634	61.7195	67.5135	68.7177	71.6009	73.9878	2021
64	Bhutan	31.5771	33.1894	35.4813	38.6646	42.6507	46.8735	51.0467	54.9962	58.7381	62.4308	65.5645	68.6408	71.0566	72.6544	2021
356	India	41.1161	43.3005	44.9588	45.6363	48.4281	51.569	55.0607	58.0211	60.3371	62.238	64.7776	67.3825	69.6646	71.8646	2021
364	Iran (Islamic Republic of)	38.3832	41.1672	44.0568	47.4708	52.0639	57.0867	62.573	66.497	68.7097	71.0813	72.8691	74.9862	76.8209	78.7299	2021
462	Maldives	37.6979	37.9079	39.9329	42.9691	47.2706	52.4939	57.7717	62.0549	65.934	69.8945	73.9144	77.3701	79.7085	81.0313	2021
524	Nepal	38.0953	38.3456	39.3383	41.4622	43.8647	46.2329	48.8991	52.3164	57.065	61.8874	65.4965	68.1046	69.3478	70.5148	2021
586	Pakistan	35.7801	40.7437	45.2711	51.0759	54.6464	57.0643	59.8962	60.3337	60.9117	61.6274	63.7924	65.8096	67.3408	68.7334	2021
144	Sri Lanka	57.5762	60.1757	63.7655	66.2598	68.4428	69.7679	73.1431	75.7852	77.517	77.5611	74.6105	76.7052	78.2683	79.4565	2021
920	South-Eastern Asia	46.0295	50.2862	53.6797	55.6769	58.5552	60.5205	63.8224	65.851	67.9437	69.6554	70.7852	72.1102	73.4458	74.6564	2021
96	Brunei Darussalam	52.5823	55.1212	59.1681	62.7083	65.828	69.0091	71.415	73.0818	74.4689	75.89	76.9244	77.2265	77.1857	77.0665	2021
116	Cambodia	41.2894	43.0823	45.5633	48.1211	48.8758	25.1601	53.1633	56.1283	58.1245	58.7902	63.2146	67.8712	71.1028	72.6813	2021
360	Indonesia	41.8552	45.7303	49.2748	51.4273	56.1545	59.0442	61.5033	63.6065	65.6831	67.3477	68.3535	69.9381	70.9755	72.1103	2021
418	Lao People's Democratic Republic	40.3696	41.7859	43.2559	44.8312	46.2467	47.3284	50.2948	53.3265	56.2679	58.7821	61.2974	64.2681	67.2919	69.5125	2021
458	Malaysia	50.5222	55.0029	59.7749	63.3464	65.7238	68.7092	71.4216	73.0167	74.0075	74.7011	75.9057	76.6104	77.5756	78.1636	2021
104	Myanmar	38.7411	43.5561	46.8132	51.2099	53.7691	55.5755	57.3745	58.5897	60.002	62.4173	63.964	63.6661	67.3235	69.2592	2021
608	Philippines	55.9575	59.2449	61.6267	63.1584	63.6867	63.9408	64.6705	66.3129	68.8557	70.6683	71.5799	72.1752	72.5915	73.4254	2021
702	Singapore	56.2719	64.0977	68.9851	71.3198	72.8023	74.4957	75.4644	77.1152	78.375	80.0078	82.1799	83.6861	84.524	85.539	2021
764	Thailand	47.2939	51.0598	55.4347	58.4519	62.1613	65.8715	69.1711	72.6688	74.9955	76.74	76.9147	79.3168	81.1297	82.9159	2021
626	Timor-Leste	31.4765	32.8953	34.6624	37.3581	39.5737	30.0705	39.2755	44.3949	48.034	50.3946	61.7771	65.3876	67.829	69.468	2021
704	Viet Nam	56.4597	61.4173	64.0203	62.8703	62.2573	69.3901	71.1668	72.6438	74.8088	76.6126	77.5739	78.2039	78.4839	78.8112	2021
922	Western Asia	48.6418	51.3688	54.6557	57.74	60.9484	63.7488	66.5837	68.7783	70.641	72.0168	73.8409	75.2266	76.0482	77.2446	2021
51	Armenia	62.5613	63.9861	65.1781	66.4449	67.8421	68.8049	70.1804	67.3031	72.458	73.5862	74.8433	76.4261	77.8489	79.4178	2021
31	Azerbaijan	57.6525	59.07	60.7094	62.2703	63.8506	64.6366	65.2178	65.8596	66.0454	67.2285	69.9056	71.9334	73.7929	75.5337	2021
48	Bahrain	39.445	45.3886	54.5971	62.0574	67.6141	70.8765	72.7796	73.4455	74.1806	76.2831	77.9724	79.4969	80.5076	81.2299	2021
196	Cyprus	63.0288	66.2217	67.9827	71.166	72.4837	74.0261	74.4883	75.114	76.0668	77.9272	79.5102	81.0072	82.3969	83.2181	2021
268	Georgia	62.5095	64.1188	65.8296	67.4612	69.0803	70.2973	71.4734	72.402	72.649	73.2991	74.2461	75.9595	77.2143	78.2879	2021
368	Iraq	45.3827	52.4744	57.6644	61.4124	64.3685	66.9429	67.8701	66.9858	67.8143	68.6578	69.995	69.6041	70.6512	72.7966	2021
376	Israel	69.5045	70.4444	72.3354	73.2474	73.8427	74.8688	75.9658	77.634	79.1481	80.2993	81.5405	82.6734	83.7229	84.4853	2021
400	Jordan	43.0442	49.6346	55.1956	59.6825	63.0585	66.0393	68.3979	70.3489	71.8913	73.0375	74.2634	75.422	76.7122	77.983	2021
414	Kuwait	51.7765	55.9674	61.233	66.2181	69.8727	71.2492	73.6389	76.3278	77.7189	78.3976	79.1225	79.4733	81.2439	82.3829	2021
422	Lebanon	63.7573	65.6304	67.2739	68.1537	68.6777	59.6552	63.0206	67.9465	72.6034	74.1737	76.8404	79.1945	80.4212	81.3113	2021
512	Oman	32.4167	34.7989	39.9638	46.214	52.2005	58.6169	65.2442	70.2541	73.4454	75.6329	77.0066	77.7266	79.0101	79.9119	2021
634	Qatar	55.8882	58.9526	62.4689	66.2439	69.2729	71.4546	73.0226	74.334	75.3909	76.2364	77.1912	79.7402	81.0969	82.4451	2021
682	Saudi Arabia	43.2505	45.8547	48.5902	51.7779	56.4666	61.5273	65.9127	69.2503	71.8253	73.4986	75.1146	76.6892	78.1315	78.9042	2021
275	State of Palestine	48.7663	50.2478	52.6004	55.6597	58.2137	61.8326	65.2097	68.2183	70.3599	71.9061	73.1045	74.4387	75.6192	77.0103	2021
760	Syrian Arab Republic	46.0407	51.2882	55.8944	59.2114	62.6614	65.5783	68.0531	71.0309	72.117	72.4703	74.3331	76.2222	72.6729	73.4113	2021
792	Türkiye	50.6122	52.0432	55.2921	58.3555	61.3387	64.3812	67.2699	70.0098	72.3086	74.0646	75.9932	77.4923	78.9248	80.4031	2021
784	United Arab Emirates	45.6043	49.3695	53.73	59.4705	65.4974	69.7235	72.6407	74.3861	75.3311	75.7958	77.8022	79.5896	80.8079	81.7368	2021
887	Yemen	34.2789	34.953	36.6699	39.9025	44.7949	49.542	54.8713	58.9847	61.3116	63.0226	65.8405	68.5026	69.5017	68.8469	2021
908	Europe	66.5638	69.9813	72.1211	73.1253	73.791	74.5936	75.326	76.324	76.8114	77.3235	78.1346	79.4459	80.7951	81.8795	2021
923	Eastern Europe	63.8281	68.9521	71.7666	72.4032	72.5193	72.7713	72.9363	73.7683	73.619	73.4877	74.0252	75.5121	77.3076	79.0374	2021
112	Belarus	64.9322	69.6711	73.2934	74.6551	74.7938	74.5945	74.5626	74.4533	74.4897	74.904	75.0723	76.3724	77.8096	79.1362	2021
100	Bulgaria	63.6879	68.0584	71.8858	73.0296	73.483	73.7304	74.2111	74.6802	74.8159	74.6303	75.6441	76.6951	77.8776	78.3848	2021
203	Czechia	68.845	72.1356	73.407	73.4626	73.484	74.208	74.3113	75.0697	76.0702	77.4996	78.7065	79.9936	81.1072	81.8737	2021
348	Hungary	65.6912	68.9784	70.9532	71.9972	72.3234	72.8399	72.9911	73.5051	74.0162	75.225	76.6034	77.6529	78.7487	79.398	2021
616	Poland	63.0017	66.8396	71.081	72.915	73.7054	74.3986	74.7837	74.9746	75.5794	76.945	78.6714	79.7218	80.9002	81.5894	2021
498	Republic of Moldova	61.4626	63.7318	65.7373	67.1298	67.5231	68.0387	69.1962	71.0131	70.4055	68.6743	70.7222	72.9812	73.6335	74.8285	2021
642	Romania	63.9724	64.6352	68.1486	69.7246	70.4817	71.7457	72.1165	72.3141	73.2759	73.6712	74.0898	76.0091	78.0438	79.3288	2021
643	Russian Federation	62.7476	69.9298	72.0937	72.4024	72.2643	72.0569	72.1138	73.438	72.9271	72.2979	72.4661	74.2884	76.3259	78.1825	2021
703	Slovakia	65.553	70.5351	73.0248	73.2895	73.467	74.2242	74.6426	75.1061	75.824	76.7211	77.723	78.553	79.8056	80.6029	2021
804	Ukraine	66.2444	69.8942	73.022	73.259	73.1072	73.5927	73.7435	74.2379	73.6151	73.2254	73.8521	74.5701	76.3711	79.2759	2021
924	Northern Europe	71.6342	73.1704	74.0216	74.8666	75.5091	76.2613	77.2384	77.905	78.6959	79.4534	80.4536	81.5235	82.6015	83.078	2021
208	Denmark	72.2711	73.7557	74.4628	75.2493	76.3772	77.2783	77.5046	77.6645	77.9202	78.4739	79.5203	80.7052	82.0558	83.0309	2021
233	Estonia	70.6553	71.8779	73.293	73.973	74.4137	74.1512	74.3971	74.7169	74.6954	75.8907	77.4374	79.2315	81.0938	82.1193	2021
234	Faroe Islands	60.8066	70.1062	75.8106	77.0564	77.0038	77.1338	78.299	78.9868	77.4508	78.7649	78.5141	79.5605	80.5714	79.5398	2021
246	Finland	69.3527	71.3022	72.5427	73.3903	75.0433	76.9423	78.3905	78.7501	79.481	80.6621	81.6596	82.8607	83.6043	84.2916	2021
831	Guernsey	73.7658	75.2169	74.7685	75.8077	76.5214	77.1413	78.1665	79.633	80.3374	81.2757	82.2987	83.8982	84.4546	84.1315	2021
352	Iceland	74.3403	75.2532	75.9094	76.2054	77.0841	79.3703	79.8174	80.0911	80.8691	81.0661	82.4753	83.1176	83.7872	83.8786	2021
372	Ireland	68.0843	70.7285	72.1368	73.074	73.787	74.7468	76.0422	77.0585	78.1609	78.7371	80.1789	81.8422	82.9949	83.7163	2021
833	Isle of Man	67.9293	69.7905	69.4985	70.7723	71.3174	72.5476	74.0334	74.992	76.5505	76.6167	77.7743	79.9877	81.5297	81.8901	2021
832	Jersey	72.6654	73.3803	73.5348	74.5444	73.8641	74.4805	76.6035	78.4182	79.3347	80.1878	81.159	82.5109	83.1739	83.1591	2021
428	Latvia	72.0017	72.7061	73.912	74.3059	74.3257	74.0078	74.3654	74.607	74.1647	74.7418	75.9346	76.8726	78.5627	79.3692	2021
440	Lithuania	68.9038	70.5823	73.8865	74.898	75.3484	75.5532	75.8692	76.1218	75.765	76.3057	77.6605	77.9967	79.3612	79.9903	2021
578	Norway	74.4371	75.5825	75.9293	76.7643	77.6115	78.5168	79.469	79.6608	80.2363	81.0468	81.7347	82.7855	83.561	84.3586	2021
752	Sweden	73.1751	74.6055	75.474	76.4601	77.5966	78.4211	79.4321	80.0998	80.7886	81.7288	82.2579	83.0173	83.6984	84.2624	2021
826	United Kingdom	71.7868	73.2828	73.9352	74.7495	75.2381	75.972	77.0471	77.8344	78.836	79.5347	80.5474	81.6532	82.7304	83.0316	2021
925	Southern Europe	65.1658	68.1122	70.4775	72.3469	74.0386	75.7337	77.0656	78.3263	79.3635	80.6028	81.7691	82.8966	83.8344	84.3226	2021
