country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	69.3468	70.4521	70.8957	71.4355	72.061	72.4836	72.9704	73.378	73.8281	74.2807	74.657	75.1591	75.538	75.8515	76.3512	76.706
1834	Sub-Saharan Africa	58.0553	58.8227	59.2081	59.6578	60.1485	60.6391	61.3058	61.9228	62.4694	63.0616	63.5875	64.0931	64.7202	65.3033	65.9238	66.478
1833	Northern Africa and Western Asia	70.1072	71.0586	71.5311	72.1842	72.7929	73.3855	73.8786	74.3079	74.717	75.197	75.5929	75.9519	76.2666	76.8715	77.3457	77.6306
1831	Central and Southern Asia	66.8802	67.8542	68.0459	68.3525	68.7964	69.3226	69.7935	70.2382	70.9705	71.397	72.1628	72.7166	73.203	73.8727	74.3928	74.9247
1832	Eastern and South-Eastern Asia	73.5549	73.5589	73.8664	74.2242	74.733	75.3018	75.8665	76.3881	76.842	77.4173	78.0114	78.5399	78.9847	79.3981	79.9623	80.4493
1830	Latin America and the Caribbean	70.3554	72.1379	72.7177	73.3958	74.1572	74.8603	75.6827	76.4209	77.2488	77.966	78.6578	79.403	80.1538	80.8016	81.4802	82.1343
1835	Oceania (excluding Australia and New Zealand)	63.6179	62.2861	62.0424	61.9875	62.1638	62.112	62.1542	62.3268	62.442	62.6531	62.8592	63.2622	63.6034	63.6781	64.2812	64.4525
1836	Australia/New Zealand	81.5364	80.9285	81.105	81.2929	81.4107	81.648	81.911	82.1809	82.4055	82.7498	83.0862	83.3345	83.5599	83.7503	84.1981	84.3868
1829	Europe and Northern America	75.034	76.7525	77.3413	77.9869	78.6273	79.1746	79.7435	80.2527	80.758	81.3866	82.0056	82.6022	83.1469	83.6201	84.1507	84.6107
901	More developed regions	75.8348	77.3992	77.977	78.5881	79.2006	79.7187	80.3286	80.8314	81.3142	81.9262	82.5327	83.1774	83.7002	84.1831	84.6962	85.1641
902	Less developed regions	68.0235	69.0025	69.4821	70.0266	70.6777	71.1512	71.6609	72.0661	72.5647	72.9984	73.3793	73.8545	74.286	74.6304	75.0921	75.4705
941	Least developed countries	62.2259	63.1874	63.6611	64.1862	64.6989	65.28	65.7145	66.1724	66.6582	67.0529	67.5056	67.9056	68.3965	68.7752	69.2644	69.7013
