country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	2.3609	2.3974	2.3849	2.3645	2.3596	2.3526	2.3189	2.2863	2.2485	2.2194	2.1876	2.171	2.1596	2.1504	2.1384	2.1304
1834	Sub-Saharan Africa	4.5723	4.3822	4.1261	3.8808	3.6513	3.4458	3.2603	3.0977	2.9801	2.8812	2.7768	2.6882	2.6282	2.5653	2.5121	2.4777
1833	Northern Africa and Western Asia	2.8649	2.8044	2.7134	2.6314	2.5559	2.5002	2.4612	2.4218	2.3783	2.3363	2.2957	2.2732	2.2604	2.2419	2.2256	2.2072
1831	Central and Southern Asia	2.3009	2.3461	2.3283	2.2992	2.279	2.2644	2.2482	2.2348	2.2095	2.186	2.1694	2.155	2.1422	2.1372	2.1306	2.1376
1832	Eastern and South-Eastern Asia	1.5895	1.6825	1.7294	1.7558	1.7936	1.834	1.8302	1.8236	1.8208	1.8236	1.8314	1.8462	1.854	1.8608	1.8692	1.8772
1830	Latin America and the Caribbean	1.9373	1.938	1.9396	1.9352	1.9238	1.9212	1.9176	1.9212	1.924	1.9206	1.9108	1.9134	1.918	1.9258	1.9302	1.9336
1835	Oceania (excluding Australia and New Zealand)	3.4438	3.3749	3.2467	3.135	3.0279	2.9571	2.8868	2.8179	2.7548	2.6768	2.6396	2.5726	2.5216	2.4699	2.4199	2.3857
1836	Australia/New Zealand	1.7625	1.791	1.8383	1.8683	1.8903	1.9182	1.9364	1.945	1.9492	1.9588	1.9632	1.9754	1.9738	1.9768	1.9848	1.9982
1829	Europe and Northern America	1.627	1.6734	1.726	1.7548	1.7698	1.7968	1.8132	1.833	1.8374	1.847	1.853	1.8564	1.8616	1.8756	1.8814	1.895
901	More developed regions	1.6068	1.6524	1.703	1.7336	1.7508	1.775	1.7916	1.81	1.8174	1.8268	1.8328	1.8376	1.8432	1.8594	1.8602	1.8718
902	Less developed regions	2.4714	2.5056	2.4819	2.4503	2.4372	2.4245	2.3859	2.3455	2.3015	2.2697	2.2318	2.2104	2.1966	2.1864	2.173	2.1642
941	Least developed countries	3.9357	3.8364	3.6595	3.494	3.3454	3.2169	3.0923	2.983	2.8983	2.813	2.7312	2.6412	2.5821	2.5182	2.46	2.4498
934	Less developed regions, excluding least developed countries	2.1707	2.2072	2.2034	2.1835	2.1824	2.1948	2.175	2.1528	2.1282	2.1002	2.078	2.0672	2.0654	2.0568	2.0508	2.0448
948	Less developed regions, excluding China	2.7436	2.73	2.6787	2.6215	2.5752	2.5334	2.478	2.4246	2.3775	2.3391	2.2951	2.2605	2.2398	2.225	2.2096	2.198
1636	Land-locked Developing Countries (LLDC)	3.9252	3.8011	3.5934	3.4148	3.2501	3.1087	2.9907	2.8701	2.7565	2.6803	2.6145	2.5646	2.52	2.4806	2.4471	2.4247
1637	Small Island Developing States (SIDS)	2.3892	2.3649	2.3447	2.3179	2.2807	2.2621	2.2336	2.2098	2.1826	2.1592	2.1478	2.124	2.1114	2.0904	2.094	2.0956
1503	High-income countries	1.6214	1.6662	1.71	1.737	1.7564	1.7762	1.79	1.8092	1.8152	1.8236	1.8284	1.8318	1.8348	1.8444	1.8502	1.8604
1517	Middle-income countries	2.2247	2.2558	2.2474	2.2275	2.23	2.2414	2.2184	2.1954	2.165	2.1332	2.1084	2.096	2.091	2.0834	2.0708	2.0596
1502	Upper-middle-income countries	1.6138	1.6679	1.7104	1.7432	1.7834	1.8172	1.816	1.81	1.8098	1.8108	1.8198	1.8274	1.843	1.8484	1.8562	1.8564
1501	Lower-middle-income countries	2.628	2.6184	2.5716	2.5207	2.4771	2.4523	2.4063	2.3663	2.3257	2.2831	2.2405	2.2136	2.1976	2.183	2.1638	2.1454
1500	Low-income countries	4.5669	4.3854	4.1102	3.8578	3.6476	3.4688	3.2943	3.1515	3.0474	2.9512	2.8611	2.763	2.682	2.5991	2.5517	2.5091
1518	No income group available	2.3998	2.4527	2.3904	2.3467	2.2961	2.2645	2.2445	2.2235	2.2041	2.1844	2.1832	2.1766	2.1816	2.1646	2.1738	2.1672
903	Africa	4.2977	4.1285	3.9036	3.6892	3.4876	3.3114	3.1453	3.0039	2.8946	2.8011	2.7083	2.626	2.5709	2.512	2.4651	2.4343
910	Eastern Africa	4.2494	4.0416	3.7841	3.5441	3.3323	3.1675	3.0201	2.8956	2.7752	2.672	2.5867	2.5147	2.4648	2.4156	2.3775	2.3507
108	Burundi	5.547	5.2226	4.9217	4.631	4.3803	4.1566	3.9517	3.8068	3.6722	3.4625	3.3258	3.2036	3.1307	3.0466	2.9413	2.8631
174	Comoros	4.301	4.1035	3.941	3.7727	3.653	3.4934	3.3444	3.244	3.1576	3.068	2.9823	2.9	2.8361	2.7642	2.7157	2.6598
262	Djibouti	3.272	3.1416	3.0069	2.8866	2.7692	2.6872	2.6027	2.5452	2.5008	2.4616	2.4201	2.3751	2.3548	2.3285	2.2962	2.2914
232	Eritrea	4.5732	4.1967	3.9526	3.713	3.5441	3.3848	3.2529	3.1339	3.0093	2.9203	2.8512	2.7544	2.6785	2.6258	2.5579	2.5143
231	Ethiopia	4.4634	4.1677	3.9039	3.6957	3.5173	3.3698	3.2221	3.1008	2.9866	2.8823	2.7827	2.7097	2.6535	2.6027	2.5324	2.4914
404	Kenya	3.575	3.4474	3.3113	3.1837	3.0773	2.9785	2.898	2.8068	2.7226	2.6445	2.5714	2.5062	2.4721	2.4301	2.4017	2.3579
450	Madagascar	4.2078	4.0478	3.8839	3.7345	3.5944	3.4774	3.3601	3.2657	3.1926	3.0883	3.0095	2.9319	2.8732	2.8181	2.7508	2.709
454	Malawi	4.3596	4.1434	3.9647	3.7753	3.5867	3.4601	3.3478	3.2305	3.1008	2.9918	2.9114	2.8391	2.7978	2.7364	2.6661	2.6103
480	Mauritius	1.5029	1.5919	1.6546	1.701	1.7416	1.777	1.8018	1.8247	1.8482	1.8662	1.8688	1.8842	1.9069	1.9226	1.9332	1.935
175	Mayotte	4.5724	4.4556	4.3096	4.1508	3.9928	3.8583	3.7393	3.6419	3.5012	3.3891	3.3172	3.2155	3.1565	3.0669	2.9764	2.8954
508	Mozambique	5.1168	4.8667	4.6277	4.3423	4.1075	3.8644	3.6889	3.504	3.3603	3.2242	3.1078	3.0227	2.9415	2.8945	2.8092	2.7297
638	Réunion	2.3993	2.3644	2.3235	2.2963	2.2864	2.2696	2.258	2.2526	2.2328	2.2088	2.2126	2.2232	2.2214	2.2326	2.2392	2.2332
646	Rwanda	4.1238	3.9561	3.7793	3.6159	3.4583	3.314	3.1959	3.0878	2.9747	2.8729	2.7883	2.6975	2.6497	2.5815	2.5096	2.4615
690	Seychelles	2.5601	2.4777	2.4115	2.3474	2.3114	2.292	2.2838	2.2772	2.274	2.2616	2.2752	2.2756	2.2868	2.2772	2.264	2.2458
706	Somalia	6.6092	6.3468	6.0205	5.699	5.3589	5.0686	4.7763	4.5178	4.2621	4.0508	3.8845	3.728	3.556	3.3942	3.2546	3.1754
728	South Sudan	5.2092	4.8922	4.5685	4.3001	4.07	3.8433	3.645	3.4585	3.3152	3.1931	3.0464	2.9493	2.8673	2.7922	2.7097	2.6484
800	Uganda	4.8585	4.4973	4.2225	3.9268	3.6874	3.4926	3.2912	3.1496	3.0242	2.9249	2.8321	2.7625	2.6869	2.5927	2.5413	2.4816
834	United Republic of Tanzania	5.0743	4.8677	4.6151	4.3983	4.1878	4.0216	3.865	3.7124	3.5638	3.4226	3.3152	3.2397	3.1643	3.0867	2.9974	2.9265
894	Zambia	4.7458	4.5501	4.3468	4.1786	4.0048	3.877	3.7547	3.6165	3.5075	3.3751	3.2942	3.2064	3.1078	3.0322	2.9588	2.8884
716	Zimbabwe	3.759	3.6282	3.4849	3.3344	3.2271	3.1072	3.0175	2.934	2.8618	2.786	2.7044	2.6293	2.5676	2.513	2.4586	2.419
911	Middle Africa	5.6139	5.6273	5.3857	5.1533	4.9432	4.7434	4.5356	4.3319	4.1665	3.9588	3.73	3.5181	3.3221	3.1717	3.0103	2.9031
24	Angola	5.6677	5.4647	5.1975	4.9173	4.64	4.413	4.1881	3.9985	3.8274	3.6393	3.507	3.4126	3.3072	3.1847	3.094	3.0236
120	Cameroon	4.7379	4.5363	4.3371	4.1459	3.9712	3.8135	3.6601	3.5377	3.4097	3.2904	3.1943	3.1192	3.0362	2.9542	2.8932	2.8444
140	Central African Republic	6.1212	5.8778	5.764	5.5802	5.3036	4.9874	4.6127	4.2643	3.9039	3.6528	3.4184	3.2287	3.0762	2.9432	2.8264	2.7269
148	Chad	6.9666	6.8609	6.6968	6.5073	6.2217	5.9337	5.6291	5.2513	4.9422	4.6273	4.3088	4.0822	3.839	3.6001	3.424	3.271
