country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	75.4452	77.5606	78.5589	79.3994	80.2384	80.9462	81.6487	82.2713	82.7828	83.3148	83.8077	84.2793	84.7736	85.2046	85.6439	86.1051
1834	Sub-Saharan Africa	63.1668	65.7902	67.2292	68.592	69.9107	71.1056	72.1584	73.1067	74.0867	75.0657	75.9042	76.7114	77.5002	78.2236	78.8219	79.5419
1833	Northern Africa and Western Asia	76.1376	78.4252	79.4751	80.4267	81.2991	82.1202	82.8927	83.605	84.1999	84.8757	85.5086	86.0965	86.6723	87.2428	87.8461	88.4319
1831	Central and Southern Asia	72.8895	76.7687	78.4872	79.8674	81.0585	82.2256	83.2809	84.1956	85.0709	85.7941	86.5099	87.2221	87.9196	88.5304	89.314	89.8536
1832	Eastern and South-Eastern Asia	80.8532	82.6759	83.7759	84.7459	85.5659	86.4925	87.2589	87.9827	88.7248	89.428	90.0027	90.6696	91.2613	91.8275	92.495	93.1493
1830	Latin America and the Caribbean	78.0475	80.8355	81.8582	82.8237	83.6737	84.4682	85.2954	86.0071	86.6975	87.3654	88.0094	88.7309	89.3813	89.9798	90.6636	91.3153
1835	Oceania (excluding Australia and New Zealand)	71.9832	74.5425	75.9871	77.2635	78.1955	79.0609	80.0412	80.9444	81.74	82.6215	83.3905	84.1126	84.9342	85.6435	86.3177	87.0974
1836	Australia/New Zealand	86.2706	87.8137	88.9449	89.964	90.8035	91.744	92.6883	93.6367	94.4984	95.3245	96.2202	97.1595	98.1367	98.9305	99.7935	100.5635
1829	Europe and Northern America	81.8377	84.017	84.8939	85.7209	86.4915	87.2547	88.005	88.6826	89.3444	90.0867	90.865	91.7025	92.4613	93.1884	93.884	94.574
901	More developed regions	82.5888	84.6052	85.4379	86.2119	86.94	87.6892	88.4219	89.1207	89.7938	90.4649	91.2079	91.9893	92.7388	93.4508	94.1395	94.7734
902	Less developed regions	73.9035	76.1874	77.347	78.3476	79.2642	80.081	80.7974	81.4739	82.0106	82.5816	83.0222	83.5107	83.9949	84.4465	84.8686	85.3436
941	Least developed countries	67.8747	70.1585	71.4163	72.6016	73.7376	74.7662	75.6678	76.5431	77.336	78.0247	78.712	79.3916	79.9641	80.5437	81.0908	81.7142
934	Less developed regions, excluding least developed countries	75.1805	77.6149	78.824	79.8632	80.7607	81.6174	82.4036	83.1359	83.729	84.3124	84.8532	85.4154	86.0057	86.4703	86.9766	87.4731
948	Less developed regions, excluding China	71.7121	74.4046	75.5787	76.6206	77.5769	78.4159	79.2659	80.0391	80.6549	81.3233	81.8947	82.4187	82.9275	83.3439	83.8126	84.3375
1636	Land-locked Developing Countries (LLDC)	68.0393	70.5529	71.8276	72.966	74.0138	74.9768	75.8856	76.7451	77.6319	78.4116	79.1085	79.7585	80.4486	81.0696	81.7577	82.4315
1637	Small Island Developing States (SIDS)	76.031	78.2258	79.3239	80.251	81.0533	81.7841	82.4191	83.0418	83.693	84.273	84.8461	85.3176	85.8617	86.4141	86.9145	87.4536
1503	High-income countries	84.0166	85.5811	86.3787	87.131	87.8405	88.5494	89.2404	89.8805	90.5545	91.2078	91.895	92.6059	93.3725	94.0322	94.7199	95.3171
1517	Middle-income countries	74.6342	77.0901	78.3016	79.3352	80.2841	81.1193	81.896	82.5995	83.2173	83.8466	84.3725	84.9196	85.5088	85.9526	86.4256	86.9495
1502	Upper-middle-income countries	80.0177	82.2267	83.4008	84.4501	85.3319	86.2197	87.0129	87.7526	88.5047	89.192	89.9306	90.5827	91.1221	91.7	92.4127	92.9282
1501	Lower-middle-income countries	70.9682	74.0194	75.316	76.5551	77.6478	78.6487	79.5649	80.5504	81.3713	82.081	82.7315	83.3855	83.9788	84.4984	85.0303	85.6118
1500	Low-income countries	66.3205	68.7053	70.0114	71.2031	72.3106	73.2893	74.2434	75.0946	75.9013	76.6569	77.3827	78.1485	78.89	79.5891	80.2906	80.9332
1518	No income group available	77.4677	80.5191	81.8396	82.9906	84.0786	84.9689	86.0199	86.9353	87.8947	88.8362	89.6023	90.4594	91.3347	91.9861	92.7395	93.4605
903	Africa	65.0955	67.5607	68.9051	70.1693	71.388	72.519	73.4541	74.3476	75.2848	76.1387	76.8927	77.564	78.2835	78.9686	79.6078	80.258
910	Eastern Africa	67.3621	70.1329	71.6207	72.9031	74.1381	75.2938	76.3247	77.2511	78.1371	78.972	79.8538	80.5765	81.2843	82.0629	82.7284	83.3818
108	Burundi	65.8796	69.7959	71.7972	73.5375	75.084	76.4929	77.754	78.9087	79.9546	80.943	81.8726	82.7292	83.5701	84.3906	85.153	85.9229
174	Comoros	68.2975	71.9658	73.9883	75.7252	77.2513	78.6144	79.8437	80.9795	82.0559	83.0606	84.0127	84.9039	85.7626	86.6204	87.4297	88.261
262	Djibouti	67.4776	71.4089	73.6193	75.5288	77.2023	78.6653	79.9473	81.124	82.2178	83.2391	84.1755	85.0887	85.9521	86.831	87.6353	88.4442
232	Eritrea	71.0128	75.3796	77.61	79.4125	80.9729	82.3306	83.538	84.6283	85.6217	86.5775	87.486	88.393	89.2828	90.1272	90.9605	91.7872
231	Ethiopia	70.8954	75.2947	77.7113	79.6221	81.1646	82.5206	83.6855	84.7238	85.6916	86.6063	87.4829	88.3169	89.1326	89.9493	90.7444	91.514
404	Kenya	66.892	71.0044	73.1291	74.9322	76.4996	77.9215	79.2058	80.4014	81.4925	82.5079	83.4593	84.3683	85.2502	86.1152	86.9495	87.7547
450	Madagascar	69.7155	73.9251	75.9755	77.7033	79.1851	80.4813	81.6431	82.7052	83.6884	84.5978	85.4748	86.3152	87.1294	87.9146	88.6973	89.4733
454	Malawi	69.0368	73.672	75.739	77.4741	78.9671	80.2583	81.4327	82.4946	83.4424	84.3238	85.1809	86.0052	86.7839	87.5598	88.3513	89.0964
480	Mauritius	79.0184	81.8957	83.1804	84.2991	85.3369	86.3243	87.2681	88.1837	89.0829	89.9583	90.8306	91.6974	92.517	93.3228	94.124	94.9115
175	Mayotte	80.8619	84.3942	85.6929	86.8669	87.9518	88.9738	89.9623	90.9128	91.8587	92.7616	93.6356	94.4961	95.3494	96.1904	97.0254	97.8552
508	Mozambique	65.8245	70.6734	73.3954	75.6909	77.6264	79.208	80.5761	81.8065	82.9149	83.8999	84.7878	85.6652	86.4845	87.2935	88.0937	88.8899
638	Réunion	86.2415	88.1784	89.3717	90.4411	91.4292	92.3739	93.2823	94.1564	95.0388	95.8799	96.7219	97.5717	98.3958	99.2006	99.9989	100.8022
646	Rwanda	70.795	74.3254	76.4779	78.2516	79.767	81.0891	82.2587	83.325	84.2856	85.1944	86.073	86.9344	87.772	88.591	89.3795	90.1584
690	Seychelles	78.876	82.5928	83.9715	85.165	86.2804	87.3331	88.3165	89.2695	90.2128	91.1215	92.0003	92.8823	93.7337	94.5892	95.4078	96.2187
706	Somalia	60.5162	64.9988	67.1926	69.1676	70.9682	72.5994	74.1138	75.5332	76.8449	78.0218	79.1647	80.2135	81.1972	82.1431	82.9922	83.8589
728	South Sudan	59.3309	63.8739	66.5877	69.0373	71.2288	73.1865	74.9722	76.5899	78.0268	79.3268	80.511	81.5864	82.5992	83.5153	84.3807	85.2146
800	Uganda	67.2659	70.9022	73.1747	75.1222	76.784	78.2406	79.5352	80.6881	81.7274	82.7365	83.6848	84.5488	85.3927	86.182	86.9811	87.7366
834	United Republic of Tanzania	70.8408	74.773	76.8357	78.551	80.0727	81.396	82.6006	83.6846	84.6889	85.6366	86.5545	87.4291	88.2878	89.1434	89.9458	90.7497
894	Zambia	66.8313	70.8762	72.8967	74.651	76.2141	77.5894	78.8317	79.9589	81.0198	81.9972	82.9036	83.7957	84.6415	85.4515	86.2255	87.0024
716	Zimbabwe	65.1023	69.012	71.0371	72.8048	74.417	75.8061	77.1041	78.3078	79.4316	80.4265	81.4077	82.3225	83.1757	84.0071	84.7868	85.5672
911	Middle Africa	63.1681	66.028	67.6096	69.0258	70.259	71.366	72.4018	73.4796	74.4973	75.6121	76.4074	77.324	78.2487	79.0151	79.8488	80.559
24	Angola	66.8178	70.4251	72.4379	74.148	75.6772	77.0207	78.2655	79.3967	80.4144	81.4144	82.318	83.1726	83.9878	84.7582	85.5289	86.2614
120	Cameroon	64.7053	68.6845	70.8095	72.6686	74.2817	75.7379	76.9922	78.147	79.2002	80.1805	81.0914	82.0013	82.8348	83.6642	84.4139	85.1431
140	Central African Republic	59.0334	63.1428	65.3297	67.2254	68.9487	70.5834	72.0636	73.4277	74.6946	75.8933	76.9602	78.0251	79.0005	79.9526	80.8592	81.6929
148	Chad	56.8936	60.7498	62.806	64.5998	66.2382	67.7368	69.1587	70.4916	71.7631	72.9359	74.0604	75.1013	76.1035	77.0708	77.9425	78.8459
178	Congo	66.7068	69.571	71.5417	73.2318	74.7489	76.1177	77.3527	78.5167	79.5897	80.5569	81.4857	82.3841	83.2477	84.0729	84.8533	85.6184
180	Democratic Republic of the Congo	64.025	67.8091	69.8406	71.6436	73.2513	74.6834	75.9867	77.1899	78.3056	79.3835	80.3576	81.3153	82.194	83.0298	83.8445	84.5938
226	Equatorial Guinea	65.2068	68.9551	70.9026	72.6155	74.1443	75.5468	76.8155	77.9922	79.0392	80.0532	81.0202	81.9314	82.7857	83.5971	84.3829	85.1582
266	Gabon	70.4882	73.8094	75.498	76.9514	78.2193	79.3608	80.3978	81.3815	82.3104	83.2004	84.0019	84.7883	85.5607	86.3586	87.0871	87.7875
678	Sao Tome and Principe	72.9761	75.8065	77.1722	78.394	79.5045	80.5013	81.4577	82.3483	83.2376	84.0534	84.8758	85.6738	86.4726	87.2603	88.0591	88.8401
912	Northern Africa	74.7874	77.3009	78.4272	79.4869	80.518	81.4593	82.3105	83.1192	83.7731	84.5579	85.3057	86.0013	86.7669	87.5489	88.1341	88.7579
12	Algeria	79.1734	82.0761	83.5801	84.8657	86.0118	87.1029	88.1433	89.1151	90.0493	90.9709	91.8602	92.7347	93.5766	94.4161	95.2474	96.0651
818	Egypt	74.6635	78.2447	79.7982	81.1175	82.2728	83.3512	84.3505	85.3044	86.2291	87.11	87.969	88.8246	89.6742	90.506	91.3219	92.1448
434	Libya	76.8265	80.02	81.4564	82.6934	83.7912	84.8005	85.764	86.7156	87.6251	88.4909	89.345	90.2065	91.0215	91.8397	92.6449	93.4512
504	Morocco	78.2238	81.0328	82.6305	83.9776	85.189	86.2986	87.353	88.3413	89.3123	90.2354	91.1517	92.0329	92.8967	93.77	94.6014	95.4329
729	Sudan	69.9787	72.9599	74.5037	75.8067	77.0034	78.1137	79.1671	80.1799	81.1029	82.0119	82.8813	83.7123	84.5449	85.3611	86.1683	86.9348
788	Tunisia	79.9805	83.3391	84.7101	85.922	87.0477	88.1219	89.1235	90.1046	91.0344	91.9412	92.8274	93.6886	94.5401	95.4033	96.2307	97.0633
732	Western Sahara	74.5321	77.4479	79.1991	80.6543	81.9158	83.0428	84.0412	84.972	85.8736	86.7438	87.6153	88.4532	89.2723	90.0818	90.8816	91.6361
913	Southern Africa	67.5482	72.8631	74.45	75.8584	76.7796	77.8614	78.8064	79.8001	80.6799	81.7171	82.6454	83.2388	84.1441	85.0051	85.7073	86.6377
72	Botswana	69.0723	72.856	74.591	76.0758	77.405	78.602	79.6923	80.717	81.6655	82.5658	83.4292	84.2205	85.0094	85.8029	86.5576	87.3404
748	Eswatini	64.3517	70.1085	72.3424	74.2559	75.9393	77.4542	78.7672	79.9816	81.0649	82.0787	83.0215	83.9085	84.7459	85.5533	86.3602	87.1499
426	Lesotho	58.9488	63.0087	65.2876	67.3331	69.2337	70.9322	72.5713	74.0515	75.4181	76.7337	77.8694	78.9691	79.9925	80.9231	81.8353	82.7116
