country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021
800	Uganda	52.425	52.1	51.852	51.562	51.178	50.728	50.318	49.918	49.501	49.206	48.67	48.374	48.155	48.034	48.018	48.126	48.35	48.578	48.884	48.822	48.965	49.054	48.982	48.774	48.704	48.884	48.879	48.758	48.703	48.842	48.792	48.849	48.708	48.844	49.199	49.923	50.562	51.09	51.225	51.313	51.372	51.174	51.281	51.152	50.898	50.856	50.206	49.91	49.335	49.081	48.593	48.251	47.774	47.115	46.68	45.989	45.363	44.688	43.934	43.544	43.068	42.434	41.743	40.943	40.154	39.422	38.709	38.343	38.062	37.667	37.252	36.795
834	United Republic of Tanzania	47.747	47.958	48.135	48.331	48.453	48.704	48.918	49.203	49.2	49.342	49.375	49.569	49.594	49.654	49.627	49.546	49.506	49.351	49.357	49.506	49.653	49.825	49.783	49.8	49.926	49.818	49.496	49.337	49.09	48.585	48.108	47.698	47.425	47.192	46.496	46.051	45.402	44.965	44.583	44.213	43.782	43.476	43.083	42.755	42.476	42.453	42.504	42.537	42.389	42.223	42.131	42.12	41.871	41.838	41.96	42.069	41.747	41.143	40.668	40.183	39.729	39.076	38.329	38.721	38.893	38.741	38.379	38.058	37.525	37.113	36.651	36.21
894	Zambia	48.559	48.551	48.661	48.789	48.933	49.092	49.262	49.439	49.618	49.787	49.929	50.026	50.064	50.037	49.959	49.852	49.747	49.66	49.675	49.719	49.759	49.664	49.616	49.48	49.256	49.349	49.11	48.902	48.583	48.221	47.614	47.677	47.767	47.758	47.712	47.845	47.809	47.588	47.412	47.404	47.11	47.118	47.008	47.084	47.143	47.048	46.802	46.508	46.32	46.155	45.866	45.227	44.746	44.399	44.349	44.242	44.014	43.484	42.981	42.397	41.794	41.162	40.352	39.507	38.584	37.832	37.242	36.601	36.04	35.462	34.953	34.511
716	Zimbabwe	50.408	49.892	49.531	49.099	48.768	48.384	48.137	47.889	47.672	47.428	47.26	47.039	46.867	46.611	46.398	46.246	46.058	45.949	45.949	45.973	46.065	46.194	46.522	47.002	47.215	47.265	47.121	46.725	46.613	46.321	46.218	46.494	45.918	45.119	43.413	41.976	40.505	39.157	37.211	35.578	34.796	34.412	34.125	33.142	32.818	32.625	33.19	33.799	34.521	35.263	35.637	35.961	35.924	35.88	35.45	34.947	34.501	34.81	35.59	36.749	37.056	37.205	36.804	36.246	35.122	33.96	33.171	32.516	32.074	31.518	31.009	30.537
911	Middle Africa	45.175	45.263	45.365	45.519	45.59	45.664	45.775	45.949	46.128	46.287	46.439	46.657	46.836	46.951	47.041	47.133	47.188	47.225	47.228	47.177	47.119	47.038	47.011	46.828	46.637	46.496	46.384	46.273	46.206	46.42	46.543	46.447	46.501	46.797	46.971	47.088	47.215	47.351	47.182	46.994	46.754	46.641	46.477	46.219	46.031	46.473	46.243	45.559	45.088	44.994	44.865	44.692	44.567	44.452	44.337	44.267	44.272	44.163	44.072	44.029	43.865	43.7	43.426	42.928	42.545	42.127	41.768	41.459	41.061	40.679	40.28	39.935
24	Angola	46.147	46.473	47.179	47.76	48.353	48.889	49.415	49.894	50.327	50.733	51.026	51.282	51.316	51.323	51.282	51.282	51.295	51.314	51.348	51.353	51.267	50.698	50.474	50.467	50.472	50.469	50.514	50.523	50.616	50.732	50.892	51.109	51.307	51.61	51.935	52.136	52.19	52.146	51.973	51.699	51.344	50.926	50.374	49.893	49.55	49.185	48.86	48.412	48.009	47.773	47.647	47.574	47.448	47.226	47.099	46.944	46.643	46.29	45.889	45.495	44.97	44.364	43.86	43.282	42.676	42.02	41.377	40.81	40.236	39.725	39.271	38.809
120	Cameroon	43.228	43.182	43.043	42.959	42.948	42.983	43.067	43.263	43.478	43.747	44.178	44.677	45.094	45.321	45.381	45.409	45.396	45.323	45.211	45.068	45.078	45.121	44.967	44.941	44.88	44.935	45.176	45.445	45.569	45.797	45.917	46.122	46.189	45.609	45.292	45.218	45.333	45.168	44.742	44.371	44.137	43.864	43.518	43.102	42.664	42.09	41.487	41.07	41.055	41.287	41.018	40.775	40.954	41.191	41.264	41.088	40.956	40.786	40.553	40.33	39.958	39.368	38.76	38.237	37.818	37.807	37.747	37.403	36.716	36.147	35.507	34.938
140	Central African Republic	43.555	43.535	43.509	43.398	43.32	43.277	43.197	43.167	43.039	42.968	42.934	42.948	43.015	43.043	43.251	43.448	43.773	43.987	44.257	44.076	43.73	43.501	43.086	42.618	42.285	41.899	41.995	42.421	42.977	43.588	44.08	44.598	44.931	45.221	45.548	45.89	46.169	46.531	46.509	46.527	46.292	45.98	45.407	44.926	44.539	44.482	44.266	43.796	43.514	43.397	43.259	42.809	42.635	42.765	42.545	42.633	42.771	42.776	42.925	43.019	43.237	43.223	43.006	42.414	41.921	41.044	41.209	41.602	41.831	41.92	42.175	42.68
148	Chad	46.65	46.527	46.434	46.359	46.28	46.189	46.12	46.01	45.927	45.852	45.749	45.665	45.589	45.475	45.43	45.396	45.441	45.59	45.815	46.241	46.708	47.179	48.972	48.991	48.831	48.74	48.643	48.437	48.179	48.054	48.206	46.346	46.901	49.833	50.371	49.271	49.367	50.669	51.658	52.115	52.362	52.075	53.269	53.521	52.058	52.08	52.957	52.384	52.22	51.727	51.324	51.08	50.307	49.949	50.29	50.317	49.923	49.711	49.234	48.922	48.764	48.357	48.019	47.46	46.998	46.367	45.456	44.811	44.37	44.229	43.849	43.357
178	Congo	44.898	44.8	44.637	44.492	44.26	44.156	44.041	43.845	43.767	43.594	43.357	43.208	43.072	43.202	43.276	43.457	43.571	43.638	43.791	43.859	43.95	44.165	44.284	44.068	43.896	43.66	43.264	42.888	42.381	41.914	41.474	41.179	40.935	40.795	40.649	40.327	40.04	39.77	39.464	39.178	38.847	38.701	38.626	38.427	38.313	38.175	38.222	38.283	37.973	37.705	37.158	37.615	37.547	37.269	37.403	37.359	37.498	37.664	38.209	38.425	38.858	38.232	37.508	36.498	35.527	34.648	33.706	33.025	32.337	31.676	31.155	30.691
180	Democratic Republic of the Congo	46.016	46.142	46.189	46.372	46.347	46.319	46.359	46.517	46.691	46.813	46.909	47.124	47.369	47.547	47.713	47.867	47.926	47.968	47.919	47.795	47.635	47.534	47.286	46.966	46.653	46.398	46.091	45.768	45.562	45.865	45.961	45.898	45.801	45.949	46.156	46.517	46.684	46.788	46.504	46.285	46.005	46.104	45.913	45.704	45.905	47.093	46.791	45.843	45.105	45.033	45.004	44.816	44.697	44.534	44.256	44.196	44.393	44.366	44.43	44.573	44.526	44.701	44.646	44.229	43.992	43.641	43.411	43.251	42.989	42.656	42.311	42.049
226	Equatorial Guinea	42.828	42.613	42.365	42.138	41.884	41.644	41.389	41.137	40.939	40.763	40.634	40.556	40.56	40.621	40.752	40.954	41.241	41.503	41.823	42.106	42.365	42.539	42.625	42.69	42.733	42.779	42.88	42.985	43.084	43.22	43.399	43.505	43.63	43.773	45.241	46.259	46.787	46.931	46.758	46.439	46.033	45.625	45.209	44.811	44.412	43.855	43.327	42.793	42.28	41.772	41.319	40.704	40.285	40.047	39.967	39.948	39.873	39.767	39.528	39.163	38.674	38.06	37.458	36.803	36.047	35.229	34.392	33.507	32.667	31.874	31.174	30.498
266	Gabon	30.187	30.097	30.07	30.108	30.197	30.335	30.519	30.728	31.085	31.489	31.893	32.254	32.634	32.88	33.144	33.48	33.841	34.095	34.421	34.746	35.13	35.574	36.018	36.292	36.499	36.873	37.27	37.66	38.026	38.205	38.527	38.884	38.933	39.025	38.902	38.8	38.686	38.675	38.495	38.056	37.635	37.222	36.839	36.378	35.578	34.82	34.248	33.992	33.777	33.502	33.471	33.279	33.101	32.884	32.771	32.722	32.68	32.685	32.675	32.96	33.177	33.223	32.718	32.182	31.622	31.036	30.362	29.713	29.004	28.354	27.695	27.142
678	Sao Tome and Principe	48.11	46.272	44.368	42.953	42.109	41.872	42.184	43.004	44.121	45.178	46.014	46.413	44.139	42.033	40.255	38.872	37.938	37.469	37.418	37.687	38.167	38.538	38.639	38.61	38.522	38.915	39.515	39.961	40.458	40.537	40.637	40.555	40.19	40.213	40.19	40.237	40.333	40.245	40.224	40.201	40.119	39.943	39.669	39.409	39.125	38.876	38.716	38.592	38.761	39.035	39.438	39.941	39.85	39.633	39.396	39.075	38.672	38.241	37.81	37.336	36.873	36.628	36.148	35.159	34.032	32.754	31.602	30.41	29.535	28.917	28.435	28.263
912	Northern Africa	51.518	51.454	51.389	51.25	50.866	50.487	50.097	49.624	49.204	48.745	48.31	47.914	47.698	47.308	46.907	46.368	46.009	45.53	44.992	44.549	44.167	43.873	43.536	43.065	42.821	42.716	42.44	42.124	41.889	41.708	41.346	40.872	40.482	39.954	39.104	38.354	37.409	36.425	35.371	34.185	33.043	32.25	31.741	30.738	29.813	28.74	27.848	27.156	26.668	26.205	25.903	25.758	25.508	25.464	25.317	25.378	25.565	25.942	26.155	26.398	26.888	27.02	27.224	27.395	27.348	27.168	26.007	25.546	24.981	24.27	23.717	23.176
12	Algeria	51.054	50.647	50.219	49.899	49.711	49.596	49.426	49.245	49.199	48.866	48.722	48.634	48.68	48.593	48.392	48.021	47.628	47.374	47.108	46.988	46.8	46.515	46.156	45.86	45.66	45.404	44.91	44.311	43.915	43.64	43.703	43.088	42.255	41.088	39.865	38.71	36.859	35.242	33.679	32.386	30.762	30.031	29.513	28.43	27.211	24.758	22.745	21.154	20.017	19.68	19.543	19.433	19.421	19.959	20.534	21.166	21.831	22.65	23.413	24.051	24.458	24.815	25.382	25.236	25.404	25.405	25.166	24.755	24.074	23.298	22.431	21.524
818	Egypt	54.2	54.084	53.896	53.544	52.601	51.691	50.86	49.905	49.004	48.217	47.405	46.794	46.168	45.685	45.014	44.078	43.693	43.122	42.609	42.153	41.677	41.417	41.225	40.739	40.709	40.781	40.693	40.622	40.7	40.779	40.195	39.483	39.208	39.125	38.481	38.018	37.357	36.772	35.914	34.605	33.207	32.028	31.729	30.701	29.787	29.01	28.336	27.935	27.799	27.356	26.986	26.833	26.477	26.336	25.97	25.977	25.882	26.16	26.146	26.291	27.16	27.379	27.978	28.455	28.416	28.078	25.913	25.231	24.562	23.568	23.051	22.558
434	Libya	46.972	47.104	47.298	47.938	48.407	48.934	49.439	49.878	50.211	50.306	50.463	50.733	51.125	51.691	51.962	51.922	51.194	49.918	48.643	47.503	46.404	45.479	44.263	43.392	43.349	42.581	41.89	41.254	40.698	40.142	38.545	37.128	36.338	35.551	34.792	34.357	33.681	32.852	31.851	30.695	29.479	28.253	27.111	25.933	24.944	24.148	23.478	22.813	22.188	21.649	21.195	22.611	22.811	23.052	23.338	23.648	23.771	23.623	23.391	23.126	23.562	23.885	21.953	21.886	21.908	21.214	20.576	19.898	19.282	18.732	18.302	17.828
504	Morocco	51.085	51.388	51.841	52.127	52.27	52.344	52.287	52.116	51.764	51.386	50.975	50.317	50.087	48.847	48.192	47.585	47.009	46.352	45.526	44.8	44.503	44.151	43.807	43.259	42.6	42.262	41.566	40.869	40.169	39.642	39.385	39.086	38.541	37.363	36.064	34.891	33.803	32.446	31.065	29.823	29.227	29.092	28.367	27.209	26.39	25.655	25.115	24.649	24.041	23.176	22.74	22.249	21.984	21.749	21.542	21.398	21.347	21.271	21.23	21.411	21.402	21.507	21.304	21.141	20.617	20.307	19.483	19.298	18.813	18.337	17.889	17.545
729	Sudan	47.754	47.779	47.78	47.74	47.746	47.687	47.554	47.404	47.48	47.357	47.337	47.197	47.735	48.102	48.425	48.513	48.747	48.869	48.721	48.781	48.781	48.884	48.374	47.803	47.362	47.314	47.25	47.24	47.381	47.341	47.292	47.256	47.25	47.006	46.376	45.753	45.188	44.525	44.196	43.782	43.092	42.673	42.219	41.658	40.953	40.284	39.714	39.062	38.608	38.409	38.097	37.9	37.42	36.928	36.338	35.929	36.495	37.121	37.497	37.557	37.497	36.91	36.316	36.327	36.349	36.413	36.038	35.669	35.236	34.823	34.226	33.596
788	Tunisia	45.916	45.909	46.015	46.094	46.209	46.285	46.361	46.323	46.458	46.613	46.684	46.816	46.886	46.843	46.703	47.084	46.54	45.592	44.413	43.142	41.98	40.857	40.21	39.842	39.514	39.221	38.845	37.87	36.383	35.266	34.3	34.289	33.778	33.267	32.88	32.316	31.582	30.168	28.647	26.991	26.426	25.552	24.63	23.626	22.553	21.3	20.146	19.126	18.179	17.305	17.002	16.686	16.531	16.68	16.754	16.883	16.916	17.085	17.328	17.667	18.211	18.934	19.184	19.33	19.303	19.119	18.78	18.399	17.737	17.215	16.628	16.093
732	Western Sahara	48.834	51.666	53.967	55.642	56.942	58.246	58.926	59.416	59.184	59.218	57.475	55.846	53.961	52.447	50.944	49.486	48.357	47.245	44.091	42.277	41.164	40.946	40.347	40.001	40.047	40.253	40.596	40.467	40.315	45.166	48.337	48.933	48.258	47.515	46.416	45.251	43.38	41.785	40.18	38.599	36.585	33.653	31.187	30.173	29.167	28.265	27.645	27.132	26.726	26.518	26.064	25.659	25.174	24.842	24.445	24.03	23.509	23.657	23.503	23.029	22.457	22.245	22.081	19.984	19.754	19.399	18.97	18.505	18.052	17.609	17.194	16.781
913	Southern Africa	41.994	42.261	42.417	42.494	42.019	41.678	41.431	41.19	40.874	40.242	40.149	40.476	40.504	40.564	40.585	40.525	40.476	40.434	40.269	40.149	39.878	39.721	39.317	38.921	38.316	37.778	37.099	36.365	35.788	35.508	35.237	34.809	35.139	35.292	35.79	36.168	36.772	36.496	35.249	33.769	31.828	30.855	29.54	28.69	27.872	27.186	25.992	24.244	23.431	22.911	21.868	21.563	21.223	21.58	22.242	22.812	23.297	23.48	24.754	23.495	23.122	23.144	23.201	23.029	22.878	22.164	21.198	21.494	21.87	21.93	21.031	20.535
72	Botswana	45.384	45.592	45.859	46.362	46.842	47.163	47.476	47.749	47.642	47.511	47.09	46.586	46.094	46.186	46.24	45.942	45.849	45.713	45.693	45.633	45.698	45.764	45.978	46.126	46.293	46.383	46.425	46.041	45.689	45.147	44.499	43.684	42.536	41.451	40.588	39.817	39.015	37.793	36.524	35.304	34.35	33.512	33.172	32.808	32.248	31.042	29.865	29.115	28.971	28.885	28.961	28.906	28.477	28.178	28.141	28.404	28.635	28.563	28.406	28.175	27.898	27.596	27.407	27.097	26.771	26.409	26.13	25.672	25.328	24.887	24.195	23.576
748	Eswatini	50.486	50.018	49.509	49.065	48.683	48.359	48.088	47.872	47.708	47.596	47.526	47.496	47.508	47.85	47.599	47.691	47.812	47.576	48.005	48.397	48.753	49.107	49.065	49.032	49.719	49.837	49.871	49.617	49.238	48.87	48.578	48.083	47.576	47.059	46.587	45.827	44.507	43.443	42.264	41.674	40.23	39.48	38.719	37.768	36.522	34.166	33.39	32.583	32.146	32.374	32.162	31.806	31.395	31.443	31.63	31.59	31.229	31.247	31.376	31.001	30.083	29.665	29.294	29.019	28.423	27.737	27.105	26.408	25.718	25.118	24.615	24.134
426	Lesotho	43.346	43.703	43.998	44.224	44.708	44.813	44.927	45.028	44.939	44.762	44.643	44.379	44.069	43.742	43.316	43.161	42.862	42.544	41.898	41.29	40.768	40.639	40.349	40.16	40.387	40.728	40.922	40.864	40.376	39.991	39.491	39.001	38.495	38.089	37.577	36.994	36.654	36.677	36.085	35.255	34.392	33.815	33.105	32.183	31.4	31.098	30.972	30.755	29.981	29.351	28.987	29.185	29.501	29.611	28.986	28.778	29.075	29.699	29.42	28.916	28.477	29.093	29.054	29.19	28.663	28.305	28.157	27.723	27.262	26.839	26.378	26.107
516	Namibia	42.035	42.023	41.974	41.961	41.854	41.739	41.632	41.584	41.554	41.588	41.765	41.995	42.321	42.601	42.766	42.955	43.115	43.285	43.492	43.638	43.694	43.854	43.947	44.069	44.062	43.901	43.534	42.939	42.335	41.009	40.573	39.734	38.632	38.549	38.52	38.459	38.533	38.718	38.938	39.336	40.556	40.071	39.058	37.827	36.33	34.61	33.069	32.621	32.567	32.272	31.405	30.387	29.68	29.18	29.012	29.009	29.005	29.292	29.73	30.114	30.423	30.776	31.054	30.879	30.716	30.394	30.051	29.503	29.008	28.433	27.876	27.439
710	South Africa	41.647	41.938	42.106	42.177	41.613	41.223	40.938	40.659	40.313	39.61	39.52	39.911	39.963	40.028	40.072	40.014	39.972	39.947	39.778	39.665	39.376	39.195	38.744	38.296	37.58	36.95	36.175	35.375	34.776	34.541	34.29	33.886	34.366	34.604	35.231	35.73	36.482	36.225	34.899	33.297	31.146	30.127	28.723	27.866	27.065	26.457	25.214	23.29	22.41	21.848	20.705	20.392	20.04	20.473	21.261	21.913	22.455	22.629	24.08	22.664	22.274	22.282	22.353	22.177	22.057	21.3	20.25	20.643	21.137	21.276	20.326	19.821
914	Western Africa	47.002	47.15	47.189	47.31	47.386	47.475	47.576	47.637	47.692	47.733	47.816	47.895	47.993	47.981	47.949	47.891	47.85	47.823	47.807	47.789	47.777	47.887	47.895	47.966	48.192	48.306	48.246	48.342	48.412	48.282	48.074	47.822	47.5	47.276	46.818	46.292	45.742	45.275	44.886	44.817	44.548	44.355	44.161	44.031	43.869	43.666	43.406	43.15	42.947	43.122	43.191	43.076	42.928	42.721	42.425	42.34	42.099	41.83	41.638	41.372	41.069	40.761	40.286	39.729	39.205	38.718	38.244	37.718	37.295	36.873	36.467	36.096
204	Benin	40.617	40.795	41.142	41.537	41.956	42.438	42.943	43.526	44.045	44.576	45.095	45.985	46.349	46.656	46.889	47.003	46.99	46.827	46.803	46.729	46.689	46.736	46.717	46.538	46.439	46.391	46.346	46.304	46.101	46.522	47.005	47.275	47.158	46.842	46.77	46.589	46.44	46.278	46.034	45.506	45.365	45.135	44.722	44.57	45.277	44.006	43.453	43.041	42.599	42.226	41.672	41.375	41.251	41.405	41.23	40.926	40.885	40.423	39.897	39.642	39.332	39.202	39.122	39.129	39.192	39.022	38.934	38.678	38.186	37.675	37.114	36.608
854	Burkina Faso	43.509	43.924	44.306	44.641	44.864	45.122	45.352	45.537	45.805	46.104	46.272	46.504	46.693	46.865	47.154	47.33	47.457	47.597	47.768	47.632	47.554	47.464	47.453	47.578	47.741	47.92	48.083	48.52	48.989	49.186	49.138	49.058	48.872	48.741	48.814	48.857	48.466	48.025	47.47	47.068	46.842	46.659	46.428	46.173	46.076	46.036	46.002	45.762	45.529	45.339	45.188	44.812	44.463	44.461	44.235	44.219	44.372	44.152	43.883	43.524	43.206	42.805	42.336	41.71	40.965	40.088	38.977	37.898	37.294	36.689	36.085	35.541
132	Cabo Verde	45.34	45.088	44.888	44.679	44.411	44.09	44.788	45.518	46.147	46.605	46.842	46.323	45.943	45.239	44.578	43.932	43.334	42.806	42.357	42.027	41.779	41.983	42.127	42.188	42.277	42.338	42.255	42.128	41.956	41.836	41.851	42.001	41.656	41.395	41.086	40.745	40.504	40.175	39.75	39.094	38.427	37.744	37.032	36.24	35.147	34.008	32.825	31.739	30.714	29.812	29.024	28.101	27.255	26.413	25.64	25.004	24.394	23.738	23.276	22.772	21.565	21.727	20.233	19.649	19.539	19.181	19.289	19.006	17.821	17.463	17.158	16.951
384	Côte d'Ivoire	54.792	54.989	55.056	55.125	55.115	54.998	54.912	54.773	54.629	54.425	54.766	54.706	54.652	54.554	54.405	54.168	53.943	53.72	53.473	53.166	52.842	52.636	52.393	52.317	52.157	51.866	51.561	52.496	52.507	52.834	52.77	52.355	51.736	50.975	50.021	48.887	47.823	46.673	46.023	47.084	46.754	46.429	46.009	45.436	44.89	45	44.831	44.978	45.157	44.991	44.753	44.194	43.53	43.015	42.227	41.602	40.91	40.248	39.676	39.179	38.815	38.435	37.742	37.137	36.6	36.282	35.959	35.863	35.007	34.554	34.197	33.934
270	Gambia	49.636	50.136	50.47	50.714	50.869	50.966	51.002	50.981	50.953	50.86	50.742	50.605	50.411	50.136	49.792	49.385	48.889	48.64	48.351	48.156	47.913	47.753	47.775	47.766	47.552	47.386	47.287	47.074	46.935	46.789	46.742	46.745	46.753	46.629	46.547	46.398	46.401	46.226	46.095	45.848	45.733	45.597	45.383	45.145	44.978	44.67	44.277	44.095	44.075	43.599	43.146	42.921	42.519	42.253	42.201	42.138	42.366	42.086	41.757	41.469	41.084	40.69	40.136	39.398	38.486	37.576	36.59	35.743	34.924	34.281	33.719	33.257
288	Ghana	46.764	47.985	48.976	49.845	50.337	50.695	50.903	50.843	50.68	50.353	49.804	49.347	49.166	48.989	48.361	47.878	47.351	47.233	47.199	47.338	47.179	46.939	46.526	46.222	45.844	45.408	44.962	44.704	44.671	44.674	44.838	44.955	44.766	44.842	44.922	44.329	43.752	43.033	42.043	41.088	40.372	39.613	38.744	37.909	36.763	36.171	35.415	35.258	35.267	35.418	35.865	35.635	35.344	34.939	34.535	34.885	34.124	33.561	33.206	32.982	33.004	32.957	32.885	32.535	31.834	31.713	30.527	28.978	29.025	28.572	28.038	27.548
324	Guinea	45.035	45.131	45.235	45.317	45.42	45.478	45.538	45.598	45.629	45.642	45.692	45.683	45.674	45.605	45.549	45.471	45.401	45.339	45.317	45.32	45.374	45.412	45.402	45.424	45.36	45.325	45.3	45.408	45.548	45.907	45.855	45.872	46.069	46.129	46.179	46.259	46.388	46.561	46.543	46.451	46.318	46.385	46.23	45.866	45.153	44.429	44.218	43.716	42.704	42.245	41.642	41.003	40.547	40.125	39.933	39.921	39.815	39.801	39.761	39.729	39.369	38.902	38.44	38.134	37.891	37.891	37.396	36.625	35.931	35.436	34.944	34.425
624	Guinea-Bissau	46.177	45.833	45.649	45.523	45.449	45.419	45.427	45.471	45.546	45.65	45.776	45.912	45.356	44.783	44.093	42.177	40.516	39.589	39.745	40.089	39.483	39.916	39.363	39.798	40.323	42.399	44.174	45.64	46.835	47.86	48.83	48.85	48.742	48.489	48.103	47.616	47.074	46.539	46.051	45.625	44.462	44.112	44.179	44.064	44.008	43.709	43.461	43.352	43.028	42.727	42.493	42.132	42.257	42.048	41.655	41.358	41.032	40.911	40.003	39.1	38.427	38.303	37.945	37.46	36.472	35.519	34.502	33.285	32.657	32.093	31.605	31.087
430	Liberia	43.102	43.741	44.335	44.879	45.374	45.824	46.353	46.849	47.23	47.685	48.044	48.378	48.696	48.924	49.024	49.084	49.014	49.031	48.964	49.063	48.48	48.036	48.2	48.387	48.467	48.621	48.653	48.685	48.583	48.498	48.044	47.486	46.899	46.453	45.884	45.744	45.479	44.988	44.723	44.461	44.441	44.629	44.527	44.597	44.565	44.661	44.587	44.386	44.27	44.068	43.606	43.041	42.318	41.746	41.457	41.482	41.332	40.863	39.876	38.94	38.074	37.395	37.307	36.138	35.075	34.215	33.713	33.151	32.706	32.181	31.708	31.287
466	Mali	52.221	51.841	51.497	51.124	50.803	50.521	50.355	50.247	50.208	50.463	50.498	50.449	50.42	50.372	50.355	50.491	50.566	50.634	50.654	50.439	50.358	50.386	50.347	50.423	50.402	50.454	50.408	50.422	50.376	50.495	50.338	50.133	49.615	49.148	48.877	48.506	48.314	47.835	47.691	47.238	46.651	46.973	46.702	46.423	46.379	45.686	45.667	45.929	46.23	46.959	47.112	47.331	47.491	47.61	47.895	47.996	47.614	47.281	46.983	46.813	46.588	46.234	45.918	45.271	44.794	44.342	43.818	43.378	42.901	42.376	41.995	41.643
478	Mauritania	45.228	45.294	45.214	45.188	45.282	45.445	45.603	45.779	45.999	46.128	46.34	46.571	46.604	46.718	46.763	46.918	46.96	46.843	46.522	46.263	45.957	45.64	45.451	45.25	45.102	44.905	44.718	44.562	44.325	43.847	43.751	43.709	43.308	42.911	42.453	41.936	41.369	40.975	40.7	40.748	40.607	40.62	40.643	41.452	40.936	40.733	39.643	39.005	38.44	38.236	37.792	37.502	36.996	36.715	36.776	36.923	37.1	37.064	37.247	36.947	36.772	36.712	36.398	35.834	35.527	35.18	34.832	34.425	34.183	33.723	33.427	33.194
562	Niger	59.376	59.269	59.22	59.008	58.86	58.732	58.534	58.407	58.329	58.23	58.121	57.903	57.683	57.45	57.192	56.784	56.581	56.322	55.995	55.808	55.718	55.659	55.564	55.579	55.627	55.651	55.645	55.722	56.237	56.68	57.072	57.251	57.081	56.9	57.126	56.895	56.363	56.212	55.618	55.225	55.165	54.816	54.492	54.254	53.953	54.068	53.93	53.659	53.399	52.957	52.659	52.219	51.841	51.456	51.058	50.63	50.096	49.694	49.297	48.882	48.51	47.99	47.398	47.123	46.752	46.558	46.52	46.351	46.127	45.859	45.588	45.293
566	Nigeria	45.613	45.672	45.567	45.651	45.674	45.747	45.847	45.917	45.974	45.982	46.107	46.243	46.426	46.421	46.463	46.467	46.514	46.527	46.566	46.598	46.685	46.971	47.099	47.289	47.787	48.079	48.051	48.133	48.223	47.881	47.476	47.069	46.705	46.516	45.824	45.189	44.562	44.115	43.873	44	43.791	43.671	43.655	43.745	43.809	43.744	43.515	43.154	42.87	43.249	43.5	43.563	43.563	43.408	43.151	43.075	42.884	42.721	42.681	42.419	42.094	41.798	41.241	40.603	40.069	39.51	39.128	38.689	38.248	37.849	37.467	37.117
654	Saint Helena	38.152	37.355	36.523	35.51	34.373	33.295	31.679	30.341	30.506	30.771	31.104	31.31	31.293	31.096	30.569	29.771	28.907	28.647	29.268	29.732	29.462	28.81	27.974	27.033	26.046	25.089	24.105	23.285	22.748	22.239	21.765	21.323	20.798	20.188	19.628	19.223	18.958	18.774	18.577	18.342	18.048	17.635	17.118	16.518	15.81	15.129	14.414	13.763	13.193	12.868	12.574	12.175	11.771	11.307	10.724	10.212	9.717	9.177	8.636	8.631	8.661	8.648	8.655	8.613	8.589	8.564	8.447	8.381	8.2	8.03	7.853	7.659
686	Senegal	51.65	51.516	51.341	51.183	51.077	50.964	50.836	50.566	50.453	50.46	50.391	50.355	50.25	50.058	49.887	49.849	49.787	49.695	49.545	49.485	49.478	49.474	49.362	49.168	49.046	49.018	49.067	48.913	48.578	48.15	47.865	47.562	47.161	46.676	46.036	45.427	44.514	43.834	42.756	42.229	41.969	41.303	40.829	40.474	39.848	39.576	39.307	39.255	39.188	39.434	39.169	38.895	38.671	38.611	38.354	38.418	38.657	38.164	37.886	38.1	37.74	37.502	37.207	36.817	36.322	35.357	34.673	34.224	33.955	33.47	33.034	32.573
694	Sierra Leone	48.614	48.492	48.222	47.972	48.272	48.447	48.581	48.627	48.687	48.741	48.891	49.021	49.004	49.11	49.096	48.836	48.68	48.612	48.284	48.032	47.814	47.675	47.536	47.381	47.512	47.326	47.123	47.002	46.981	46.739	46.537	46.448	46.463	46.466	46.506	46.43	46.446	46.412	46.154	45.876	45.812	45.828	45.923	46.029	45.971	45.683	45.756	45.511	45.386	45.185	44.991	44.706	44.345	43.486	42.271	41.71	41.429	40.796	40.324	39.658	38.887	38.282	37.569	36.473	35.533	34.558	34.011	33.568	33.099	32.549	31.914	31.36
768	Togo	47.218	47.339	47.358	47.31	47.231	47.08	47.104	47.142	47.078	47.201	47.235	47.366	47.616	47.854	47.874	47.943	48.033	47.932	47.823	47.96	47.893	47.879	47.855	47.776	47.725	47.59	47.529	47.229	46.856	46.382	45.927	45.572	45.081	44.667	44.269	43.84	43.505	43.219	42.768	42.301	41.943	41.57	41.104	40.655	40.27	39.717	39.262	38.847	38.826	38.84	38.668	38.562	38.421	38.15	37.659	37.581	37.603	37.822	37.561	37.478	37.351	36.632	35.846	35.308	34.827	34.392	34.099	33.656	33.186	32.756	32.302	31.856
