country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
752	Sweden	70.3564	71.2139	71.5047	71.7882	72.1389	72.3596	73.3694	74.1738	75.3468	76.6839	77.8036	78.9235	79.9609	80.798	2021
826	United Kingdom	66.6713	67.6724	67.9675	68.5228	68.9689	69.8162	71.0739	72.1148	73.3799	74.4781	75.951	77.4323	78.9195	79.3952	2021
925	Southern Europe	60.8919	63.4474	65.2978	66.7626	68.1532	69.4197	70.6002	71.8343	72.1889	73.9833	75.5488	77.0578	78.4664	79.3303	2021
8	Albania	42.5597	47.5916	53.8225	59.4227	64.0585	66.8646	68.4166	69.43	70.682	71.734	73.2563	74.8107	75.7986	76.8622	2021
20	Andorra	63.9412	67.6381	69.7073	70.6759	71.955	73.13	74.5444	74.8605	77.2996	78.0382	79.8485	80.6299	80.5792	80.7475	2021
70	Bosnia and Herzegovina	48.1466	55.0878	59.929	62.7318	64.6749	66.7094	67.498	68.6531	55.0105	70.2395	72.4171	73.3815	74.161	74.831	2021
191	Croatia	57.524	60.9356	63.6789	65.035	65.7839	66.7827	65.7172	67.6043	68.2399	69.9371	71.1996	72.5641	74.2578	75.2106	2021
292	Gibraltar	64.2669	66.5126	67.9166	67.9232	69.321	70.174	71.5362	72.863	74.1775	75.9348	77.9033	76.9129	78.4691	79.1891	2021
300	Greece	64.5294	65.8533	68.0746	69.3666	70.626	71.3679	72.6844	74.1317	74.8818	75.4403	76.1499	77.0194	77.853	78.4257	2021
380	Italy	64.4334	66.0778	66.9176	67.9477	69.1085	70.1546	71.4113	72.9833	74.0593	75.4784	77.1944	78.7625	80.0008	80.7826	2021
412	Kosovo (under UNSC res. 1244)	57.3245	59.148	60.6841	62.2476	63.7782	65.3319	66.8957	68.4887	70.0221	69.4245	73.1061	74.7754	75.664	76.4881	2021
470	Malta	61.4867	64.8502	66.8534	67.0921	68.1396	70.0136	70.5583	72.1511	73.7446	74.7449	75.947	77.5874	79.4083	80.8257	2021
499	Montenegro	58.2748	60.8691	63.8174	66.2735	67.4798	68.3669	68.2674	71.3201	70.1406	69.7884	71.2079	71.9185	73.5588	73.9987	2021
807	North Macedonia	48.5366	52.5719	56.3454	60.6971	63.6796	66.7021	67.7339	68.6359	69.1667	69.9751	70.8908	71.9617	73.2626	74.4754	2021
620	Portugal	57.3786	59.343	61.3176	63.0621	64.9239	66.5781	68.8366	70.4187	71.1648	72.2358	74.0023	75.8473	77.4147	78.3251	2021
674	San Marino	66.2741	66.8794	68.1176	70.3682	71.0862	72.6256	74.2976	76.1281	76.9586	77.2063	78.6933	80.1419	81.0571	81.5449	2021
688	Serbia	57.9095	61.1364	62.9188	63.4446	64.63	65.9132	65.6393	66.2028	67.6998	68.114	69.307	70.6194	72.1155	73.2793	2021
705	Slovenia	56.7632	60.5117	62.8982	64.2287	64.8452	65.7889	66.4008	67.9396	69.4707	71.2232	72.8153	75.2234	77.2668	78.4868	2021
724	Spain	61.8095	65.132	67.1818	68.5046	69.6993	71.2185	72.8942	73.4707	73.9269	75.1327	76.4534	77.9001	79.5423	80.3765	2021
926	Western Europe	65.0453	66.5054	67.4412	67.8834	68.4232	69.4388	70.6093	71.9273	72.9234	74.274	75.7311	77.2528	78.4102	79.1801	2021
40	Austria	63.5717	64.8085	66.2515	66.6722	67.0229	68.3123	69.4065	71.2734	72.5901	74.074	75.7986	77.2458	78.3229	79.2319	2021
56	Belgium	65.1376	66.7241	67.2924	67.6227	68.2204	69.2917	70.4634	71.7814	72.9857	74.0568	75.2175	76.709	77.8876	79.0668	2021
250	France	64.0658	65.9252	67.2048	67.6577	68.5715	69.5646	70.6353	71.9261	73.1499	74.4412	75.8066	77.3686	78.6417	79.4524	2021
276	Germany	64.8505	66.209	67.1167	67.6149	67.8906	68.8983	70.2047	71.5906	72.4306	73.8922	75.4915	76.9295	77.9746	78.6264	2021
438	Liechtenstein	55.9015	56.0957	59.1703	60.5273	62.1113	65.5505	65.3447	67.5454	73.968	73.5849	76.7647	79.0382	80.1418	81.333	2021
442	Luxembourg	64.4407	65.1898	65.7701	66.0567	66.3208	67.543	69.2308	70.7719	72.6269	73.7432	75.2334	77.3367	78.7107	79.7466	2021
492	Monaco	64.574	68.4783	69.335	69.7621	70.3872	70.6841	71.643	70.3993	72.1159	75.5476	78.9726	80.8168	82.5291	83.6793	2021
528	Netherlands	70.632	71.2472	71.2532	71.0652	71.1612	71.9165	72.7807	73.424	74.1756	75.0233	76.1325	77.9958	79.3451	80.1232	2021
756	Switzerland	67.0078	68.1358	68.705	69.6752	70.6232	71.8848	72.7301	73.8214	74.5362	76.1432	77.7111	79.2635	80.4986	81.4874	2021
904	Latin America and the Caribbean	47.7079	50.7989	53.4908	55.5766	57.4976	59.5298	61.4162	63.6872	65.3402	67.0304	68.4935	69.9455	70.967	71.6897	2021
915	Caribbean	50.7349	53.7561	56.0331	58.009	59.9967	61.3789	62.6719	63.9617	64.8851	66.086	67.2803	68.3961	68.1718	69.5143	2021
660	Anguilla	53.6545	56.0666	57.5942	59.5566	61.2258	63.5489	65.7368	68.0539	70.7376	72.732	73.8527	74.0303	74.4154	73.4064	2021
28	Antigua and Barbuda	55.4473	57.3658	60.5759	65.028	67.9912	69.6443	70.5314	70.7719	70.8522	71.0653	72.2992	73.2636	74.3773	75.5387	2021
533	Aruba	55.6765	59.4276	61.1377	62.6981	64.5551	66.1682	68.266	69.4985	70.1492	70.4934	70.7446	71.3487	72.2674	72.8907	2021
44	Bahamas	57.9014	59.2432	60.56	62.0787	63.4161	64.4169	65.2779	65.8819	67.0535	67.9097	69.0235	69.3894	69.618	69.7857	2021
52	Barbados	54.0328	59.6796	63.5015	65.5285	66.5504	68.4315	69.9005	70.1277	70.2837	70.8953	72.0168	72.9987	73.9811	74.868	2021
535	Bonaire, Sint Eustatius and Saba	60.5493	64.1862	66.5855	67.1755	71.4491	71.3227	70.2225	71.1035	70.7137	72.2612	72.1419	72.845	73.5382	74.4512	2021
92	British Virgin Islands	52.125	57.8417	60.3011	63.4643	64.1481	64.5644	67.2859	72.8559	72.3921	72.5282	71.9306	72.7378	72.9766	72.9736	2021
136	Cayman Islands	52.5994	54.6429	57.6293	60.5527	61.4666	63.9274	67.9005	68.6506	68.8825	69.4594	70.6814	72.4046	72.705	72.729	2021
192	Cuba	59.1625	61.277	63.3835	65.507	67.8839	70.1196	71.3367	71.9367	72.0662	73.027	74.3816	75.1169	75.6415	75.2753	2021
531	Curaçao	60.2235	62.5393	63.9967	65.2322	66.5724	67.9035	68.87	69.6215	70.0287	70.2198	70.4934	70.8588	71.8718	72.0976	2021
212	Dominica	46.7234	52.0766	59.5361	62.358	64.8152	67.1247	70.7931	68.1196	67.6732	68.6016	69.6645	69.7929	67.5529	67.6498	2021
214	Dominican Republic	43.4338	46.3996	49.2209	51.3309	55.23	57.969	60.5647	63.0179	65.4184	66.5087	67.4977	68.7851	69.3137	70.173	2021
308	Grenada	51.9183	56.2747	60.5738	62.725	64.5225	65.431	64.2732	67.2369	68.6636	69.8795	70.282	71.4738	72.347	72.0736	2021
312	Guadeloupe	48.7915	54.9723	58.5988	60.501	62.9142	65.2322	67.4856	69.5877	71.2576	73.0128	74.5006	75.5025	77.4916	78.7275	2021
332	Haiti	36.5342	40.0716	41.851	44.1858	46.1726	47.6273	49.3419	50.9478	52.5674	55.1669	56.9528	58.8581	56.6815	61.0254	2021
388	Jamaica	56.7526	60.4109	63.1445	64.5246	65.1888	67.0195	68.7747	70.2161	70.893	69.6398	68.664	69.2606	71.6045	70.0687	2021
474	Martinique	53.6424	56.7092	59.815	62.3362	63.6414	65.6558	68.3395	70.6862	72.3165	73.5998	75.1906	77.1174	78.9622	79.3316	2021
500	Montserrat	47.6154	50.9878	55.5969	59.2111	63.7345	65.7585	68.3259	69.1557	71.9268	71.7785	73.8646	73.4382	73.4185	74.0358	2021
630	Puerto Rico	60.9541	65.3042	66.6336	67.4616	67.7721	68.7948	69.5833	69.6428	69.6805	70.6725	72.5841	73.5527	74.5532	75.5266	2021
652	Saint Barthélemy	55.0368	58.1685	59.8836	60.6351	64.9546	66.69	68.9977	70.4645	72.7441	73.1632	73.9858	74.8114	75.7854	76.4204	2021
659	Saint Kitts and Nevis	53.0638	54.2432	55.5263	58.1374	57.8216	60.0842	61.8776	62.5784	64.0151	65.1519	67.4773	68.2651	68.2168	67.9089	2021
662	Saint Lucia	48.2169	52.8088	56.2144	60.9748	62.6751	64.1714	67.0634	67.6688	68.3784	68.8777	68.6672	69.6579	70.0464	69.9743	2021
663	Saint Martin (French part)	61.2182	64.2862	65.6892	66.5296	68.6453	69.1212	69.5578	70.688	72.5712	73.4033	74.1993	75.0115	75.9921	76.5804	2021
670	Saint Vincent and the Grenadines	50.1639	51.7795	56.9495	63.8786	65.9974	67.1594	69.2476	70.4655	70.0484	69.1585	69.5727	71.8761	71.7893	71.5429	2021
534	Sint Maarten (Dutch part)	60.6882	63.9853	65.9165	66.5201	70.6414	70.5535	69.8182	70.3131	70.1549	71.3732	72.3836	73.4012	72.7171	73.2121	2021
780	Trinidad and Tobago	55.5333	58.6591	61.5427	62.5558	63.5244	64.5896	65.2416	65.6602	66.1655	66.4262	67.0195	68.5414	70.4222	70.824	2021
796	Turks and Caicos Islands	47.7664	51.862	55.4743	56.505	56.109	66.6359	66.0696	68.2419	66.8463	69.9318	72.8781	74.0954	74.4872	73.8474	2021
850	United States Virgin Islands	57.7683	60.6863	61.0432	62.1525	63.3161	64.6696	65.7496	67.1036	68.3421	68.629	69.38	69.2954	69.3957	69.7794	2021
916	Central America	44.179	49.2071	53.1078	55.5899	57.6218	58.7849	60.2786	63.866	66.01	68.0978	70.2688	70.8152	71.2588	71.1363	2021
84	Belize	49.2475	53.1862	56.2625	59.9179	62.8836	64.9328	66.6899	68.5673	68.6794	67.1745	66.4627	68.2436	70.5521	70.7731	2021
188	Costa Rica	53.8548	56.9836	59.6075	61.9363	64.7823	69.1194	72.633	73.9036	74.7237	74.6549	75.7141	76.1903	76.8477	77.024	2021
222	El Salvador	41.5932	44.5503	47.469	48.3937	50.4468	49.0592	43.2382	53.2053	59.3271	63.1777	65.4771	66.3655	67.2081	67.1608	2021
320	Guatemala	40.1896	42.7437	46.2954	46.7927	50.1512	52.1836	52.1376	58.7856	59.9836	62.1863	64.9182	66.6353	68.3118	69.7433	2021
340	Honduras	41.3604	44.1876	47.8031	50.9991	52.8952	57.1763	59.8258	62.1112	63.9337	64.9033	67.3047	68.5834	69.5656	70.4296	2021
484	Mexico	44.6516	50.5794	54.6892	57.4775	59.2639	60.3283	62.543	65.4738	67.1882	69.2683	71.39	71.5769	71.6643	71.2055	2021
558	Nicaragua	40.6215	43.5929	46.4146	50.4019	51.8716	50.5401	53.6217	54.0951	61.1476	63.2494	64.3753	66.6774	69.4865	70.6996	2021
591	Panama	54.8485	57.0009	60.6754	62.6802	64.9016	66.6088	67.6406	67.7366	68.4706	70.0651	72.0586	73.2225	73.8899	74.8045	2021
931	South America	48.5347	50.9167	53.2633	55.2352	57.1017	59.4888	61.5779	63.5101	65.0826	66.7341	68.0271	69.8103	71.1609	72.1226	2021
32	Argentina	59.5937	60.5866	61.1245	61.4006	62.4137	63.971	65.2312	67.1927	69.2384	70.1044	70.926	72.0793	72.9861	73.4839	2021
68	Bolivia (Plurinational State of)	38.895	40.3097	41.8515	43.703	45.909	48.2403	50.7318	53.2319	56.1866	58.9702	61.1962	62.9375	64.3549	65.2338	2021
76	Brazil	46.3675	48.8277	51.3469	53.5331	55.703	58.0248	60.5356	62.6042	63.8846	65.7525	66.9444	69.0154	70.4934	71.6649	2021
152	Chile	52.3756	53.5653	55.1837	58.1183	60.4307	64.3272	66.7664	69.119	70.7849	72.2791	74.1686	75.5074	76.4424	77.6968	2021
170	Colombia	47.8996	52.4477	56.3086	58.55	60.4457	62.9447	64.7167	64.5281	65.0254	66.4691	68.1958	70.5403	72.4996	73.7049	2021
218	Ecuador	47.9019	50.0861	52.7296	54.544	56.5605	59.5875	61.955	64.6702	67.0422	68.7227	70.6977	71.9168	73.3967	74.6095	2021
238	Falkland Islands (Malvinas)	47.6213	48.7925	50.576	52.981	54.0017	53.9872	50.4399	49.4072	54.0488	64.49	70.6007	74.1227	76.3423	76.4202	2021
254	French Guiana	47.131	49.8244	54.2289	59.0957	61.5436	61.7657	63.5413	66.0361	67.92	69.4261	70.4761	72.0504	73.5904	74.1823	2021
328	Guyana	49.392	53.8792	56.4759	57.8009	58.3177	58.6033	58.9347	59.3229	60.036	60.445	61.627	62.8617	64.0809	65.3915	2021
600	Paraguay	56.1302	57.1618	58.8171	60.1577	61.2875	62.3733	63.8294	65.4074	66.5176	66.9708	67.2308	68.3554	69.8581	70.9085	2021
604	Peru	45.5588	47.6573	50.4086	53.0062	53.5347	56.7817	57.5926	60.1046	63.6018	66.2454	69.4895	71.2971	72.5296	73.7799	2021
740	Suriname	49.6332	53.0719	56.3514	57.4991	58.1505	58.9338	59.7788	60.4089	61.8476	62.6323	62.7907	65.1545	66.5551	68.7455	2021
858	Uruguay	63.2461	64.2526	64.9776	65.4365	65.6886	66.2695	67.6	68.8192	69.422	69.9834	71.1551	72.272	72.9288	73.6233	2021
862	Venezuela (Bolivarian Republic of)	50.3325	54.1457	57.7056	60.3277	63.3778	65.6983	67.4755	68.8681	69.3582	69.6609	68.6509	68.8412	69.0645	68.1559	2021
905	Northern America	65.8266	66.6868	66.9564	66.9614	67.728	69.5205	70.8438	71.5319	72.4275	73.6499	74.7443	75.8269	76.8327	76.8337	2021
60	Bermuda	51.9335	62.0488	62.9042	63.7863	66.4886	68.8893	70.0607	70.214	70.7562	74.9287	76.8156	75.2061	76.4564	77.3277	2021
124	Canada	66.6694	67.6803	68.4591	68.9744	69.5954	70.6847	72.3572	73.4864	74.6182	75.6638	77.1229	78.3194	79.5677	80.0554	2021
304	Greenland	46.567	53.2796	56.9057	59.5401	61.5892	60.6957	61.1859	61.6108	62.9751	64.0923	66.3325	68.0219	68.7332	69.7631	2021
666	Saint Pierre and Miquelon	53.1503	55.3689	56.7049	58.3531	61.8071	65.1999	65.4533	67.4996	68.789	69.698	70.3854	72.3409	72.9461	73.2705	2021
840	United States of America	65.7794	66.6135	66.8278	66.775	67.5443	69.3989	70.6851	71.3238	72.19	73.432	74.49	75.5567	76.5311	76.4779	2021
909	Oceania	59.4495	61.3966	62.5864	63.2053	64.5071	66.2118	67.8665	69.0895	70.7243	71.8127	73.119	74.2759	75.394	76.1918	2021
927	Australia/New Zealand	66.8422	67.6431	67.9679	67.7785	68.356	69.9162	71.488	72.6437	74.4167	75.7456	77.5141	78.9571	80.1768	80.9612	2021
36	Australia	66.6815	67.5248	67.858	67.673	68.2909	70.0409	71.6672	72.9213	74.6269	75.9388	77.6868	79.1067	80.3072	81.0587	2021
554	New Zealand	67.5779	68.2169	68.5152	68.2828	68.6611	69.3738	70.6631	71.3276	73.3883	74.7944	76.6546	78.2098	79.5159	80.4676	2021
928	Melanesia	39.6938	44.046	47.347	50.4251	53.1614	55.6865	57.5723	58.7509	59.7939	60.743	61.2994	61.8759	62.8582	63.7341	2021
242	Fiji	50.0981	54.6121	57.6843	59.5261	59.362	60.0219	60.9886	62.6433	63.6014	64.3942	64.2476	65.1301	65.6834	65.7547	2021
540	New Caledonia	47.9351	51.2936	54.126	56.8041	59.4965	61.3499	63.7166	65.5721	66.5812	68.5468	72.085	73.6922	75.1939	75.9382	2021
598	Papua New Guinea	38.1958	42.2195	45.312	48.4867	51.6085	54.3969	56.2966	57.3179	58.4075	59.4598	60.0977	60.6387	61.723	62.7277	2021
90	Solomon Islands	39.7597	43.3926	48.0009	52.141	56.2688	58.8226	61.032	62.1566	63.4396	64.6072	65.5914	66.4778	67.5146	68.6375	2021
548	Vanuatu	44.4891	47.5184	50.0489	52.5644	55.3165	57.9712	60.5424	62.886	64.9418	66.3551	67.1158	67.5185	67.5444	67.7212	2021
954	Micronesia	50.9843	52.7648	54.9859	56.9517	58.8173	60.3545	61.8162	63.3549	65.0228	66.3631	68.109	68.9246	68.6932	69.1645	2021
316	Guam	55.5062	57.8711	60.2244	61.3327	62.5589	64.8063	67.1555	68.4994	69.897	70.8019	73.082	74.445	73.3212	73.6186	2021
296	Kiribati	44.4494	45.4231	47.6858	51.1144	54.0274	55.0922	56.1478	57.8684	60.1938	61.9063	63.0393	63.1576	63.6757	64.8263	2021
584	Marshall Islands	49.6406	50.2715	52.2107	54.4968	56.3046	57.2489	58.001	59.1408	60.0431	61.2572	61.6209	61.7864	61.9447	62.8219	2021
583	Micronesia (Fed. States of)	48.6281	52.0546	55.527	57.601	59.2433	60.2682	61.6899	63.3719	64.7417	66.2497	67.5695	68.3007	68.3941	68.1133	2021
520	Nauru	56.1872	57.3619	58.188	58.8961	59.2531	60.0027	59.9878	59.3331	58.8155	56.7223	55.1693	55.3063	57.39	59.7395	2021
580	Northern Mariana Islands	57.282	58.5003	59.8621	61.2523	63.3378	65.7444	67.6769	69.6215	70.9625	71.7137	73.9969	75.7728	75.683	75.4109	2021
585	Palau	48.8817	49.1947	49.4481	50.6023	52.6916	54.3838	55.4053	55.7866	57.6051	60.3237	63.1	63.6418	62.2622	61.4719	2021
957	Polynesia	50.7476	54.0037	56.3889	58.5956	60.5167	62.2495	64.4172	66.6163	68.0672	69.8627	71.4174	72.3099	73.4078	74.1228	2021
16	American Samoa	59.6499	61.2051	63.1467	61.7405	64.3366	65.3916	66.2476	67.2341	67.8894	68.7072	68.8238	69.6687	70.1015	69.8735	2021
184	Cook Islands	41.5089	50.055	56.6048	61.0996	63.934	62.9235	63.5014	64.422	64.019	65.2642	67.3082	68.539	70.3017	70.728	2021
258	French Polynesia	52.7509	57	59.103	60.3979	61.7972	63.8936	67.7617	71.4898	72.983	75.6012	77.3324	77.8218	79.4501	80.4287	2021
570	Niue	54.1771	56.694	58.5355	58.8394	59.3919	61.8403	64.5484	65.7108	64.5134	64.0902	64.3904	65.0082	67.4247	68.8505	2021
882	Samoa	49.425	52.1639	54.2991	57.0054	59.0921	60.9551	62.5012	64.0961	65.5914	67.1971	68.6364	69.1306	69.8913	70.1229	2021
772	Tokelau	54.3257	56.033	57.7599	59.5724	61.5158	63.3626	65.9213	67.8812	68.8886	69.978	70.9602	72.0756	73.1422	73.9289	2021
776	Tonga	52.7855	54.7748	56.6467	58.7641	60.5805	61.8682	62.7782	63.4328	64.2324	65.136	66.1993	67.1751	67.713	68.0711	2021
798	Tuvalu	38.6167	43.2797	47.5998	51.3902	53.8901	56.5692	57.9634	58.0043	59.1936	61.1374	61.1812	60.8935	60.566	60.4406	2021
876	Wallis and Futuna Islands	43.9479	45.4873	47.5499	49.6954	52.1758	55.3696	59.4812	64.6005	70.8186	72.1468	75.0604	76.0615	75.3177	77.3409	2021
