country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	last.observed
902	Less developed regions	41.2643	42.1096	43.2437	43.8704	44.6902	45.2476	45.7751	46.207	46.6697	44.0977	42.1155	45.0834	48.5162	49.1238	49.763	49.5482	50.2856	50.835	51.6293	52.1374	52.4443	52.1331	53.636	54.2855	54.7315	55.0278	55.5499	56.2761	56.7439	57.283	57.7537	58.2335	58.6889	58.9221	59.3247	59.7419	60.244	60.6798	60.8465	61.4357	61.6961	61.7999	62.1409	62.4766	62.5023	63.025	63.2295	63.5679	63.7939	64.2641	64.6705	65.0843	65.455	65.8258	66.1018	66.5652	67.0074	67.333	67.5783	68.0619	68.3973	68.8198	69.2011	69.5546	69.9243	70.2258	70.5275	70.772	71.0587	71.2636	70.642	69.5611	2021
941	Least developed countries	36.7606	37.1166	37.6441	38.0314	38.584	39.0524	39.4372	39.2478	39.5448	40.5973	40.9301	41.3303	41.7962	41.9248	42.6287	42.6081	42.9056	43.5074	43.8672	44.1094	42.8667	38.3186	44.5179	45.2031	45.1392	43.7658	44.3664	46.2304	46.6554	47.1651	47.6444	47.9803	48.263	47.3425	47.3111	47.6962	48.4363	48.9276	48.4161	49.9467	50.1401	49.7829	50.2226	50.8393	49.9143	52.1806	52.3293	52.9811	52.9004	54.3557	55.0574	55.5683	56.0698	56.7153	57.2381	57.8142	58.4518	58.9287	59.1136	60.1	60.5229	61.3113	61.9123	62.3808	62.8141	63.2189	63.7597	64.1711	64.6089	64.9648	64.4953	64.0715	2021
934	Less developed regions, excluding least developed countries	41.9655	42.8733	44.0838	44.7391	45.5911	46.1583	46.7097	47.2363	47.73	44.6174	42.3165	45.6754	49.5745	50.2328	50.8476	50.5967	51.4094	51.9605	52.83	53.3884	53.9681	54.5085	55.0925	55.7514	56.3123	56.9397	57.4611	58.0116	58.511	59.0747	59.5564	60.0603	60.5378	61.0239	61.5123	61.9414	62.3851	62.7887	63.1137	63.4971	63.7731	64.0083	64.344	64.6419	64.8649	65.0858	65.3238	65.6215	65.9361	66.2149	66.5702	66.9624	67.31	67.6354	67.8627	68.3035	68.706	68.9963	69.2537	69.6261	69.9534	70.3006	70.6364	70.967	71.3298	71.6204	71.8805	72.1041	72.3722	72.5593	71.912	70.738	2021
948	Less developed regions, excluding China	40.297	41.1126	42.3175	42.9239	43.7917	44.4349	44.983	45.3547	45.8433	46.5319	46.9654	47.4022	47.8435	48.2357	48.7273	48.0571	48.8081	49.3294	50.1222	50.5421	50.606	49.8281	51.6489	52.2434	52.656	52.9095	53.4155	54.2625	54.7306	55.2581	55.7042	56.1442	56.5427	56.7694	57.1622	57.5732	58.0727	58.4791	58.6052	59.2737	59.5398	59.7154	60.0337	60.3623	60.3318	60.9079	61.1326	61.481	61.6547	62.2149	62.6002	62.9321	63.315	63.6923	63.9489	64.4419	64.8884	65.2284	65.5018	65.9783	66.3382	66.7941	67.1808	67.5765	67.9774	68.315	68.6312	68.9489	69.2067	69.432	68.5773	67.1767	2021
1636	Land-locked Developing Countries (LLDC)	39.4836	39.7985	40.2089	40.6129	40.9987	41.4098	41.8012	40.886	41.2702	42.9791	43.3855	43.8382	44.2265	44.4622	45.032	45.1144	44.7641	45.4924	45.7305	45.9128	46.1592	46.4167	45.8912	46.7321	46.6755	46.9242	47.7069	47.9663	48.1405	48.5353	48.9473	49.4773	49.7332	48.1001	47.981	48.4865	49.2029	50.5464	49.9685	51.38	51.246	51.5154	51.1122	51.0153	48.1917	51.9796	52.1104	52.315	51.7472	52.9955	53.5791	53.9245	54.5475	55.2809	56.0211	56.6869	57.4662	58.192	58.9636	59.6964	60.4286	61.1749	61.8342	62.4491	62.9001	63.3501	63.9259	64.2752	64.631	64.9831	64.0608	63.7099	2021
1637	Small Island Developing States (SIDS)	48.8265	48.9768	49.9972	50.7508	51.5593	52.3511	52.9864	53.5744	54.1417	54.6788	55.2597	55.7218	56.2235	56.1992	57.0916	57.3051	57.9652	58.3952	58.7534	59.165	59.6021	59.9933	60.3638	60.7716	61.1315	60.8586	61.1914	61.3368	61.4078	61.626	62.2545	62.5757	62.9408	63.2342	63.5745	63.8578	64.175	64.5565	64.8516	65.3362	65.5723	65.7896	66.0467	66.2993	66.4531	66.7833	67.053	67.2988	67.4484	67.7879	68.4526	68.6337	68.8566	69.0807	69.0064	69.5725	69.816	70.0658	70.3484	70.6697	67.1929	71.0957	71.3962	71.595	71.7563	71.9234	72.0044	72.1283	72.2182	72.3776	72.1998	70.8139	2021
1503	High-income countries	61.5421	62.5624	64.3204	64.9871	65.9261	66.3525	66.5681	66.6088	67.5345	67.6806	68.0259	68.4508	68.4047	68.6483	69.2273	69.3364	69.6036	69.8865	69.813	69.865	70.231	70.5412	70.8229	70.9945	71.3969	71.6482	71.9129	72.3223	72.5076	72.8797	72.8925	73.3301	73.6572	73.7137	74.0913	74.1483	74.4238	74.7184	74.8671	75.0863	75.2892	75.4748	75.7703	75.8256	76.1382	76.2362	76.5579	76.9059	77.1132	77.2578	77.6258	77.9016	78.0455	78.1265	78.5874	78.6936	79.0584	79.2614	79.4636	79.764	79.9826	80.1548	80.284	80.4795	80.7093	80.6011	80.8003	80.842	80.9854	81.2152	80.3735	80.2685	2021
1517	Middle-income countries	43.5208	44.0358	44.8335	45.3875	46.1567	46.739	47.3652	47.8456	48.3754	45.4627	43.3359	46.4914	50.0927	50.7009	51.3028	50.9999	51.7728	52.2408	53.039	53.5019	53.7837	53.4062	55.0333	55.6324	56.1063	56.3701	56.8463	57.5921	58.0624	58.5612	59.0258	59.4879	59.9702	60.395	60.8067	61.2288	61.7835	62.1559	62.4365	62.7899	63.0178	63.1318	63.4334	63.5319	63.6982	63.977	64.2709	64.6386	65.0165	65.2623	65.5669	65.9617	66.2777	66.5872	66.8668	67.2982	67.7607	68.0887	68.3053	68.7989	69.1105	69.5613	69.9571	70.3152	70.6927	71.0022	71.3094	71.5609	71.8329	72.028	71.3025	70.1139	2021
1502	Upper-middle-income countries	45.9866	46.6703	47.5812	48.2579	49.0206	49.574	50.372	50.8491	51.4784	45.3681	41.0838	46.758	53.6107	54.1679	54.8319	55.4001	55.9843	56.5183	57.0733	57.5596	58.1817	59.0327	59.7078	60.4583	61.0615	61.5907	62.1925	62.7869	63.2952	63.769	64.2089	64.7087	65.157	65.5703	65.892	66.2766	66.8813	67.2097	67.4055	67.6853	67.8048	68.0001	68.2888	68.3463	68.5151	68.8939	69.2914	69.7025	70.1116	70.1696	70.4815	70.974	71.1787	71.43	71.7943	72.1125	72.5709	72.9095	73.1524	73.6355	73.9125	74.316	74.6621	74.9722	75.2509	75.4946	75.7177	75.9064	76.2589	76.4784	75.7449	75.2817	2021
1501	Lower-middle-income countries	41.1291	41.4312	42.0359	42.4533	43.2223	43.8531	44.3525	44.8301	45.3205	45.8773	46.2509	46.6246	47.036	47.4267	47.8645	46.7393	47.6997	48.172	49.1493	49.5841	49.5594	48.1704	50.688	51.2425	51.7223	51.9095	52.4152	53.4342	53.9609	54.515	55.0244	55.456	55.9337	56.4392	56.9242	57.3469	57.7919	58.1304	58.4781	58.8682	59.1626	59.345	59.7419	59.9483	60.171	60.4107	60.6632	61.039	61.4338	61.8708	62.1728	62.5146	62.9393	63.2993	63.5065	64.0004	64.432	64.7274	64.9001	65.3699	65.6988	66.1636	66.5505	66.9433	67.375	67.7554	68.1173	68.4207	68.6668	68.8595	68.1427	66.4477	2021
1500	Low-income countries	31.5921	33.4415	36.3362	37.2616	38.2097	38.6725	39.0472	38.3675	38.6299	40.0969	40.4908	40.7984	41.1083	41.2714	41.8955	41.9532	41.7574	42.5116	42.8813	43.1525	43.4813	44.0102	43.645	44.5215	44.5296	44.7818	45.5061	45.8213	46.0041	46.4197	46.7442	47.0009	47.1281	45.5786	45.2647	45.6881	46.6379	47.2288	46.3073	48.6196	48.6336	48.4441	48.2257	49.1192	47.2652	50.1269	50.2787	50.7284	49.9534	51.553	52.5474	53.0727	53.5847	54.5762	55.1323	55.7727	56.6271	57.3342	57.977	58.7361	59.3013	59.9252	60.2932	60.7187	61.1275	61.5771	62.1108	62.5232	62.9042	63.3433	62.9125	62.4518	2021
1518	No income group available	51.0482	51.6399	52.3567	53.0005	53.5927	54.6759	55.307	55.6674	56.6031	57.5345	58.5123	59.2628	59.3918	60.0088	60.4595	61.0839	61.6286	62.166	62.7358	63.0313	64.0893	64.7169	65.2098	65.7346	66.3333	66.7787	67.3449	67.7325	68.0762	68.2738	68.4326	69.1424	69.4247	69.8995	70.1536	70.322	70.7699	70.7905	71.0375	71.127	71.3736	71.677	71.6608	71.787	71.7239	72.0176	71.9902	72.5701	72.5471	72.1452	72.3684	71.1174	72.5587	71.8544	72.4239	72.6918	72.6568	72.9732	72.3674	72.5136	72.8242	72.8537	72.9778	73.1407	72.8098	72.965	72.0374	71.93	71.968	72.1525	71.1104	70.5838	2021
903	Africa	37.6235	37.9309	38.443	38.9152	39.2991	39.8008	40.1704	40.0129	40.303	41.2823	41.4816	41.8692	42.3208	42.7767	43.2464	43.4401	43.433	43.6456	44.1023	44.3156	44.7834	45.322	45.4068	46.1543	46.4601	46.903	47.6398	48.1637	48.5646	49.0955	49.5116	49.9137	50.2819	49.5505	49.7051	50.0863	50.5501	50.8954	50.4287	51.6789	51.6467	51.485	51.2365	51.549	50.5156	52.1161	52.128	52.3075	51.8964	52.7745	53.3498	53.6201	53.9987	54.4224	54.8957	55.4669	56.1389	56.73	57.3081	58.0158	58.608	59.2511	59.8106	60.2924	60.7463	61.1288	61.588	61.9858	62.3435	62.688	62.2342	61.6609	2021
