country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	last.observed
854	Burkina Faso	5.822042	5.873905	5.926363	5.974686	6.011521	6.054952	6.093222	6.126185	6.170686	6.219749	6.248391	6.285598	6.32191	6.356364	6.418993	6.471393	6.526667	6.58509	6.645173	6.663578	6.685358	6.697647	6.719141	6.769821	6.841864	6.912607	6.952204	7.046385	7.147779	7.194214	7.222438	7.255596	7.252684	7.250666	7.244946	7.242232	7.21801	7.167625	7.109057	7.046678	7.009116	6.972895	6.936353	6.888799	6.843407	6.814445	6.779303	6.723843	6.660543	6.585712	6.519127	6.430958	6.338846	6.28033	6.215618	6.182369	6.170291	6.109877	6.050066	5.991529	5.935555	5.868857	5.792908	5.696814	5.59458	5.477746	5.323571	5.162071	5.069299	4.970952	4.869253	4.771761	2021
132	Cabo Verde	6.497137	6.513087	6.546328	6.58225	6.620854	6.662051	6.705524	6.750756	6.796799	6.842041	6.88456	6.922296	6.953148	6.97555	6.988844	6.993358	6.990362	6.981906	6.969537	6.953684	6.934753	6.912797	6.886789	6.855447	6.817696	6.771331	6.713931	6.644732	6.56411	6.473297	6.374985	6.272683	6.169694	6.06839	5.969713	5.874854	5.784194	5.694807	5.602733	5.504321	5.392422	5.259206	5.101828	4.920899	4.71969	4.505121	4.286502	4.074056	3.876117	3.697222	3.538761	3.398549	3.270645	3.150594	3.037717	2.933042	2.838732	2.75662	2.687215	2.629379	2.473741	2.470768	2.282245	2.198108	2.170443	2.117353	2.123107	2.091092	1.964412	1.932208	1.907925	1.895557	2021
384	Côte d'Ivoire	7.60965	7.609244	7.606177	7.604396	7.602333	7.59748	7.596926	7.597672	7.609828	7.606074	7.691095	7.720257	7.750105	7.780551	7.81101	7.840594	7.868207	7.892537	7.912356	7.926776	7.936013	7.940977	7.942033	7.938552	7.928888	7.909557	7.876506	7.82765	7.669227	7.628343	7.58654	7.540982	7.486519	7.423243	7.349243	7.265278	7.183782	7.077791	6.963341	6.84363	6.729913	6.605796	6.455967	6.306416	6.161398	6.089267	6.004957	5.951107	5.896054	5.846928	5.814068	5.756143	5.705022	5.64163	5.544973	5.459562	5.375928	5.295965	5.22103	5.151685	5.087959	5.029183	4.973639	4.919722	4.866536	4.813189	4.75906	4.741556	4.610757	4.538083	4.471797	4.417979	2021
270	Gambia	6.353	6.354012	6.354275	6.351013	6.344225	6.333975	6.320487	6.304113	6.2855	6.265763	6.246213	6.228238	6.213225	6.20215	6.195325	6.191838	6.183116	6.206032	6.220983	6.245714	6.25655	6.275213	6.32107	6.366633	6.382335	6.404767	6.432992	6.428976	6.421282	6.410117	6.404204	6.40034	6.388473	6.377777	6.365296	6.343594	6.331904	6.293471	6.260796	6.237895	6.21777	6.17276	6.105425	6.043159	6.037436	6.008096	5.95572	5.922335	5.930109	5.871089	5.801335	5.751946	5.72776	5.699439	5.704715	5.719085	5.757184	5.734011	5.708136	5.68515	5.668597	5.64024	5.586082	5.510111	5.416396	5.313554	5.197353	5.090804	4.971991	4.869255	4.776514	4.683815	2021
288	Ghana	6.593373	6.641982	6.683553	6.72979	6.753374	6.773846	6.799755	6.812388	6.819132	6.830571	6.84722	6.886235	6.946914	6.980491	6.930591	6.890177	6.874603	6.909589	6.9111	6.960718	6.952879	6.93656	6.907062	6.871053	6.826978	6.770143	6.723335	6.679412	6.610587	6.559045	6.520096	6.473885	6.376698	6.311123	6.239681	6.193347	6.145246	6.085502	5.959736	5.828666	5.711868	5.587142	5.464602	5.362259	5.190084	5.067003	4.930872	4.865305	4.836448	4.838455	4.854489	4.793696	4.723082	4.627391	4.530556	4.537986	4.410002	4.307051	4.249745	4.214392	4.206418	4.192771	4.182593	4.135688	4.050323	4.050103	3.911028	3.713446	3.731462	3.682656	3.623194	3.563255	2021
324	Guinea	5.970967	5.978135	5.992561	6.007168	6.021955	6.036912	6.052001	6.067183	6.082374	6.097425	6.112173	6.126471	6.140203	6.153362	6.166069	6.178349	6.190233	6.202076	6.214403	6.227785	6.243161	6.261504	6.283188	6.308218	6.336335	6.367158	6.400098	6.433973	6.467483	6.53695	6.540727	6.555831	6.574804	6.586013	6.597402	6.609861	6.64066	6.666549	6.664459	6.654943	6.626848	6.591889	6.55284	6.491993	6.409494	6.334839	6.249219	6.1616	6.075878	6.009194	5.936197	5.849605	5.79317	5.737365	5.718845	5.69842	5.658645	5.616605	5.558292	5.507781	5.39694	5.295631	5.19454	5.116463	5.048782	5.021709	4.926148	4.788598	4.668877	4.576254	4.488894	4.398667	2021
624	Guinea-Bissau	5.91385	5.909112	5.900912	5.895263	5.892163	5.891587	5.89345	5.897625	5.903875	5.911788	5.920887	5.930687	5.940725	5.950725	5.960688	5.970838	5.981612	5.993675	6.0076	6.0237	6.041356	6.059525	6.078058	6.097721	6.120068	6.149618	6.191841	6.248781	6.319631	6.401184	6.487134	6.569442	6.640275	6.693651	6.726653	6.739182	6.734127	6.717347	6.693367	6.663396	6.507308	6.451531	6.401813	6.322598	6.25807	6.17248	6.091842	6.0077	5.897941	5.793011	5.719893	5.630156	5.611775	5.565966	5.5005	5.45366	5.417459	5.399355	5.273549	5.152193	5.060653	5.046781	5.002562	4.937473	4.801526	4.671172	4.530601	4.357567	4.263019	4.17204	4.094086	4.005458	2021
430	Liberia	6.001204	6.042909	6.087436	6.124262	6.160939	6.191339	6.237857	6.280455	6.30585	6.352932	6.39103	6.445655	6.503566	6.555891	6.584924	6.616845	6.627858	6.65007	6.656884	6.64374	6.578446	6.541842	6.598884	6.650878	6.690635	6.743866	6.79298	6.840709	6.883802	6.91866	6.871994	6.833811	6.788459	6.759775	6.728063	6.692533	6.637712	6.571902	6.507309	6.434198	6.369932	6.323059	6.277195	6.246098	6.209688	6.173154	6.12932	6.07863	6.016889	5.953473	5.874838	5.773894	5.652797	5.547113	5.506167	5.51917	5.530305	5.461632	5.328091	5.173532	5.058317	4.969876	4.880883	4.749163	4.621808	4.523193	4.461365	4.395703	4.335566	4.256665	4.173575	4.088536	2021
466	Mali	6.9609	6.9573	6.950975	6.9464	6.943575	6.942525	6.943325	6.946025	6.95075	6.990431	7.004495	7.004433	7.019077	7.030631	7.047705	7.081686	7.098795	7.128899	7.151527	7.170627	7.176802	7.194639	7.202827	7.213581	7.228978	7.238593	7.245482	7.281997	7.295969	7.318413	7.324512	7.316612	7.267441	7.230098	7.220829	7.211519	7.244066	7.245162	7.259076	7.274684	7.253244	7.225288	7.181068	7.123272	7.065063	6.988985	6.950205	6.910603	6.891773	6.881815	6.873992	6.852391	6.821153	6.781908	6.740919	6.715618	6.687707	6.655214	6.642052	6.610607	6.578822	6.544656	6.523475	6.490598	6.44053	6.384659	6.319234	6.251436	6.182571	6.102873	6.034738	5.956448	2021
478	Mauritania	6.11719	6.131308	6.127049	6.132055	6.155692	6.183056	6.208939	6.244329	6.28445	6.316371	6.353932	6.400818	6.434213	6.483946	6.527314	6.588664	6.641666	6.672793	6.675696	6.688581	6.690914	6.686595	6.69853	6.6953	6.699889	6.682457	6.673139	6.676229	6.664622	6.648447	6.614835	6.576011	6.529152	6.478821	6.409293	6.338135	6.246987	6.163949	6.105834	6.076051	6.056017	6.044224	6.044107	6.043926	5.924392	5.850877	5.713453	5.660408	5.574231	5.538259	5.459273	5.379515	5.286616	5.228953	5.192432	5.190174	5.185711	5.152996	5.153254	5.084371	5.042738	5.027631	4.986431	4.941774	4.886294	4.812932	4.741254	4.663791	4.60687	4.520734	4.455296	4.397641	2021
562	Niger	7.559327	7.558309	7.560165	7.55223	7.554471	7.551182	7.542184	7.541654	7.54232	7.528334	7.529557	7.511841	7.500789	7.488652	7.479729	7.465887	7.481323	7.489844	7.496563	7.505626	7.514182	7.517642	7.523321	7.528858	7.539418	7.539013	7.563432	7.595289	7.661886	7.722069	7.782497	7.82192	7.861641	7.902486	7.920665	7.93169	7.903536	7.870874	7.840534	7.818404	7.806383	7.79766	7.794849	7.790078	7.785999	7.775722	7.761833	7.759281	7.761561	7.751988	7.731739	7.694558	7.671463	7.653952	7.63416	7.614621	7.578572	7.558766	7.539047	7.512982	7.485365	7.449488	7.399989	7.344216	7.278658	7.211093	7.141017	7.083585	7.023154	6.961353	6.892417	6.820011	2021
566	Nigeria	6.419111	6.414847	6.391106	6.395985	6.396182	6.402044	6.40903	6.403926	6.386121	6.374692	6.363571	6.352938	6.355984	6.349146	6.361998	6.36734	6.385542	6.400639	6.419502	6.43778	6.466426	6.53163	6.579111	6.63299	6.703368	6.772745	6.806312	6.862147	6.92104	6.887131	6.84728	6.81985	6.798532	6.774705	6.701071	6.616417	6.557339	6.503732	6.497928	6.493514	6.458781	6.42573	6.390603	6.35387	6.31932	6.273409	6.217245	6.138187	6.069469	6.081882	6.124375	6.13871	6.134599	6.116431	6.085212	6.068027	6.081021	6.079988	6.078016	6.03902	5.980258	5.917574	5.831928	5.737602	5.66378	5.616258	5.583652	5.523295	5.446794	5.379334	5.309487	5.237423	2021
654	Saint Helena	5.663442	5.645118	5.629712	5.608933	5.588421	5.602121	5.542347	5.486368	5.429098	5.370598	5.308002	5.228188	5.14257	5.06491	4.986682	4.903025	4.830784	4.750312	4.674092	4.578327	4.389648	4.179399	3.98056	3.796214	3.623735	3.466795	3.301446	3.146268	3.001953	2.873472	2.760872	2.661241	2.563404	2.465757	2.377976	2.305894	2.246518	2.197497	2.14962	2.102973	2.06208	2.01977	1.977658	1.935616	1.889639	1.852812	1.815468	1.788511	1.769207	1.744789	1.722718	1.69506	1.678605	1.662172	1.637992	1.629688	1.630947	1.628763	1.628608	1.628958	1.634622	1.632711	1.637039	1.634494	1.638571	1.649444	1.649967	1.651233	1.645418	1.646629	1.648777	1.649724	2021
686	Senegal	6.7868	6.787588	6.791675	6.800787	6.814925	6.834075	6.858163	6.886938	6.92	6.956738	6.996288	7.037563	7.079175	7.11955	7.157125	7.190025	7.216675	7.23685	7.250775	7.258763	7.261675	7.260838	7.258025	7.2548	7.2521	7.252275	7.2577	7.2676	7.279425	7.289738	7.29205	7.278863	7.245375	7.1893	7.11095	7.013375	6.90205	6.7847	6.577487	6.478913	6.396343	6.266797	6.149415	6.048599	5.915353	5.818894	5.722785	5.639499	5.580702	5.572798	5.497834	5.411606	5.311407	5.251875	5.184399	5.185512	5.197545	5.110383	5.050855	5.081175	5.064239	5.039238	5.004609	4.959783	4.90471	4.781253	4.683262	4.621878	4.584347	4.51713	4.454199	4.387091	2021
694	Sierra Leone	6.090269	6.069487	6.033563	6.00255	6.048248	6.073075	6.100372	6.114607	6.129137	6.145744	6.174846	6.204907	6.222339	6.260691	6.293818	6.311207	6.345045	6.383157	6.385274	6.39344	6.41063	6.429402	6.447028	6.472634	6.534133	6.546045	6.553147	6.568197	6.591257	6.581937	6.561796	6.553662	6.563441	6.572512	6.591912	6.591687	6.597458	6.609228	6.588277	6.571074	6.567255	6.552572	6.555441	6.568604	6.556653	6.555336	6.552077	6.530968	6.495316	6.422614	6.354541	6.305495	6.229632	6.08663	5.91882	5.80724	5.737318	5.642929	5.562913	5.448014	5.326945	5.208669	5.064181	4.873362	4.70274	4.548071	4.46622	4.389069	4.294336	4.192214	4.08046	3.977906	2021
768	Togo	6.504737	6.537035	6.552451	6.564512	6.570147	6.568069	6.58626	6.610307	6.628741	6.677755	6.717307	6.753132	6.803413	6.850229	6.873201	6.901696	6.93484	6.959143	6.976258	7.039133	7.066152	7.102592	7.118045	7.12797	7.150328	7.15291	7.143641	7.110799	7.063346	6.999368	6.936362	6.864883	6.771968	6.695888	6.615544	6.535122	6.460945	6.384683	6.301798	6.21869	6.132799	6.04904	5.946514	5.845214	5.744689	5.645713	5.542559	5.440862	5.383926	5.33522	5.269106	5.230226	5.193908	5.145415	5.07534	5.06944	5.078322	5.091951	5.05229	5.034271	5.007378	4.916748	4.80566	4.723438	4.655437	4.593825	4.560303	4.502886	4.442491	4.385121	4.322734	4.257397	2021
935	Asia	5.705378	5.618385	5.935846	5.768191	5.87603	5.861853	5.703754	5.928408	5.660513	5.285725	5.194223	4.961419	5.800007	6.318183	5.997968	5.94831	5.768805	5.588723	5.802575	5.646914	5.586518	5.349741	5.161443	4.977417	4.720346	4.433445	4.266942	4.06078	3.96791	3.948209	3.913865	3.876568	3.881044	3.66961	3.639872	3.589928	3.581637	3.548683	3.414091	3.358879	3.31457	3.047328	2.934084	2.854931	2.79538	2.736357	2.680002	2.635016	2.590944	2.555289	2.565223	2.519568	2.481158	2.442764	2.423562	2.393439	2.372711	2.364094	2.353852	2.341222	2.309389	2.287655	2.314579	2.270865	2.255296	2.209087	2.22418	2.201271	2.111539	2.065054	1.983627	1.941427	2021
5500	Central Asia	4.806844	4.82258	4.889539	4.965503	5.042284	5.135465	5.242994	5.346764	5.444169	5.529741	5.6326	5.678923	5.703713	5.666129	5.624623	5.577841	5.477358	5.383847	5.235943	5.156975	5.136243	5.113429	5.085851	5.009405	4.927289	4.842593	4.754955	4.642394	4.502854	4.41824	4.305374	4.251565	4.200009	4.160297	4.15924	4.147946	4.141515	4.066628	3.94269	3.84136	3.79716	3.734386	3.606407	3.471057	3.35172	3.265427	3.088505	2.937373	2.817505	2.715378	2.647452	2.590775	2.558953	2.52079	2.537134	2.536791	2.581298	2.649259	2.714171	2.714057	2.689781	2.665549	2.668222	2.702549	2.760847	2.780017	2.775277	2.750938	2.873441	2.932374	3.031655	2.971221	2021
398	Kazakhstan	4.494298	4.477497	4.453501	4.456925	4.465673	4.47553	4.558926	4.62	4.62	4.551603	4.52999	4.485574	4.40372	4.341166	4.218883	4.111369	4.007759	3.876667	3.680847	3.536999	3.528951	3.545059	3.566114	3.509745	3.452946	3.393226	3.332764	3.267574	3.165384	3.122361	3.02919	3.06987	3.069331	3.063399	3.062778	3.060768	3.049797	3.024146	2.979994	2.915808	2.830467	2.724805	2.605381	2.479983	2.355035	2.271526	2.09684	1.99867	1.964265	1.934717	1.946734	1.919498	1.952607	2.053358	2.156729	2.243398	2.366888	2.474481	2.585191	2.597262	2.589715	2.587995	2.618541	2.639216	2.730331	2.741365	2.779057	2.730869	2.839767	2.908349	3.140329	3.083577	2021
417	Kyrgyzstan	4.550365	4.561657	4.644047	4.701075	4.756209	4.821366	4.872437	5.003611	5.171752	5.272971	5.375625	5.43422	5.484408	5.509752	5.465352	5.411464	5.300657	5.200691	5.088441	5.042374	5.009934	4.970999	4.962304	4.846583	4.725731	4.657169	4.613767	4.576959	4.493759	4.373622	4.2173	4.203542	4.192121	4.178841	4.232218	4.204639	4.21789	4.146373	4.007393	3.905732	3.802862	3.717489	3.613108	3.418949	3.321246	3.322134	3.114277	2.925368	2.835494	2.742092	2.61725	2.585098	2.604321	2.615438	2.658774	2.657706	2.722145	2.781261	2.87259	2.975536	3.062357	3.135404	3.164692	3.170437	3.188974	3.174104	3.110777	3.089935	3.18172	3.14339	3.041066	2.991216	2021
762	Tajikistan	5.038543	5.131961	5.315743	5.493418	5.664986	5.830387	5.989393	6.14158	6.286193	6.421977	6.547383	6.660683	6.76	6.843712	6.910769	6.962016	6.999439	7.024112	7.035468	7.031191	7.003488	6.942725	6.845461	6.749628	6.674955	6.599543	6.493034	6.388519	6.303895	6.206409	6.109676	6.007151	5.901872	5.852707	5.803475	5.773227	5.734216	5.657627	5.570434	5.459638	5.342172	5.17614	4.964645	4.811956	4.766385	4.657816	4.441313	4.316555	4.280613	4.126803	4.005672	3.883724	3.767289	3.605919	3.52898	3.437633	3.385467	3.367402	3.388089	3.429676	3.456939	3.456335	3.421208	3.432918	3.459384	3.458874	3.384335	3.290289	3.294309	3.281065	3.236663	3.185516	2021
795	Turkmenistan	4.889817	4.995184	5.203097	5.405367	5.601995	5.792668	5.976317	6.151508	6.315467	6.463323	6.589568	6.688687	6.755686	6.788095	6.786959	6.756348	6.702835	6.635057	6.560297	6.48247	6.403587	6.323134	6.190081	6.108873	6.01539	5.90428	5.802342	5.682636	5.534989	5.403311	5.25343	5.109895	4.97471	4.925924	4.871588	4.884904	4.860926	4.80024	4.62005	4.447242	4.243086	4.106232	3.96174	3.837386	3.669791	3.507128	3.335957	3.21331	3.101785	2.995457	2.898133	2.791152	2.686463	2.664951	2.647883	2.657867	2.665477	2.675698	2.71229	2.768985	2.832711	2.891722	2.935784	2.957879	2.955511	2.930064	2.886989	2.836196	2.786007	2.740117	2.700618	2.66741	2021
860	Uzbekistan	5.177127	5.199496	5.3083	5.420322	5.526324	5.677732	5.799939	5.920163	6.095802	6.349624	6.612794	6.751871	6.877958	6.807749	6.822832	6.810232	6.659895	6.566979	6.404419	6.371561	6.346563	6.294959	6.23114	6.134964	6.019959	5.889	5.745938	5.535927	5.310464	5.183113	5.046934	4.906883	4.812849	4.721377	4.713054	4.679981	4.663999	4.528049	4.311536	4.171257	4.196299	4.193401	4.03299	3.871747	3.710414	3.589769	3.398195	3.183064	2.963591	2.809594	2.705833	2.639853	2.585749	2.476646	2.460617	2.426296	2.44817	2.525588	2.575667	2.528071	2.44069	2.361169	2.34351	2.397725	2.459915	2.494944	2.497638	2.505139	2.693205	2.795148	2.927878	2.856545	2021
906	Eastern Asia	5.514436	5.325155	5.904765	5.531399	5.698207	5.672105	5.320619	5.760729	5.18753	4.382809	4.158468	3.67832	5.416151	6.53114	5.866799	5.815486	5.503455	5.187627	5.714578	5.452278	5.384792	4.941055	4.616927	4.302699	3.84457	3.339764	3.053748	2.725954	2.615487	2.638852	2.635135	2.675373	2.81816	2.467152	2.50084	2.518529	2.590487	2.628145	2.441735	2.419518	2.414648	1.918709	1.774895	1.692442	1.635735	1.59168	1.555151	1.523465	1.511085	1.511498	1.594433	1.532407	1.530902	1.532404	1.564051	1.580886	1.605935	1.632224	1.666572	1.680135	1.658228	1.647013	1.765745	1.690987	1.737515	1.647888	1.731283	1.755693	1.5212	1.46347	1.272153	1.169551	2021
156	China	5.813	5.699	6.472	6.042	6.278	6.263	5.854	6.425	5.698	4.718	4.451	3.863	6.085	7.513	6.672	6.605	6.307	5.806	6.508	6.175	6.085	5.523	5.112	4.726	4.17	3.571	3.235	2.844	2.716	2.745	2.739	2.792	2.972	2.559	2.607	2.632997	2.720935	2.75968	2.53946	2.5204	2.514	1.933957	1.776025	1.690912	1.628495	1.588453	1.554231	1.527036	1.52243	1.530172	1.628053	1.562909	1.565783	1.569671	1.604979	1.62382	1.6441	1.665998	1.700515	1.714162	1.686548	1.668272	1.798379	1.714028	1.769427	1.669555	1.771931	1.813474	1.554247	1.496117	1.2805	1.164	2021
344	China, Hong Kong SAR	4.413965	4.408756	4.410056	4.434791	4.482961	4.503739	4.597828	4.72388	4.844705	4.974844	5.066821	5.16772	5.144881	5.089343	5.012343	4.919719	4.459035	4.043243	3.759639	3.715886	3.48482	3.421604	3.284865	3.170664	2.984545	2.696658	2.520588	2.417277	2.297911	1.945262	1.855997	1.94153	1.866877	1.741083	1.576728	1.500146	1.384151	1.331319	1.40056	1.316566	1.288215	1.299837	1.357816	1.352422	1.36121	1.298934	1.200334	1.122884	1.022704	0.99032	1.028804	0.938338	0.931896	0.902724	0.915806	0.956711	0.985581	1.029873	1.05327	1.048912	1.118416	1.132586	1.202827	1.269787	1.200226	1.227173	1.205308	1.129754	1.07467	1.034154	0.87	0.745475	2021
446	China, Macao SAR	5.696143	5.596503	5.495308	5.382752	5.268254	5.134103	5.005582	4.891485	4.86146	4.826886	4.932792	4.730895	4.533451	4.392916	4.159601	3.837743	3.473399	3.086086	2.676679	2.348835	2.094855	1.960694	1.865856	1.771888	1.685083	1.596924	1.541983	1.536001	1.561336	1.663828	1.78194	1.873927	1.964411	2.035848	2.073594	2.100584	2.04083	1.94334	1.838308	1.813536	1.74035	1.637625	1.566569	1.480025	1.420405	1.340907	1.253989	1.163029	1.073184	0.991196	0.911872	0.839995	0.800245	0.792152	0.799888	0.833521	0.873519	0.91756	0.946651	0.986009	1.042342	1.115421	1.183804	1.198718	1.223735	1.196385	1.174642	1.122797	1.103535	1.077025	1.071694	1.088332	2021
158	China, Taiwan Province of China	6.570488	6.642825	6.676381	6.667956	6.637666	6.566343	6.466861	6.317334	6.14936	5.949109	5.795215	5.668817	5.542141	5.384804	5.197836	4.985805	4.771812	4.525298	4.34271	4.151478	3.94609	3.691797	3.417479	3.228339	3.070389	2.967047	2.985372	2.779026	2.70681	2.645199	2.538004	2.445355	2.320897	2.177803	2.03949	1.888522	1.757041	1.735723	1.782868	1.750462	1.773861	1.750074	1.748208	1.765383	1.76958	1.770907	1.757613	1.706925	1.568492	1.527131	1.458264	1.392492	1.324234	1.25222	1.193418	1.143364	1.119288	1.094349	1.049156	0.990193	0.914223	1.031318	1.134535	1.123983	1.156271	1.167381	1.157451	1.125887	1.097687	1.087145	1.100059	1.114433	2021
408	Dem. People's Rep. of Korea	4.993728	2.59701	2.611473	3.082367	3.496349	3.673512	3.508483	4.281294	4.270619	3.559391	3.568327	3.260826	3.411693	3.625678	3.547198	3.556246	3.709278	4.050104	3.871849	3.85965	3.847649	3.739341	3.888533	3.352698	3.142071	3.047046	2.836458	2.770682	2.793433	2.848791	2.841405	2.839514	2.76328	2.687327	2.628561	2.582472	2.539341	2.456325	2.41403	2.350037	2.350297	2.339849	2.292081	2.248467	2.203259	2.16353	2.106796	2.030738	2.008081	1.989783	1.968782	1.980542	1.943016	1.914375	1.96207	1.954986	1.957579	1.956227	1.977161	1.950946	1.80949	1.810572	1.835957	1.859833	1.884848	1.884201	1.870267	1.857431	1.845251	1.839994	1.817851	1.808982	2021
392	Japan	3.659962	3.248139	2.959572	2.683274	2.483389	2.374855	2.226462	2.055937	2.120165	2.057598	2.014914	1.986034	1.997661	2.029775	2.073957	2.14134	1.629939	2.174372	2.093706	2.072134	2.092682	2.098999	2.104956	2.134265	2.057747	1.940168	1.861849	1.808519	1.790046	1.7576	1.745456	1.701861	1.719859	1.748131	1.759163	1.740079	1.680706	1.686604	1.656674	1.571616	1.524914	1.526712	1.498086	1.463769	1.492125	1.424162	1.425482	1.390913	1.377061	1.343995	1.366763	1.331638	1.318648	1.291445	1.287816	1.273458	1.316847	1.340169	1.367162	1.370069	1.38776	1.39045	1.408146	1.427447	1.42193	1.443787	1.432523	1.354411	1.333835	1.285913	1.293624	1.297426	2021
496	Mongolia	5.502911	5.559171	5.664754	5.765526	5.870192	6.056864	6.237825	6.388768	6.535307	6.686877	6.827168	7.006917	7.237999	7.38256	7.450674	7.481754	7.544587	7.529322	7.517094	7.487047	7.464101	7.432883	7.403343	7.353997	7.267509	7.13387	6.96662	6.822521	6.669011	6.469134	6.259807	6.033173	5.845453	5.653134	5.468495	5.271446	5.038736	4.849963	4.682363	4.444547	4.232391	3.904826	3.523622	3.162879	2.947237	2.789285	2.617934	2.468977	2.363025	2.302381	2.255033	2.195201	2.130312	2.050746	2.016855	2.028177	2.130397	2.297048	2.446009	2.533028	2.512591	2.601999	2.738624	2.897388	2.99577	3.009708	2.956954	2.891159	2.922724	2.936732	2.899896	2.837142	2021
410	Republic of Korea	5.968819	5.955062	5.938066	6.034006	6.073711	6.112688	6.152952	6.191308	6.156807	6.069763	5.949015	5.809916	5.623558	5.406514	5.187519	4.995066	4.809698	4.633649	4.488562	4.469861	4.414082	4.253185	4.068633	3.8862	3.677104	3.405695	3.179023	2.999349	2.780978	2.739659	2.716247	2.63084	2.438305	2.172219	1.927156	1.750457	1.657573	1.59481	1.570497	1.576098	1.60239	1.669055	1.697555	1.670338	1.653134	1.628434	1.584189	1.545691	1.491254	1.445298	1.41505	1.30079	1.195419	1.169281	1.136407	1.095612	1.126698	1.193179	1.176772	1.165377	1.216741	1.249405	1.26177	1.214109	1.204307	1.202813	1.146835	1.051331	0.970019	0.914095	0.887241	0.879929	2021
5501	Southern Asia	5.913526	5.94932	5.989804	6.027677	6.065654	6.074917	6.083006	6.092466	6.094728	6.097359	6.123178	6.13519	6.148956	6.155721	6.159083	6.125124	6.075317	6.035205	5.981148	5.92007	5.867959	5.813375	5.73784	5.668623	5.604401	5.499765	5.450863	5.353743	5.262569	5.200086	5.164861	5.095702	5.020715	4.954674	4.897753	4.807994	4.749196	4.648313	4.544738	4.448721	4.351571	4.243882	4.138076	4.039011	3.950811	3.853991	3.766543	3.688976	3.608239	3.536111	3.484709	3.422382	3.335348	3.243997	3.165116	3.076145	2.987056	2.917028	2.849379	2.801239	2.73667	2.677633	2.624597	2.577587	2.498838	2.47356	2.456499	2.393554	2.364837	2.301753	2.250538	2.226322	2021
4	Afghanistan	7.24843	7.259633	7.260109	7.266187	7.254238	7.262136	7.268757	7.263566	7.269091	7.275859	7.281698	7.284152	7.291826	7.301579	7.304288	7.305253	7.320306	7.33868	7.362774	7.38866	7.399593	7.432019	7.453136	7.486833	7.525839	7.542023	7.561329	7.591287	7.599297	7.612324	7.588464	7.568111	7.552729	7.53705	7.512722	7.517365	7.51856	7.525533	7.530877	7.533351	7.56457	7.60559	7.66482	7.718583	7.716534	7.712341	7.708824	7.666571	7.642096	7.59944	7.5338	7.445833	7.339399	7.219923	7.068577	6.904732	6.721507	6.53032	6.376163	6.235364	6.098697	5.958108	5.830232	5.696216	5.559507	5.405153	5.261761	5.129035	5.002346	4.870089	4.750169	4.643443	2021
50	Bangladesh	6.295843	6.335898	6.349648	6.377143	6.441025	6.488642	6.525247	6.571989	6.621223	6.707826	6.784324	6.830611	6.86525	6.84098	6.837433	6.829801	6.823776	6.854446	6.849707	6.862887	6.882216	6.865029	6.844642	6.818586	6.794447	6.736555	6.674315	6.593064	6.516194	6.424139	6.322742	6.239213	6.116258	5.891219	5.727354	5.540584	5.299756	5.072972	4.84355	4.676483	4.479373	4.240367	4.025506	3.851655	3.773805	3.605115	3.50393	3.491399	3.393233	3.304455	3.217796	3.146391	3.08386	3.002294	2.914368	2.808163	2.711878	2.626237	2.534849	2.440115	2.339541	2.262016	2.209476	2.184458	2.151952	2.114206	2.097059	2.042666	2.039533	2.031046	2.002627	1.980989	2021
64	Bhutan	6.848254	6.822579	6.80224	6.787562	6.775287	6.762171	6.751774	6.737743	6.720672	6.708205	6.704145	6.697789	6.691786	6.687139	6.681662	6.679269	6.674082	6.668814	6.663738	6.658411	6.650089	6.643121	6.639388	6.633215	6.618062	6.619838	6.616238	6.605025	6.584325	6.552887	6.511	6.460113	6.401675	6.335975	6.261763	6.176025	6.102729	5.999218	5.880467	5.757102	5.604094	5.451375	5.26742	5.071768	4.865895	4.624335	4.368596	4.088406	3.852952	3.60658	3.414418	3.232311	3.077631	2.915958	2.893434	2.797897	2.669387	2.589991	2.49642	2.381	2.295874	2.20973	2.137691	2.087483	2.027198	1.957105	1.835207	1.704005	1.569469	1.460075	1.432593	1.41321	2021
356	India	5.731649	5.772121	5.821077	5.865322	5.906056	5.910633	5.91349	5.913309	5.903123	5.891817	5.921105	5.937044	5.953292	5.969067	5.979384	5.941114	5.880586	5.824849	5.759836	5.684246	5.62404	5.564734	5.481502	5.402435	5.324783	5.194539	5.130101	5.007429	4.888424	4.807679	4.775322	4.698282	4.619917	4.565098	4.515958	4.431641	4.399038	4.31106	4.221777	4.132476	4.044618	3.959437	3.877355	3.798563	3.723212	3.651088	3.581583	3.513603	3.446169	3.38308	3.349803	3.302821	3.216865	3.121563	3.046425	2.958449	2.864296	2.783843	2.718441	2.672691	2.602979	2.535771	2.466724	2.406224	2.306358	2.286703	2.272933	2.200225	2.176531	2.108985	2.051417	2.03076	2021
