country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	70.1878	72.4379	73.4659	74.4291	75.3421	76.0962	76.824	77.4985	78.1092	78.7116	79.2978	79.8277	80.3626	80.8179	81.3928	81.9414
1834	Sub-Saharan Africa	59.3524	61.8342	63.0866	64.252	65.2853	66.244	67.2285	68.1223	69.0354	69.9289	70.7294	71.3863	72.2031	72.9592	73.655	74.5028
1833	Northern Africa and Western Asia	71.1433	73.4995	74.6608	75.7545	76.7967	77.7791	78.7004	79.5336	80.2568	81.036	81.7288	82.4725	83.179	83.8732	84.6322	85.2724
1831	Central and Southern Asia	69.1414	72.9773	74.5921	76.0369	77.3171	78.5633	79.8057	80.9644	81.8416	82.7653	83.6538	84.3391	85.1526	85.9053	86.7908	87.5272
1832	Eastern and South-Eastern Asia	75.1181	77.3616	78.6977	79.9309	80.9501	81.9332	82.8	83.7349	84.5396	85.2777	86.0363	86.6872	87.4542	88.167	88.985	89.8192
1830	Latin America and the Caribbean	71.491	74.8144	76.171	77.4373	78.5966	79.7269	80.7584	81.7144	82.6148	83.4143	84.2172	84.9989	85.7236	86.35	87.084	87.8311
1835	Oceania (excluding Australia and New Zealand)	66.3801	68.8086	70.3173	71.4594	72.567	73.5998	74.6574	75.7808	76.69	77.7848	78.6996	79.7451	80.6339	81.6462	82.4888	83.2092
1836	Australia/New Zealand	82.929	84.3269	85.62	86.7948	87.7278	88.7714	89.8038	90.7382	91.6164	92.5686	93.5533	94.3559	95.1086	95.8097	96.6432	97.4035
1829	Europe and Northern America	75.7513	78.6567	79.8631	80.9798	82.0084	82.9365	83.7899	84.6006	85.4328	86.281	87.1183	87.9095	88.6653	89.4274	90.1694	90.8822
901	More developed regions	76.4908	79.1594	80.2896	81.3386	82.2968	83.2205	84.0717	84.7951	85.6221	86.4459	87.2648	88.0432	88.776	89.5331	90.226	90.9526
902	Less developed regions	69.0135	71.3303	72.4619	73.501	74.4585	75.2372	75.9994	76.7236	77.3372	77.9675	78.5227	79.0482	79.6043	80.0636	80.6184	81.1338
941	Least developed countries	63.1586	65.2989	66.4368	67.3838	68.4164	69.3004	70.1523	71.0426	71.7703	72.4331	73.1387	73.8505	74.5251	75.1145	75.7895	76.5418
934	Less developed regions, excluding least developed countries	70.355	72.8781	74.1555	75.2843	76.3007	77.2248	78.0557	78.9386	79.6868	80.3714	81.0633	81.7301	82.4047	82.9259	83.5016	84.0925
948	Less developed regions, excluding China	67.1065	69.6851	70.7625	71.7814	72.7429	73.6233	74.4496	75.2411	76.0156	76.734	77.377	77.9482	78.494	79.0456	79.6191	80.1771
1636	Land-locked Developing Countries (LLDC)	62.6472	65.1828	66.3625	67.4307	68.3932	69.2941	70.2073	71.1098	72.0165	72.886	73.6208	74.3834	75.1827	75.9405	76.8294	77.6435
1637	Small Island Developing States (SIDS)	70.1474	72.4108	73.5904	74.5644	75.4806	76.305	77.1354	77.7962	78.5051	79.2495	79.9638	80.6251	81.3499	82.1075	82.7465	83.4646
1503	High-income countries	78.7275	80.7936	81.8304	82.7579	83.6392	84.4262	85.1929	85.8874	86.6165	87.3643	88.1523	88.8694	89.5824	90.3373	91.055	91.7025
1517	Middle-income countries	69.6161	72.1727	73.4438	74.5808	75.6664	76.6046	77.442	78.3114	79.0198	79.7127	80.4266	81.0982	81.6931	82.3121	82.9799	83.5566
1502	Upper-middle-income countries	73.9943	76.8143	78.293	79.6406	80.7876	81.822	82.7074	83.6493	84.5108	85.3235	86.0783	86.8149	87.4639	88.0543	88.6726	89.408
1501	Lower-middle-income countries	66.9577	69.8987	71.1415	72.2903	73.4063	74.5138	75.4689	76.5145	77.3534	78.2117	79.0573	79.7595	80.4035	80.939	81.6117	82.2695
