country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
508	Mozambique	3.6959	3.0433	2.5118	2.169	1.943	1.7698	1.6647	1.588	1.517	1.4518	1.4312	1.4094	1.3792	1.3394	1.3016	1.2788
638	Réunion	1.9576	1.7303	1.6147	1.5363	1.463	1.414	1.377	1.3426	1.3134	1.2886	1.273	1.2602	1.2221	1.2238	1.2162	1.1804
646	Rwanda	3.2125	2.6965	2.3072	2.0507	1.8711	1.7754	1.6806	1.5994	1.5127	1.4707	1.4344	1.4066	1.372	1.3338	1.314	1.2998
690	Seychelles	1.9638	1.7622	1.6445	1.5728	1.5184	1.465	1.433	1.3937	1.3633	1.3333	1.3076	1.2921	1.2862	1.2587	1.2315	1.2091
706	Somalia	5.4931	4.4028	3.4252	2.7134	2.2851	2.0313	1.8235	1.7009	1.5952	1.5286	1.4764	1.451	1.4412	1.4043	1.3752	1.3555
728	South Sudan	3.1343	2.4856	2.1522	1.9159	1.7504	1.6308	1.5573	1.4908	1.4292	1.3934	1.3702	1.3347	1.3048	1.2894	1.2672	1.2468
800	Uganda	3.7977	2.9992	2.4354	2.0974	1.8766	1.7193	1.6299	1.5336	1.4832	1.4232	1.4014	1.3514	1.3354	1.3066	1.2762	1.2675
834	United Republic of Tanzania	3.941	3.3235	2.7616	2.3108	2.059	1.8729	1.7377	1.6669	1.61	1.5447	1.4909	1.4455	1.399	1.3648	1.3644	1.3446
894	Zambia	3.4613	2.833	2.4121	2.1027	1.91	1.7954	1.7139	1.6247	1.5825	1.5245	1.483	1.4258	1.4042	1.3922	1.3661	1.3364
716	Zimbabwe	2.9761	2.5856	2.3232	2.1434	1.9722	1.8463	1.7356	1.6364	1.5584	1.5038	1.4692	1.4379	1.3963	1.3599	1.3263	1.301
911	Middle Africa	5.0484	4.3596	3.7707	3.2524	2.8608	2.5506	2.3015	2.1209	2.0057	1.8989	1.817	1.7238	1.6337	1.5691	1.5014	1.4842
24	Angola	4.2509	3.5169	2.8643	2.367	2.1258	1.9343	1.8059	1.7129	1.6332	1.5723	1.5145	1.4571	1.4284	1.3968	1.375	1.3441
120	Cameroon	3.8274	3.2535	2.7847	2.4074	2.1238	1.9634	1.8418	1.7317	1.658	1.5923	1.5226	1.5094	1.4888	1.4372	1.4158	1.3902
140	Central African Republic	4.8682	3.9295	3.1438	2.5354	2.157	1.9565	1.7951	1.6808	1.6199	1.5421	1.4991	1.4494	1.4194	1.3852	1.3572	1.3105
148	Chad	5.1001	4.1646	3.3996	2.8073	2.4137	2.1263	1.9212	1.7619	1.6715	1.596	1.5444	1.4958	1.4581	1.4153	1.3825	1.3495
178	Congo	3.2559	2.8026	2.4486	2.1972	2.0321	1.8851	1.7911	1.717	1.6535	1.6156	1.5674	1.5176	1.4682	1.4236	1.4134	1.3938
180	Democratic Republic of the Congo	5.0916	4.2021	3.4419	2.8144	2.3547	2.0851	1.889	1.7777	1.6798	1.5926	1.5341	1.4846	1.4354	1.3972	1.3735	1.3518
226	Equatorial Guinea	2.8916	2.2541	1.9467	1.778	1.6691	1.5623	1.4997	1.4356	1.411	1.3774	1.3222	1.2994	1.2861	1.2663	1.2402	1.2472
266	Gabon	2.6111	2.2962	2.0489	1.8919	1.7742	1.6943	1.6047	1.5439	1.4747	1.4252	1.3918	1.3656	1.3154	1.2913	1.2716	1.2491
678	Sao Tome and Principe	3.1738	2.6922	2.3047	2.0472	1.8597	1.7681	1.6792	1.5945	1.5479	1.49	1.4344	1.4098	1.3878	1.3545	1.3299	1.2855
912	Northern Africa	2.8766	2.4549	2.2564	2.099	1.9726	1.8799	1.7962	1.7258	1.6571	1.5954	1.5516	1.5144	1.4852	1.4496	1.4264	1.4146
12	Algeria	2.3949	2.0902	1.8656	1.7031	1.5886	1.5192	1.475	1.4346	1.3786	1.3462	1.3086	1.276	1.2548	1.2587	1.2458	1.2122
818	Egypt	2.5586	2.2419	2.0473	1.8722	1.7642	1.6593	1.5711	1.5173	1.4612	1.4068	1.3902	1.3688	1.3259	1.2996	1.2816	1.265
434	Libya	1.8495	1.6255	1.4794	1.3704	1.3107	1.2976	1.2592	1.2434	1.2332	1.2051	1.1912	1.1794	1.1784	1.1542	1.1389	1.1329
504	Morocco	1.8295	1.6505	1.5567	1.4865	1.4172	1.3582	1.3016	1.274	1.2492	1.2251	1.2054	1.1851	1.1968	1.1852	1.1874	1.1726
729	Sudan	3.4293	2.8769	2.4958	2.2333	2.037	1.9292	1.7911	1.7002	1.6349	1.5715	1.513	1.4654	1.4352	1.4131	1.3804	1.362
788	Tunisia	1.7717	1.5975	1.4979	1.4219	1.3788	1.3338	1.2946	1.2564	1.2183	1.2066	1.1964	1.1825	1.1676	1.1523	1.1451	1.1128
732	Western Sahara	1.6776	1.517	1.4459	1.3857	1.34	1.2983	1.2826	1.2354	1.2216	1.2114	1.1894	1.1626	1.1576	1.1458	1.1296	1.1302
913	Southern Africa	2.2143	1.8918	1.7452	1.6474	1.5535	1.4722	1.4278	1.3948	1.343	1.3142	1.2924	1.278	1.2584	1.243	1.2344	1.2183
72	Botswana	2.3408	2.0784	1.8907	1.7206	1.6225	1.5559	1.4929	1.4448	1.402	1.3582	1.3092	1.284	1.2672	1.2342	1.24	1.2197
748	Eswatini	2.2778	2.0066	1.8449	1.7205	1.6043	1.5175	1.451	1.4174	1.39	1.3346	1.2946	1.2622	1.2424	1.2239	1.2064	1.1922
426	Lesotho	2.4368	2.2016	2.0051	1.8631	1.7347	1.6486	1.569	1.5161	1.4667	1.4214	1.3766	1.3709	1.3395	1.3116	1.2806	1.2738
516	Namibia	2.6291	2.3772	2.1628	1.9797	1.8534	1.7545	1.6694	1.5857	1.5336	1.4612	1.423	1.3986	1.3586	1.3302	1.3006	1.2757
710	South Africa	1.9921	1.7806	1.6394	1.5461	1.4557	1.3848	1.3326	1.3003	1.2532	1.2152	1.1973	1.1882	1.1744	1.1564	1.1409	1.1118
914	Western Africa	4.5692	3.8605	3.3537	2.9636	2.6761	2.4388	2.2493	2.0877	1.9749	1.8764	1.796	1.7143	1.6574	1.6132	1.5718	1.521
204	Benin	4.1362	3.6146	3.1127	2.6812	2.3312	2.0992	1.9115	1.7789	1.7038	1.6507	1.6082	1.5786	1.5286	1.4699	1.432	1.4072
854	Burkina Faso	3.9932	3.1005	2.4754	2.1014	1.8961	1.7487	1.6285	1.5352	1.4721	1.4136	1.3812	1.3612	1.3165	1.2924	1.2935	1.2695
132	Cabo Verde	1.5813	1.4204	1.3347	1.2827	1.2437	1.2326	1.201	1.1846	1.1428	1.1357	1.1235	1.1175	1.1129	1.0753	1.0681	1.0798
384	Côte d'Ivoire	3.822	3.3018	2.8911	2.5885	2.3232	2.1215	2.0014	1.865	1.7588	1.6851	1.6136	1.551	1.5106	1.4584	1.4223	1.3957
270	Gambia	3.7633	2.9666	2.3811	2.0184	1.8537	1.7284	1.6213	1.531	1.4687	1.4188	1.3928	1.3694	1.3436	1.3356	1.3216	1.2807
288	Ghana	3.0704	2.6618	2.3506	2.1146	1.9453	1.8267	1.7316	1.6513	1.6061	1.5278	1.4798	1.4484	1.388	1.3461	1.336	1.3386
324	Guinea	3.628	2.8759	2.3075	2.0128	1.8814	1.7307	1.6404	1.5553	1.491	1.4402	1.4082	1.3622	1.3221	1.3056	1.2963	1.282
624	Guinea-Bissau	3.3122	2.6857	2.2239	1.9703	1.8238	1.7156	1.6068	1.5303	1.496	1.4316	1.4216	1.3683	1.3342	1.3259	1.322	1.3197
