country_code	name	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	70	0.0819602	0.07863954	0.0765634	0.07249249	0.0687981	0.0642155	0.06138533	0.05861208	0.05509746	0.05164164	0.0487376	0.04574101	0.04249024	0.03909354	0.04060388	0.0347865	0.03294432	0.03065459	0.02897634	0.02802109	0.02688436	0.02556224	0.02442393	0.02395197	0.02332505	0.02261358	0.02177491	0.0210935	0.02104147	0.02077731
900	World	75	0.11936301	0.11447092	0.1114268	0.10688288	0.10220372	0.09622109	0.09344652	0.08839026	0.08456983	0.07829269	0.07346717	0.06960076	0.06468251	0.06038989	0.06067157	0.05242278	0.05014068	0.04760243	0.04454089	0.04231418	0.04111572	0.03954747	0.03774353	0.03621274	0.03555039	0.0346441	0.03365717	0.03247658	0.03155047	0.03152255
900	World	80	0.17633744	0.16831397	0.16345074	0.1572733	0.15118903	0.14416122	0.14147585	0.13599528	0.13025113	0.12354895	0.11486995	0.10844741	0.10120756	0.09482652	0.09715815	0.08330266	0.07911304	0.07604904	0.0723122	0.06838462	0.06537547	0.06356478	0.06107438	0.05852195	0.0563396	0.05506147	0.05359015	0.05201037	0.05023912	0.0488413
900	World	85	0.25736027	0.2460099	0.23733517	0.22913302	0.21943554	0.2110466	0.20787348	0.20251857	0.19698919	0.1874384	0.17929656	0.1690215	0.15737371	0.14796197	0.15215568	0.13397597	0.12684817	0.12156102	0.11744141	0.11213816	0.10748996	0.10347462	0.10061982	0.09663891	0.09287049	0.08951865	0.08712822	0.08448595	0.08176441	0.0788693
900	World	90	0.35925132	0.34407033	0.32905806	0.32142193	0.30904574	0.29740714	0.29353856	0.28807412	0.28452176	0.27660401	0.26671983	0.25982447	0.24358413	0.22832522	0.22899125	0.2117518	0.20427615	0.19589825	0.1900965	0.18503736	0.17787704	0.173403	0.16813653	0.16345038	0.15680658	0.15119741	0.14653752	0.14193241	0.1372283	0.13250368
900	World	95	0.47822964	0.44774968	0.42308857	0.41516545	0.40777582	0.39841797	0.39072975	0.38524328	0.38424535	0.3795245	0.37180846	0.36702646	0.35654229	0.33546185	0.33487595	0.32026778	0.31413961	0.30738057	0.30012682	0.29622214	0.29208188	0.28380263	0.28293291	0.27735836	0.26961216	0.25934948	0.25261915	0.24668667	0.23801087	0.2301344
900	World	100+	0.58087157	0.55031864	0.51287935	0.51272211	0.51361973	0.51627508	0.50965793	0.49909671	0.50504975	0.4973813	0.48625029	0.49047525	0.4811724	0.46026903	0.455321	0.44303375	0.4373415	0.43317292	0.42945605	0.42623095	0.42256545	0.41831929	0.41364507	0.4119985	0.40738033	0.40027087	0.39294546	0.38588104	0.37845352	0.37040499
1834	Sub-Saharan Africa	0	0.20639177	0.192184	0.17654116	0.16694743	0.1568497	0.14502281	0.1364496	0.12887001	0.12194603	0.11339143	0.09858512	0.08239763	0.06967616	0.06065742	0.05340163	0.05016811	0.04648937	0.04328824	0.04041802	0.03780895	0.03549434	0.03342727	0.03156125	0.02978763	0.02814137	0.02660271	0.02519661	0.02389867	0.02270238	0.02158259
1834	Sub-Saharan Africa	1	0.04842908	0.04414355	0.03941252	0.03643513	0.03323565	0.02928883	0.0267273	0.02471485	0.02275425	0.02043329	0.01648556	0.01250018	0.00963376	0.00773367	0.00652838	0.00630048	0.00588142	0.00548636	0.00510845	0.00475246	0.00442493	0.00411676	0.00383196	0.00356357	0.0033059	0.0030622	0.00283124	0.00261311	0.00240749	0.00221501
1834	Sub-Saharan Africa	5	0.01085055	0.0101932	0.00934085	0.0087873	0.00818799	0.00740892	0.00705253	0.00682396	0.00660169	0.00623711	0.00548685	0.00466851	0.00388563	0.00338268	0.00300783	0.0028454	0.00264642	0.00246426	0.00228873	0.00212569	0.00197568	0.0018373	0.00170732	0.00158993	0.00148254	0.0013774	0.00128003	0.00118741	0.00110102	0.00102003
1834	Sub-Saharan Africa	10	0.00560171	0.00537881	0.004936	0.00464249	0.00438852	0.00399482	0.00384116	0.0038357	0.00383682	0.00356289	0.00311529	0.00271476	0.00232604	0.00205445	0.00185277	0.00175568	0.00163064	0.00152102	0.00142047	0.00132593	0.00123947	0.00115885	0.00108309	0.00101238	0.00094996	0.00089087	0.00083397	0.00078059	0.00073003	0.00068261
1834	Sub-Saharan Africa	15	0.00650054	0.00629051	0.00605904	0.00581914	0.00538581	0.00496282	0.00479	0.00479679	0.00510163	0.00468863	0.00413965	0.00363937	0.00322398	0.00293799	0.00268235	0.00253618	0.00237729	0.00221987	0.00208617	0.00196763	0.00186074	0.00176212	0.00166891	0.00158242	0.00150389	0.00143157	0.00136413	0.00129831	0.00123679	0.00117621
1834	Sub-Saharan Africa	20	0.00930055	0.00901165	0.00893402	0.00875884	0.00784467	0.00725979	0.00705911	0.00709732	0.00745483	0.00712017	0.00636256	0.00555781	0.00483547	0.00439437	0.00401887	0.00378857	0.0035577	0.00333829	0.00312817	0.00295238	0.00279902	0.00265627	0.00252028	0.0023918	0.0022751	0.00216365	0.00206123	0.00196409	0.00186985	0.0017791
1834	Sub-Saharan Africa	25	0.00998017	0.00967395	0.00959083	0.00944582	0.00846868	0.00782491	0.0075987	0.00780148	0.00830929	0.00813078	0.00765971	0.00666527	0.00561839	0.00494589	0.00452814	0.00423553	0.00397032	0.00373052	0.00350546	0.00329478	0.00311906	0.00296157	0.00281064	0.00266699	0.00253382	0.00240687	0.00228618	0.00217371	0.00206766	0.00196235
1834	Sub-Saharan Africa	30	0.0107664	0.01045984	0.01026674	0.01007918	0.00917985	0.00848747	0.00823717	0.00851075	0.0093974	0.00928744	0.00920951	0.00809947	0.00663988	0.00573254	0.00528007	0.00489095	0.00458127	0.00430426	0.00406238	0.00383356	0.00361934	0.00343509	0.00326515	0.0031025	0.0029501	0.00280322	0.00266326	0.00252833	0.00240317	0.00228182
1834	Sub-Saharan Africa	35	0.0122912	0.01197661	0.01166426	0.01139958	0.01051063	0.00976189	0.00944752	0.00974528	0.01094281	0.01089967	0.01090469	0.00990323	0.00805208	0.00687036	0.00648853	0.00592358	0.00555464	0.00522284	0.00493405	0.00468326	0.0044381	0.00420132	0.00399123	0.00379527	0.00361037	0.0034315	0.00325802	0.00308985	0.00292873	0.00277535
1834	Sub-Saharan Africa	40	0.01458981	0.0142517	0.01382075	0.01348866	0.01254316	0.01172212	0.01140663	0.01166997	0.01291009	0.01295435	0.0126814	0.0118328	0.00997183	0.00861471	0.00835499	0.00758194	0.00715053	0.00674803	0.00639025	0.00608301	0.00581167	0.00553231	0.00525536	0.00500527	0.00477328	0.00454922	0.00432913	0.00411073	0.0038997	0.00369293
1834	Sub-Saharan Africa	45	0.01738614	0.01706587	0.01651508	0.01613834	0.01511397	0.01418792	0.01389351	0.01419343	0.01523637	0.01551945	0.01510908	0.01391435	0.01230863	0.01094682	0.01095082	0.00977657	0.00933591	0.00887921	0.00844098	0.00804985	0.00771072	0.00740212	0.00707388	0.00674262	0.00644323	0.0061594	0.00588132	0.00560125	0.00532531	0.00505419
1834	Sub-Saharan Africa	50	0.02187288	0.02155967	0.0208833	0.02043184	0.01933113	0.01827329	0.01796479	0.01830197	0.01934921	0.0195229	0.01913435	0.01777208	0.01597657	0.01475492	0.01532955	0.01344029	0.01295047	0.01249307	0.01199795	0.01150104	0.01104153	0.0106362	0.01026917	0.00987202	0.00946576	0.00909078	0.00872767	0.00836373	0.00800094	0.00763632
1834	Sub-Saharan Africa	55	0.02830421	0.02788992	0.02708868	0.02653705	0.02521299	0.02389801	0.02354582	0.02389832	0.02496669	0.02495108	0.02431065	0.0229087	0.02090596	0.01950727	0.02100668	0.01817305	0.01752801	0.017011	0.01651086	0.01593612	0.01533156	0.01475431	0.01424793	0.01378842	0.01328323	0.01274723	0.01224009	0.01174004	0.01124886	0.010751
1834	Sub-Saharan Africa	60	0.03981678	0.0392409	0.03812542	0.03736937	0.03575956	0.034056	0.03352768	0.03386273	0.03509464	0.03483126	0.03368105	0.03197237	0.02983337	0.0281951	0.03078077	0.02646777	0.02579629	0.02506798	0.02444849	0.02382367	0.02307916	0.0222786	0.02151539	0.02084124	0.02023063	0.01954181	0.01877871	0.0180523	0.01735475	0.01666039
1834	Sub-Saharan Africa	65	0.05765274	0.05684357	0.05528152	0.05406326	0.05194627	0.04973487	0.04898778	0.04916858	0.05024779	0.04969435	0.04780041	0.04552331	0.04300714	0.04119895	0.04579844	0.03889032	0.03806256	0.03728757	0.03643738	0.03560273	0.03472829	0.03371413	0.03267134	0.03166081	0.03073633	0.02988507	0.02890862	0.02780305	0.02678824	0.02580194
1834	Sub-Saharan Africa	70	0.08794114	0.08663955	0.08432702	0.08236443	0.07906773	0.0759458	0.07478921	0.07453069	0.07491831	0.07368689	0.07079726	0.06762154	0.06439356	0.06217789	0.0687776	0.05929247	0.05802468	0.05689289	0.0558923	0.05480554	0.05351261	0.05217748	0.05075592	0.04935696	0.04793635	0.04655755	0.04526731	0.04380203	0.04216671	0.04065863
1834	Sub-Saharan Africa	75	0.13055856	0.12896661	0.12574575	0.12314669	0.11862349	0.11402648	0.11260568	0.11177799	0.11127402	0.10913863	0.10497038	0.10152426	0.09773215	0.09474644	0.10342264	0.09075513	0.08942597	0.08780487	0.08610694	0.08472148	0.08331537	0.08130824	0.07931197	0.07733458	0.07545419	0.07342725	0.07132386	0.06937255	0.06724303	0.06481103
1834	Sub-Saharan Africa	80	0.19147144	0.18895429	0.18513815	0.18155725	0.17637122	0.17032857	0.16773481	0.16646408	0.16539238	0.16179934	0.15607073	0.15187908	0.1480099	0.14386669	0.15833657	0.13872008	0.13637523	0.13500388	0.13282027	0.13007697	0.12813524	0.12641159	0.12340777	0.12044413	0.11761966	0.11497135	0.11200262	0.10878563	0.10592194	0.10271471
1834	Sub-Saharan Africa	85	0.26943714	0.26798596	0.26257159	0.25809737	0.25262428	0.24636048	0.24313881	0.24074367	0.2396227	0.23403513	0.22595162	0.22077047	0.21645759	0.21093432	0.24065077	0.20603722	0.20311816	0.20019761	0.19913035	0.19613093	0.19175794	0.1895057	0.18807022	0.18374264	0.17938152	0.17551035	0.17206249	0.16800553	0.16337467	0.1591028
1834	Sub-Saharan Africa	90	0.35076153	0.35254762	0.35175649	0.35107397	0.34499295	0.33803495	0.33576987	0.33341934	0.33172556	0.32243745	0.31176048	0.30605576	0.30156072	0.28818292	0.3290892	0.2899764	0.28593799	0.28244796	0.27900318	0.27918915	0.27534474	0.26857695	0.26723848	0.2679023	0.26168317	0.2558132	0.25172788	0.24840645	0.24390892	0.23733593
1834	Sub-Saharan Africa	95	0.4485615	0.44330934	0.44782965	0.45302489	0.4460773	0.43457896	0.43670816	0.43399461	0.43543545	0.42402947	0.40860836	0.40101794	0.39243274	0.35379736	0.4048373	0.35727919	0.35296417	0.34745876	0.34429468	0.34109384	0.34447817	0.34098248	0.33261279	0.33499164	0.34167114	0.3344634	0.32917022	0.32824854	0.32970574	0.3284337
1834	Sub-Saharan Africa	100+	0.56337975	0.56295331	0.56431116	0.57569439	0.56958112	0.5511838	0.55555568	0.54637143	0.54665147	0.55122558	0.52039773	0.51570976	0.50379386	0.44163154	0.49224136	0.42470331	0.41786752	0.41152634	0.40518084	0.40250926	0.40005659	0.40387095	0.40119658	0.39328063	0.39601371	0.40517586	0.39995593	0.3961024	0.3988424	0.40637091
1833	Northern Africa and Western Asia	0	0.23788309	0.20898658	0.18220089	0.15837306	0.1375455	0.11484396	0.09166103	0.0716616	0.05828098	0.04814252	0.03878032	0.03164905	0.02699925	0.02404455	0.02174344	0.01975664	0.01817744	0.01661706	0.01519868	0.01400795	0.01298332	0.01200522	0.01108402	0.01022911	0.00943386	0.00868521	0.00796668	0.00734069	0.00676051	0.00618116
1833	Northern Africa and Western Asia	1	0.03929263	0.03179502	0.02595646	0.02125637	0.01733812	0.0134197	0.00985663	0.00730218	0.0053607	0.00411974	0.00297537	0.00230384	0.00195472	0.00163036	0.00143308	0.00138472	0.0012969	0.00119839	0.00109928	0.00101229	0.00093787	0.00086503	0.00079157	0.00071951	0.00065323	0.00058847	0.00052401	0.00046956	0.0004194	0.00037004
1833	Northern Africa and Western Asia	5	0.00493112	0.00437446	0.00393451	0.00357082	0.0029308	0.00243268	0.00206053	0.00183383	0.00146627	0.00125981	0.0010124	0.00089356	0.00078824	0.00063796	0.00054627	0.00055422	0.00053835	0.00051284	0.0004811	0.00044898	0.00042142	0.00039755	0.00037258	0.00034611	0.00032014	0.00029514	0.00026896	0.00024563	0.00022388	0.00020251
1833	Northern Africa and Western Asia	10	0.00325186	0.00301196	0.0027777	0.00258415	0.00210884	0.00175523	0.00153505	0.0013967	0.00114474	0.00099008	0.00080537	0.00071433	0.00062074	0.00050766	0.00043288	0.00041875	0.00040687	0.00039226	0.00037247	0.00034912	0.00032538	0.00030442	0.0002861	0.00026777	0.00024943	0.00023138	0.0002129	0.00019565	0.00017918	0.00016347
1833	Northern Africa and Western Asia	15	0.00453252	0.00446398	0.00401882	0.00362843	0.00312158	0.00262365	0.00251006	0.00251624	0.00192091	0.00165903	0.001346	0.00124534	0.00108081	0.00104181	0.00086671	0.00084591	0.00078255	0.00075536	0.00073209	0.00069758	0.00065231	0.00060521	0.00056314	0.00052766	0.00049494	0.00046264	0.00042784	0.00039483	0.00036274	0.00033159
1833	Northern Africa and Western Asia	20	0.00612143	0.00629668	0.00562169	0.00488432	0.00427982	0.00363998	0.00366458	0.00387486	0.00276891	0.00235456	0.00193664	0.00182158	0.00152946	0.00158074	0.00134035	0.00137427	0.00126392	0.00115485	0.00111518	0.0010854	0.00103607	0.00096655	0.00089013	0.00082319	0.00076948	0.00072128	0.00067031	0.00061884	0.00056793	0.00051761
1833	Northern Africa and Western Asia	25	0.00650497	0.00664454	0.00588652	0.00520799	0.00454066	0.00383727	0.00392672	0.0039244	0.00284427	0.00238973	0.00198013	0.00187314	0.00156816	0.00154149	0.00133626	0.00139518	0.00133371	0.00122946	0.00112945	0.0010892	0.00105863	0.00101109	0.00094105	0.00086547	0.00080035	0.00074768	0.00069674	0.00064684	0.00059509	0.00054288
1833	Northern Africa and Western Asia	30	0.00711152	0.00712092	0.00638462	0.00568746	0.00501059	0.00417156	0.00422362	0.00419643	0.00307632	0.00257752	0.00214386	0.00201384	0.00171381	0.00161487	0.00142551	0.00144495	0.00141239	0.00134787	0.00125164	0.00116054	0.00111892	0.00108466	0.00103153	0.00096035	0.00088627	0.00082171	0.00076527	0.00071348	0.00066099	0.00060571
1833	Northern Africa and Western Asia	35	0.00828691	0.0082582	0.00750301	0.00684069	0.00604513	0.00518079	0.00492936	0.00492439	0.00382547	0.00323782	0.00268891	0.00247916	0.00214577	0.00196319	0.00180237	0.00176151	0.00171433	0.00166266	0.00158372	0.00147601	0.00137975	0.00132544	0.00127433	0.00120657	0.00112458	0.00104027	0.00096227	0.0008963	0.00083324	0.00076852
1833	Northern Africa and Western Asia	40	0.01024822	0.01006909	0.00936784	0.00868155	0.00786119	0.00688499	0.00641612	0.00612906	0.005059	0.00450132	0.00380436	0.00347038	0.00302383	0.00270431	0.00259362	0.00242166	0.00236106	0.00228366	0.00220506	0.00209456	0.00195578	0.00183586	0.00175733	0.00168363	0.00159287	0.00148751	0.00137653	0.00127632	0.00118811	0.00110236
1833	Northern Africa and Western Asia	45	0.01332108	0.01300495	0.01224015	0.01160559	0.01080023	0.00976312	0.00896377	0.00845397	0.00709203	0.0066403	0.00590025	0.00537545	0.00478246	0.00419748	0.00411022	0.00365807	0.00354948	0.00345228	0.00333166	0.00321109	0.00304498	0.00284083	0.00267277	0.00255179	0.00244211	0.00231274	0.00216129	0.00200432	0.00185888	0.00173041
1833	Northern Africa and Western Asia	50	0.01887154	0.01832612	0.01750181	0.01687074	0.0161069	0.01480948	0.01368066	0.01264214	0.01117672	0.01026371	0.0096544	0.00909035	0.00814946	0.00716981	0.00711296	0.00610917	0.0057993	0.0055972	0.00542112	0.0052037	0.0049977	0.00471722	0.00439424	0.00413278	0.00392726	0.00374717	0.00353925	0.00330317	0.00305792	0.00283138
1833	Northern Africa and Western Asia	55	0.0256367	0.02499285	0.02394724	0.02332583	0.02267538	0.02122632	0.01991705	0.0187071	0.01689032	0.01576161	0.01445225	0.01412466	0.01304749	0.01160689	0.01180695	0.00983305	0.00912981	0.00861951	0.00830157	0.00803776	0.00772554	0.00742352	0.00700952	0.00651903	0.0061226	0.00581938	0.00556093	0.00525744	0.00491215	0.00455756
1833	Northern Africa and Western Asia	60	0.03790835	0.0364036	0.03514875	0.03439214	0.03378919	0.03226672	0.03036483	0.02879408	0.02673634	0.02500026	0.02329086	0.02215381	0.02127789	0.01938633	0.01995582	0.01636893	0.0150415	0.01388146	0.01306601	0.01255978	0.01214186	0.01164038	0.01116596	0.01050545	0.00974382	0.00914219	0.00867665	0.00826638	0.00779879	0.0072838
1833	Northern Africa and Western Asia	65	0.05278055	0.0511693	0.04896115	0.04803299	0.0472522	0.04581579	0.04381563	0.04186511	0.03948104	0.03776723	0.03530651	0.03379323	0.03182783	0.03017621	0.03169654	0.02568049	0.02354019	0.02164798	0.0200303	0.01889023	0.01821424	0.01765816	0.01700299	0.01635425	0.01542218	0.01434571	0.01349524	0.01284372	0.01228426	0.01165272
1833	Northern Africa and Western Asia	70	0.07701965	0.07444935	0.07201929	0.07000484	0.06868579	0.06671574	0.06436241	0.06208561	0.05900782	0.05747015	0.05504767	0.0528076	0.04995276	0.04653719	0.04902732	0.04033469	0.03721514	0.03416536	0.03157935	0.02934177	0.02781066	0.02693705	0.02622721	0.02535123	0.02447577	0.02317995	0.02165894	0.0204266	0.0195134	0.01877608
1833	Northern Africa and Western Asia	75	0.1137264	0.11203521	0.10845877	0.10704948	0.10366972	0.10029487	0.09690899	0.09391443	0.09101966	0.08882199	0.08652051	0.08473908	0.08056667	0.07498066	0.07681187	0.06559496	0.06104345	0.05633441	0.05187685	0.04810656	0.04485312	0.04265711	0.04140737	0.04037804	0.03909787	0.03783733	0.03592976	0.03365905	0.03183904	0.03050863
1833	Northern Africa and Western Asia	80	0.17302148	0.16940765	0.16792124	0.165797	0.16472654	0.15784492	0.15183003	0.14650777	0.14355018	0.14203078	0.13874097	0.1376285	0.1334215	0.12515507	0.12961569	0.11062362	0.10355025	0.0965269	0.08932458	0.08263448	0.07687362	0.07184017	0.06840027	0.0664233	0.06481565	0.06282434	0.060917	0.0579087	0.05446174	0.05178861
1833	Northern Africa and Western Asia	85	0.24998336	0.2486083	0.24277181	0.24531628	0.24351125	0.24018782	0.22833787	0.21965711	0.21494699	0.21400262	0.2115971	0.20934825	0.20532133	0.19736712	0.20747912	0.17787664	0.1686897	0.15863622	0.14912236	0.13903571	0.12979115	0.12165819	0.11433121	0.10933804	0.10634768	0.10372142	0.10064485	0.09771129	0.09306186	0.0879805
1833	Northern Africa and Western Asia	90	0.34675803	0.35460302	0.34784035	0.34508763	0.35467054	0.34810959	0.34069746	0.32219638	0.31353312	0.30928252	0.3069494	0.30693912	0.29806046	0.29103722	0.30057498	0.26804038	0.25921286	0.24719493	0.23458283	0.22319923	0.21080941	0.19941599	0.18866278	0.1790186	0.17228297	0.16773871	0.16363014	0.15893503	0.15441857	0.14746765
1833	Northern Africa and Western Asia	95	0.45740501	0.46661662	0.46772723	0.45269396	0.47337991	0.46560917	0.46634118	0.44639413	0.4241895	0.41325075	0.41036694	0.40485282	0.39671329	0.38634992	0.38791964	0.36559816	0.35650432	0.35139051	0.33766545	0.32651904	0.31822522	0.30757005	0.29635211	0.28481103	0.27396501	0.26597495	0.26004488	0.25403093	0.2468295	0.23982735
1833	Northern Africa and Western Asia	100+	0.57613914	0.61403082	0.61483437	0.59876808	0.61688729	0.60360061	0.60734937	0.59151156	0.55778209	0.52777646	0.52561897	0.51181944	0.48213029	0.49622264	0.47388545	0.46778635	0.46504218	0.45925937	0.45665244	0.44381724	0.43742558	0.43659201	0.43266452	0.42693819	0.41767916	0.407873	0.39920121	0.39064165	0.38190514	0.37247518
1831	Central and Southern Asia	0	0.21127848	0.19077837	0.17416432	0.165477	0.15246531	0.13570137	0.11829583	0.10350466	0.09048976	0.07835424	0.06590225	0.0548136	0.0446876	0.03602948	0.03066794	0.02725555	0.02408071	0.02134836	0.01890513	0.01685795	0.01517628	0.01367158	0.01227861	0.01099506	0.0098754	0.00887072	0.00794117	0.00711737	0.00639667	0.00571218
1831	Central and Southern Asia	1	0.03380765	0.02856791	0.02480325	0.02316467	0.02063799	0.01691886	0.01369429	0.01102838	0.00883069	0.00695649	0.0053403	0.004009	0.00292586	0.00211898	0.00173216	0.00160678	0.00142844	0.00127032	0.00112498	0.00099859	0.00089078	0.00079477	0.00070654	0.00062391	0.00055192	0.00048597	0.00042492	0.00037161	0.00032603	0.00028296
1831	Central and Southern Asia	5	0.00487545	0.00447941	0.0040391	0.00416237	0.00432221	0.00372012	0.00338804	0.00291725	0.00237556	0.00191073	0.00158065	0.00136301	0.0009944	0.00070416	0.00060906	0.00054508	0.00049512	0.00044987	0.00040771	0.00036897	0.0003348	0.00030316	0.0002755	0.00024965	0.00022638	0.00020446	0.00018376	0.00016548	0.00014939	0.00013389
1831	Central and Southern Asia	10	0.00300369	0.00275438	0.00255076	0.00246817	0.00220381	0.00190155	0.00164227	0.00139905	0.00124107	0.00105772	0.00098488	0.00085971	0.00072042	0.00059103	0.00052404	0.00046858	0.00042886	0.00039363	0.00036089	0.00032996	0.00030111	0.00027352	0.00024913	0.00022685	0.00020693	0.00018806	0.00017003	0.00015382	0.00013952	0.00012564
