country_code	country	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	8.413	7.552	7.508	7.561	7.614	7.671	7.732	7.795	7.86	7.929	8.002	8.078	8.156	8.237	8.317	8.4	8.483	8.566	8.649	8.729	8.81	8.892	8.972	9.051	9.127	9.206	9.282	9.357	9.433	9.507	9.581	9.656	9.729	9.803	9.878	9.948	10.018	10.085	10.151	10.215	10.276	10.332	10.388	10.441	10.495	10.548	10.6	10.651	10.704	10.755	10.81	10.863	10.917	10.971	11.025	11.076	11.128	11.178	11.224	11.269	11.308	11.341	11.375	11.404	11.429	11.454	11.478	11.5	11.525	11.55	11.579	11.609	11.641	11.676	11.713	11.752	11.791	11.828	11.867
1834	Sub-Saharan Africa	8.903	8.478	8.149	8.082	8.006	7.936	7.869	7.805	7.744	7.688	7.636	7.586	7.54	7.496	7.455	7.419	7.385	7.355	7.328	7.304	7.282	7.265	7.251	7.24	7.231	7.225	7.222	7.223	7.225	7.231	7.24	7.25	7.264	7.28	7.299	7.32	7.342	7.368	7.396	7.427	7.461	7.495	7.534	7.572	7.613	7.658	7.704	7.752	7.803	7.854	7.911	7.966	8.024	8.085	8.147	8.211	8.277	8.345	8.414	8.483	8.556	8.627	8.7	8.773	8.847	8.923	9	9.074	9.15	9.227	9.303	9.378	9.453	9.527	9.602	9.676	9.746	9.817	9.888
1833	Northern Africa and Western Asia	5.462	5.265	5.073	5.112	5.154	5.199	5.248	5.3	5.357	5.416	5.478	5.542	5.609	5.678	5.748	5.821	5.895	5.971	6.049	6.128	6.209	6.29	6.373	6.458	6.543	6.63	6.72	6.809	6.9	6.992	7.085	7.176	7.269	7.366	7.46	7.554	7.65	7.744	7.839	7.933	8.025	8.116	8.203	8.289	8.371	8.452	8.528	8.6	8.668	8.732	8.791	8.845	8.895	8.942	8.986	9.026	9.066	9.1	9.133	9.167	9.2	9.234	9.266	9.301	9.34	9.381	9.423	9.468	9.517	9.572	9.625	9.685	9.747	9.813	9.882	9.951	10.022	10.093	10.166
1831	Central and Southern Asia	8.229	6.404	6.426	6.472	6.52	6.571	6.624	6.679	6.735	6.795	6.859	6.923	6.992	7.062	7.135	7.207	7.282	7.359	7.437	7.513	7.593	7.675	7.756	7.834	7.914	7.999	8.083	8.167	8.257	8.345	8.433	8.523	8.616	8.712	8.813	8.911	9.014	9.117	9.222	9.33	9.437	9.546	9.659	9.769	9.879	9.992	10.104	10.218	10.33	10.434	10.544	10.651	10.756	10.855	10.958	11.049	11.144	11.237	11.329	11.416	11.497	11.576	11.653	11.722	11.788	11.852	11.917	11.974	12.034	12.091	12.143	12.189	12.237	12.278	12.316	12.362	12.396	12.426	12.459
1832	Eastern and South-Eastern Asia	7.803	7.654	7.773	7.899	8.03	8.169	8.315	8.467	8.619	8.782	8.95	9.126	9.308	9.494	9.68	9.868	10.057	10.247	10.435	10.62	10.804	10.99	11.174	11.356	11.534	11.719	11.898	12.075	12.249	12.424	12.601	12.782	12.954	13.129	13.306	13.471	13.625	13.774	13.91	14.034	14.146	14.231	14.312	14.381	14.452	14.505	14.56	14.606	14.659	14.71	14.768	14.829	14.893	14.963	15.029	15.099	15.169	15.228	15.272	15.315	15.334	15.33	15.329	15.311	15.275	15.232	15.184	15.133	15.083	15.041	15.02	15.013	15.011	15.026	15.058	15.091	15.133	15.175	15.222
1830	Latin America and the Caribbean	7.584	6.626	6.641	6.701	6.765	6.835	6.906	6.982	7.064	7.149	7.237	7.331	7.427	7.526	7.628	7.734	7.843	7.954	8.065	8.179	8.293	8.41	8.527	8.646	8.762	8.879	8.994	9.11	9.225	9.342	9.455	9.57	9.684	9.798	9.915	10.032	10.149	10.265	10.384	10.504	10.625	10.748	10.873	10.997	11.123	11.25	11.374	11.498	11.62	11.742	11.86	11.976	12.09	12.198	12.305	12.409	12.505	12.603	12.695	12.781	12.861	12.94	13.017	13.084	13.152	13.213	13.269	13.325	13.371	13.412	13.453	13.492	13.518	13.551	13.579	13.597	13.62	13.633	13.648
1835	Oceania (excluding Australia and New Zealand)	6.375	6.389	6.409	6.438	6.477	6.514	6.556	6.604	6.654	6.714	6.769	6.827	6.886	6.955	7.022	7.092	7.158	7.227	7.298	7.371	7.444	7.517	7.586	7.659	7.737	7.809	7.883	7.96	8.032	8.099	8.176	8.252	8.325	8.395	8.47	8.542	8.615	8.684	8.757	8.833	8.903	8.969	9.038	9.104	9.17	9.235	9.297	9.361	9.431	9.486	9.551	9.61	9.671	9.725	9.788	9.846	9.903	9.953	10.004	10.06	10.109	10.157	10.207	10.258	10.308	10.366	10.415	10.465	10.517	10.568	10.618	10.666	10.711	10.763	10.806	10.848	10.89	10.937	10.978
1836	Australia/New Zealand	6.771	6.816	6.865	6.926	6.997	7.069	7.15	7.235	7.338	7.435	7.544	7.653	7.76	7.877	7.99	8.105	8.215	8.316	8.425	8.517	8.603	8.688	8.766	8.835	8.904	8.963	9.025	9.077	9.129	9.172	9.213	9.254	9.282	9.321	9.352	9.372	9.406	9.425	9.445	9.462	9.497	9.516	9.545	9.56	9.604	9.627	9.662	9.703	9.757	9.808	9.871	9.931	10.008	10.072	10.158	10.229	10.314	10.383	10.456	10.514	10.574	10.624	10.646	10.663	10.678	10.672	10.664	10.642	10.61	10.577	10.524	10.491	10.446	10.403	10.368	10.339	10.313	10.293	10.275
1829	Europe and Northern America	11.545	10.241	10.092	10.166	10.24	10.312	10.392	10.472	10.561	10.651	10.748	10.847	10.949	11.059	11.165	11.274	11.385	11.492	11.599	11.701	11.8	11.898	11.984	12.071	12.15	12.221	12.287	12.345	12.404	12.454	12.502	12.539	12.576	12.607	12.629	12.643	12.66	12.665	12.669	12.674	12.675	12.67	12.662	12.656	12.65	12.646	12.637	12.631	12.631	12.627	12.627	12.624	12.623	12.622	12.612	12.604	12.591	12.58	12.56	12.538	12.516	12.489	12.46	12.426	12.39	12.355	12.32	12.284	12.257	12.225	12.2	12.179	12.163	12.155	12.148	12.144	12.149	12.151	12.154
901	More developed regions	11.535	10.401	10.28	10.357	10.432	10.509	10.591	10.673	10.765	10.856	10.954	11.054	11.156	11.265	11.37	11.477	11.583	11.685	11.784	11.879	11.969	12.057	12.133	12.208	12.275	12.334	12.388	12.435	12.485	12.526	12.569	12.603	12.638	12.672	12.7	12.722	12.747	12.762	12.778	12.794	12.807	12.812	12.815	12.815	12.818	12.818	12.811	12.806	12.803	12.794	12.787	12.775	12.765	12.752	12.733	12.715	12.692	12.673	12.646	12.617	12.591	12.56	12.527	12.492	12.456	12.419	12.385	12.35	12.322	12.291	12.265	12.245	12.228	12.218	12.21	12.205	12.206	12.206	12.205
902	Less developed regions	7.819	7.016	6.991	7.044	7.099	7.157	7.219	7.283	7.348	7.418	7.491	7.567	7.646	7.726	7.807	7.89	7.973	8.057	8.142	8.224	8.308	8.392	8.477	8.56	8.642	8.727	8.81	8.892	8.975	9.058	9.14	9.223	9.305	9.387	9.472	9.552	9.63	9.707	9.782	9.855	9.924	9.989	10.054	10.116	10.179	10.24	10.302	10.362	10.424	10.483	10.548	10.611	10.674	10.738	10.802	10.863	10.925	10.985	11.041	11.095	11.143	11.185	11.228	11.265	11.298	11.331	11.363	11.393	11.424	11.457	11.492	11.529	11.567	11.608	11.651	11.696	11.739	11.78	11.825
941	Least developed countries	7.267	6.96	6.78	6.746	6.702	6.662	6.626	6.593	6.563	6.538	6.515	6.496	6.481	6.468	6.457	6.449	6.445	6.442	6.441	6.445	6.45	6.457	6.466	6.478	6.491	6.507	6.526	6.546	6.568	6.593	6.62	6.649	6.681	6.715	6.752	6.789	6.829	6.872	6.918	6.964	7.013	7.065	7.121	7.176	7.232	7.291	7.352	7.413	7.476	7.54	7.606	7.672	7.738	7.807	7.875	7.944	8.015	8.086	8.159	8.23	8.304	8.375	8.448	8.52	8.593	8.665	8.739	8.812	8.882	8.953	9.022	9.094	9.163	9.231	9.298	9.366	9.43	9.494	9.558
934	Less developed regions, excluding least developed countries	7.931	7.027	7.034	7.107	7.184	7.265	7.349	7.437	7.526	7.62	7.719	7.82	7.925	8.032	8.14	8.25	8.36	8.472	8.584	8.693	8.804	8.916	9.028	9.138	9.246	9.359	9.469	9.578	9.688	9.797	9.905	10.015	10.122	10.23	10.34	10.445	10.546	10.646	10.742	10.835	10.924	11.004	11.085	11.161	11.238	11.311	11.385	11.457	11.53	11.6	11.675	11.749	11.822	11.896	11.969	12.039	12.109	12.176	12.236	12.295	12.343	12.384	12.425	12.457	12.484	12.51	12.533	12.553	12.576	12.601	12.631	12.661	12.693	12.729	12.769	12.811	12.853	12.891	12.934
948	Less developed regions, excluding China	7.94	6.88	6.814	6.845	6.877	6.912	6.948	6.987	7.028	7.072	7.119	7.166	7.217	7.269	7.322	7.377	7.434	7.492	7.551	7.609	7.67	7.731	7.794	7.855	7.916	7.979	8.042	8.105	8.169	8.234	8.298	8.362	8.427	8.494	8.563	8.63	8.699	8.769	8.839	8.911	8.981	9.053	9.127	9.199	9.271	9.345	9.418	9.491	9.564	9.633	9.705	9.773	9.842	9.909	9.976	10.04	10.105	10.169	10.231	10.292	10.352	10.41	10.468	10.523	10.577	10.632	10.687	10.739	10.792	10.844	10.895	10.944	10.993	11.041	11.088	11.137	11.182	11.225	11.269
1636	Land-locked Developing Countries (LLDC)	7.375	6.961	6.713	6.678	6.637	6.6	6.568	6.541	6.517	6.498	6.481	6.468	6.46	6.453	6.449	6.448	6.45	6.452	6.457	6.464	6.472	6.483	6.495	6.508	6.522	6.54	6.561	6.582	6.606	6.633	6.663	6.693	6.728	6.764	6.803	6.845	6.888	6.934	6.983	7.036	7.091	7.149	7.208	7.269	7.332	7.397	7.464	7.53	7.599	7.668	7.739	7.808	7.879	7.953	8.023	8.096	8.167	8.239	8.31	8.381	8.455	8.526	8.599	8.67	8.742	8.813	8.887	8.96	9.032	9.105	9.178	9.251	9.322	9.396	9.468	9.542	9.613	9.683	9.753
1637	Small Island Developing States (SIDS)	7.608	7.425	7.422	7.469	7.532	7.599	7.668	7.743	7.822	7.906	7.991	8.08	8.172	8.269	8.367	8.468	8.573	8.677	8.783	8.891	9.001	9.11	9.218	9.326	9.435	9.542	9.646	9.75	9.851	9.949	10.048	10.143	10.233	10.321	10.407	10.488	10.568	10.644	10.717	10.787	10.852	10.915	10.976	11.037	11.093	11.153	11.212	11.273	11.335	11.393	11.452	11.513	11.574	11.631	11.692	11.752	11.809	11.868	11.92	11.971	12.018	12.062	12.104	12.143	12.18	12.217	12.248	12.278	12.307	12.331	12.356	12.378	12.398	12.42	12.438	12.456	12.473	12.491	12.504
